clade_name	CCMD11006829ST-21-0	CCMD12232071ST-21-0	CCMD13071240ST-21-0	CCMD13934959ST-21-0	CCMD14479708ST-21-0	CCMD18872694ST-21-0	CCMD19497912ST-21-0	CCMD23101338ST-21-0	CCMD25511638ST-21-0	CCMD25963797ST-21-0	CCMD26709089ST-21-0	CCMD26925580ST-21-0	CCMD34381688ST-21-0	CCMD35802077ST-21-0	CCMD40701343ST-21-0	CCMD42428553ST-21-0	CCMD45988061ST-21-0	CCMD46222674ST-21-0	CCMD46947453ST-21-0	CCMD48236717ST-21-0	CCMD50071957ST-21-0	CCMD51864103ST-21-0	CCMD60079086ST-21-0	CCMD63399960ST-21-0	CCMD64503764ST-21-0	CCMD64776337ST-21-0	CCMD72895164ST-21-0	CCMD74930188ST-21-0	CCMD79987997ST-21-0	CCMD82866709ST-21-0	CCMD86114146ST-21-0	CCMD86707194ST-21-0	CCMD87156761ST-21-0	CCMD88272491ST-21-0	CCMD90311071ST-21-0	CCMD93344354ST-21-0	CCMD95433940ST-21-0	CCMD96553385ST-21-0	MMPU29365221ST	MMPU68403337ST	MMPU72854103ST	MMPU84450604ST	MMPU99077057ST	CCMD10032470ST-11-0	CCMD10191450ST-11-0	CCMD15562448ST-11-0	CCMD17410933ST-11-0	CCMD18579000ST-11-0	CCMD18829815ST-11-0	CCMD19168690ST-11-0	CCMD21593359ST-11-0	CCMD21703880ST-11-0	CCMD22852639ST-11-0	CCMD23541216ST-11-0	CCMD25475945ST-11-0	CCMD26625622ST-11-0	CCMD27463710ST-11-0	CCMD27867141ST-11-0	CCMD28738636ST-11-0	CCMD29706695ST-11-0	CCMD30626189ST-11-0	CCMD30627121ST-11-0	CCMD31009081ST-11-0	CCMD31134579ST-11-0	CCMD32288175ST-11-0	CCMD32965613ST-11-0	CCMD35081859ST-11-0	CCMD35633353ST-11-0	CCMD35801800ST-11-0	CCMD37575804ST-11-0	CCMD38158721ST-11-0	CCMD39157124ST-11-0	CCMD39882286ST-11-0	CCMD41202658ST-11-0	CCMD41521570ST-11-0	CCMD42956136ST-11-0	CCMD45004878ST-11-0	CCMD45812507ST-11-0	CCMD46727384ST-11-0	CCMD49025643ST-11-0	CCMD49461418ST-11-0	CCMD49942357ST-11-0	CCMD50300306ST-11-0	CCMD50529145ST-11-0	CCMD50538120ST-11-0	CCMD51154251ST-11-0	CCMD51228890ST-11-0	CCMD52117727ST-11-0	CCMD52145360ST-11-0	CCMD53508245ST-11-0	CCMD53522274ST-11-0	CCMD54057834ST-11-0	CCMD56948710ST-11-0	CCMD59540613ST-11-0	CCMD59583015ST-11-0	CCMD65222621ST-11-0	CCMD65406197ST-11-0	CCMD66848156ST-11-0	CCMD67373733ST-11-0	CCMD68973846ST-11-0	CCMD71242853ST-11-0	CCMD71915439ST-11-0	CCMD72666896ST-11-0	CCMD72690923ST-11-0	CCMD73128545ST-11-0	CCMD74592084ST-11-0	CCMD75147712ST-11-0	CCMD76222476ST-11-0	CCMD76409700ST-11-0	CCMD79349503ST-11-0	CCMD85481373ST-11-0	CCMD85661207ST-11-0	CCMD89107682ST-11-0	CCMD89306485ST-11-0	CCMD89643949ST-11-0	CCMD89967135ST-11-0	CCMD92404903ST-11-0	CCMD93755960ST-11-0	CCMD95431029ST-11-0	CCMD95676152ST-11-0	CCMD98198513ST-11-0	CCMD98531134ST-11-0	CCMD98702133ST-11-0	CCMD99440714ST-11-0	CCMD99929634ST-11-0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB4596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.82139	0.0	1.51847	0.03645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0899	0.0	0.0	0.38718	0.0	0.0	0.0	0.0	0.03934	0.49303	0.03165	0.0	0.0	0.46432	0.0	0.0	0.59963	0.0	0.0	0.0	1.04289	0.06239	0.0	0.23933	0.0	0.37911	0.6345	0.48971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015	0.0	0.0	0.0	0.0	0.0	0.0	0.01506	0.0	0.02048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00372	0.0	0.0	0.0	0.0	0.0	0.0	1.03224	0.20564	0.0	0.00082	0.04088	1.63535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacilli_unclassified|f__Bacilli_unclassified|g__GGB4739	0.0	0.0	0.0	0.0	0.0	0.0	0.14313	0.0	1.09588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12573	0.0	0.0055	0.0	0.0	0.0	0.0	0.0	0.0	0.02823	0.0	0.00391	0.0	0.0	0.00354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00323	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Pirellulaceae|g__GGB6601	0.0	0.0	0.0	0.0	0.0	0.0	0.00094	0.0	0.32685	0.0	0.0	0.00059	0.0	0.00438	0.0	0.2159	0.0	0.0	0.00366	0.00025	0.0	0.0	0.0	0.48301	0.0	0.15168	0.0	0.00519	0.0	3.21632	0.0	2.02647	0.0	0.0	0.0	0.0	2.76818	0.0	0.0	0.11788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05951	0.0	0.0	0.0	0.0	0.00031	0.19959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01184	0.00062	0.0	0.10306	0.0	0.0	0.0	0.0	0.0	0.0	0.1003	0.0	0.0	0.10912	0.0	0.0	0.0	0.0	0.0	0.0	0.3856	0.0	0.0	0.79486	0.0	0.31364	0.0	0.2659	0.0	0.0	0.00386	0.0	0.27367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.72443	0.00018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018	0.0	0.0	0.0	0.0	0.0	0.0	0.00019	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB9342	7e-05	0.0	0.0	0.00048	0.56451	0.05075	0.00079	0.6427	0.00047	14.64545	0.0	0.00071	0.0	0.0	0.0	0.35704	13.96393	0.12028	0.05129	0.0029	0.20711	0.00015	0.0	0.00408	0.01352	0.45198	0.0	0.0867	0.0	0.02302	13.847	0.0	0.25989	0.07081	0.58611	0.40905	0.00201	0.00848	0.0	0.0	0.0	0.0	0.0	0.0	0.08588	0.4019	0.0	1.87767	0.0	0.0	0.0	8.72291	0.00862	0.00728	0.0	0.00055	8.50371	6.80958	0.0005	3.21525	0.01528	0.00333	0.85558	0.56403	0.00077	0.0006	0.00206	4.6618	0.29884	0.0	0.9464	0.0	0.0	0.52603	0.06618	0.0	0.4674	0.0	0.71452	0.0	0.0	0.0	0.00237	1.19603	0.01385	0.01882	0.72634	0.0	0.65426	0.00044	0.12278	0.00323	2.10123	0.02476	0.00778	2.93163	2.47071	0.49967	0.17564	0.0	1.6191	0.00101	0.0	0.12595	0.67019	0.00069	0.0	0.00682	0.29502	1.86377	0.50655	0.08929	0.0	0.04443	1.01553	2.00399	0.00121	0.01138	1.93567	1.72907	0.0	0.0	0.00021	0.02355	0.09056
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacilli_unclassified|f__Bacilli_unclassified|g__GGB4750	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03255	0.0	0.0	0.0	0.01975	0.0	0.0	0.0	0.03784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01381	0.00069	0.0	0.0	0.0	0.0	0.0	0.03163	0.00045	0.09969	0.0	0.0	0.0	0.0	0.0	0.35755	0.02307	0.0	0.0002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00171	0.00768	0.0	0.0	10.10743	0.0	0.0	0.0	0.0	0.02953	0.0	0.0	0.0	0.00056	0.0	0.0	0.23806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.21315	0.0	0.0	0.0	0.0	0.06412	0.06042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9623	0.0	0.00866	0.00259	0.0	0.27762	0.0	0.13383	0.00342	0.42609	0.02154	0.0	0.0	0.0	0.0	0.0	0.0	0.1711	0.0	0.00343	0.00393	0.00729	0.0	0.0	0.00054	0.04458	0.00111	0.0	0.0	0.0	0.01878	0.0	0.0	0.01021	0.00017	0.11827	0.01515	0.02181	0.0	0.0	0.04465	0.0636	0.0	0.0	0.0	0.0	0.0	0.0	0.02241	0.00072	0.0	0.0	0.0	0.00012	0.0	0.0122	0.0	0.00309	0.00223	0.0	0.03777	0.0	0.09634	0.0	0.00752	0.02384	0.0	0.0	0.00046	0.0	0.0	0.01513	0.0	0.0	0.00134	0.0	0.0	0.0	0.0	0.01938	0.01843	0.00751	0.00361	0.0	1.92379	0.0	0.4957	0.00195	0.0	0.00634	0.00719	0.0	0.0	0.0	0.0	5e-05	0.09761	0.24036	0.00563	0.0	0.0	0.00909	0.0	0.03967	0.02688	0.0	0.0	0.0	0.0	0.0	0.04958	0.0	0.0	0.0	0.0	0.01142	0.01779	0.0	0.00318	0.01238	0.0	0.0	1.0273	0.0012	0.00328	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB9551	0.0	0.00613	0.0	0.0	0.0	0.0	0.03396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04231	0.0	0.0	0.0	0.0	0.0	0.0	0.00665	0.0	0.0	0.05262	0.0	0.0	0.0	0.00404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02739	0.0	0.0	0.0	0.0	0.0	0.02037	0.0	0.0	0.03814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00205	0.0	0.0	0.0	0.0	0.07865	0.0	0.0	0.0	0.0	0.02409	0.0	0.0	0.0167	0.0	0.07701	0.0	0.0	0.0	0.0039	0.0	0.0	0.03258	0.0	0.00474	0.00361	0.0	0.0	0.0	0.0	0.15971	0.0	0.0	0.0	0.0	0.03682	0.0	0.0	0.0	0.0	0.0	0.0	0.02255	0.0	0.0	0.0	0.02694	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1302|o__OFGB1302|f__FGB1302|g__GGB3123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14985	0.00106	0.0	0.0	0.0	0.0	0.0	0.05275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00278	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB9348	0.0	0.01175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01027	0.00088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00072	0.0	0.0	0.0	0.0	0.37088	0.0	0.0	0.0	0.0	0.00017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03071	0.0	0.0	0.00415	0.0	0.19407	0.0	0.0	0.0	0.00227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03102	0.0	0.0	0.0	0.02364	0.0	0.17265	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus	0.0	0.0	0.0	0.02765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00288	0.0	0.0	0.00672	0.0	0.0	0.0	0.0001	0.0	0.0	0.0	0.0009	0.08674	0.05119	0.0	0.0069	0.00552	0.0	0.0	0.0	0.0	0.0	0.0523	0.0	0.0	0.0	0.0	8e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00421	0.341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00196	0.01568	0.0	0.0	0.0	0.0	0.0	0.00505	0.0	0.12576	0.00033	0.00022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192	0.00237	0.18184	0.0	0.0	0.01877	9e-05	0.01317	0.01497	0.0	0.0031	0.00684	0.0	0.0	0.0	0.00079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Neoclostridium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09223	0.0	0.01655	0.0	0.05729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00215	0.0	0.03625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11902	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Metalachnospira	0.0	0.0	0.0	0.0	0.0	0.0	0.11449	0.0	0.11903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05661	0.0	0.0	0.0	0.00033	0.0	0.0	0.0	0.0	0.01112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0707	0.0	0.00284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04768	0.0	0.00042	0.0	0.0	0.0	0.0	0.0	0.07107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007	0.06675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Neochristensenella	0.0	0.0	0.02728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.00122	0.00028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02871	0.0	0.0	0.0148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06256	0.00288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0046	0.0	0.0	0.0	0.0	0.0	0.00201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01239	0.0	0.00447	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Negativibacillus	0.51801	0.0	0.0	0.0	0.0	0.0	0.05908	0.00069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12382	0.0	0.0	0.22559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04584	0.0	0.0	0.0	0.06526	0.0	0.0	0.00164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.53694	0.03589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8e-05	0.0	0.01896	0.00194	0.0	0.13471	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB4588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00034	0.0	0.0	0.0	0.00081	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12854	0.0	1.65902	0.23327	0.0	0.11597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00029	0.0	0.0	0.0	0.0	0.0	0.11166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24656	0.0	0.02022	0.292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Candidatus_Borkfalkiales|f__Candidatus_Borkfalkiaceae|g__Candidatus_Borkfalkia	0.23486	0.034	0.18885	0.0	0.0	0.00034	0.0	0.00011	0.05703	0.03875	0.0	0.0	0.0	0.00643	0.0	0.00302	0.0	0.02768	0.05148	0.0	0.01475	0.0	0.0408	0.00369	0.0	0.0497	0.00537	0.0	0.0	0.00042	0.0	0.0	0.10447	0.0	0.06027	0.0	0.0	0.0	0.0	0.17488	0.0	0.0	0.04064	0.0	0.02104	0.15653	0.01115	0.0	0.0	0.0	0.0	0.0	0.06432	0.0	0.00527	0.0	0.0	0.30332	0.0	0.0	0.0	0.23969	0.01897	0.00215	0.0731	0.00678	0.01413	0.0	0.01152	0.00241	0.00861	0.0208	0.0	0.0	0.0	0.0	0.01813	0.0	0.03135	0.0	0.0	0.0	0.03291	0.05114	0.07744	0.0	0.00612	0.01183	0.02293	0.00829	0.0	0.02953	0.02381	0.02863	0.0	0.0	0.0	0.07171	0.0	0.01054	0.0037	0.0	0.0	0.00465	0.05784	0.0	0.0	0.0	0.00412	0.02584	0.00017	0.01393	0.0	0.0	0.0	0.02286	0.0	0.00515	0.00559	0.03995	0.0	0.01854	0.00075	0.02996	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Merdimonas	0.00053	0.0	0.0	0.01359	0.0	0.0	0.0	0.0	0.01107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017	0.0	0.00022	0.0	0.0	0.0	0.0	0.03758	0.0	0.0	0.0	0.0	0.01011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00749	0.0	0.0	0.01683	0.00951	0.0	0.0	0.01706	0.0	0.01067	0.0	0.0	0.0	0.0	0.06387	0.0	0.0	0.07401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01962	0.00466	0.0	0.0165	0.00069	0.0	0.00821	0.00514	0.27671	0.0	0.00302	0.0	0.0	0.01094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34019	0.18686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00073	0.0075	0.0	0.0	0.3778	0.0	0.0	0.00013
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Verrucomicrobia|c__CFGB6128|o__OFGB6128|f__FGB6128|g__GGB52930	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00638	0.0	0.00671	0.0	0.0	0.0	0.0	0.0	0.00318	0.0	0.00074	0.0	0.0	0.0	0.02119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00803	0.0	0.00672	0.00518	0.0	0.0	0.00019	0.0	0.0	0.0	0.0	0.00999	0.02536	0.0	0.0	0.0	0.0	0.00481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00162	0.0	0.0	0.00033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
