clade_name	SAMN08335126	SAMN08335128	SAMN08335135	SAMN08335136	SAMN08335138	SAMN08335140	SAMN08335141	SAMN08335033	SAMN08335037	SAMN08335038	SAMN08335039	SAMN08335042	SAMN08335047	SAMN08335049	SAMN08335050	SAMN08335053	SAMN08335057	SAMN08335058	SAMN08335060	SAMN08335062	SAMN08335063	SAMN08335065	SAMN08335066	SAMN08335067	SAMN08335068	SAMN08335069	SAMN08335071	SAMN08335072	SAMN08335074	SAMN08335078	SAMN08335079	SAMN08335919	SAMN08335922	SAMN08335923	SAMN08335924	SAMN08335925	SAMN08335930	SAMN08335931	SAMN08335932	SAMN08335934	SAMN08335935	SAMN08335936	SAMN08335937	SAMN08335941	SAMN08335942	SAMN08335943	SAMN08335127	SAMN08335129	SAMN08335130	SAMN08335131	SAMN08335132	SAMN08335133	SAMN08335134	SAMN08335137	SAMN08335139	SAMN08335142	SAMN08335143	SAMN08335144	SAMN08335034	SAMN08335035	SAMN08335036	SAMN08335040	SAMN08335041	SAMN08335043	SAMN08335044	SAMN08335045	SAMN08335046	SAMN08335048	SAMN08335051	SAMN08335052	SAMN08335054	SAMN08335055	SAMN08335056	SAMN08335059	SAMN08335061	SAMN08335064	SAMN08335070	SAMN08335073	SAMN08335075	SAMN08335076	SAMN08335077	SAMN08335080	SAMN08335081	SAMN08335082	SAMN08335083	SAMN08335920	SAMN08335921	SAMN08335926	SAMN08335928	SAMN08335929	SAMN08335933	SAMN08335938	SAMN08335939	SAMN08335940	SAMN08335944	SAMN08329222	SAMN08329225	SAMN08329227	SAMN08329229	SAMN08330723	SAMN08330730	SAMN08330739	SAMN08330746	SAMN08330748	SAMN08330749	SAMN08330751	SAMN08330752	SAMN08335119	SAMN08335022	SAMN08335024	SAMN08335025	SAMN08335028	SAMN08335031	SAMN08335032	SAMN08335084	SAMN08335085	SAMN08335086	SAMN08335089	SAMN08335091	SAMN08335096	SAMN08335097	SAMN08335099	SAMN08335102	SAMN08335108	SAMN08335113	SAMN08329223	SAMN08329224	SAMN08329226	SAMN08329228	SAMN08329230	SAMN08330722	SAMN08330724	SAMN08330725	SAMN08330726	SAMN08330727	SAMN08330728	SAMN08330729	SAMN08330731	SAMN08330732	SAMN08330733	SAMN08330734	SAMN08330735	SAMN08330736	SAMN08330737	SAMN08330738	SAMN08330740	SAMN08330741	SAMN08330742	SAMN08330743	SAMN08330744	SAMN08330745	SAMN08330747	SAMN08330750	SAMN08335115	SAMN08335116	SAMN08335117	SAMN08335118	SAMN08335120	SAMN08335121	SAMN08335122	SAMN08335123	SAMN08335124	SAMN08335125	SAMN08335145	SAMN08335146	SAMN08335147	SAMN08335148	SAMN08335149	SAMN08335023	SAMN08335026	SAMN08335027	SAMN08335029	SAMN08335030	SAMN08335087	SAMN08335088	SAMN08335090	SAMN08335092	SAMN08335093	SAMN08335094	SAMN08335095	SAMN08335098	SAMN08335100	SAMN08335101	SAMN08335103	SAMN08335104	SAMN08335105	SAMN08335106	SAMN08335107	SAMN08335109	SAMN08335110	SAMN08335111	SAMN08335112	SAMN08335114
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcaceae_unclassified|s__Acidaminococcaceae_unclassified_SGB5785|t__SGB5785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41813	0.0	1.02508	0.0	0.0	0.33105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22755	0.0	0.71494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB14861	0.0	0.0	0.0	0.0	0.0	0.0	0.00564	0.00815	0.0	0.00751	0.0	0.0	0.0	0.0	0.0	0.0	0.00049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00283	0.0	0.10026	0.0	0.0	0.08373	0.02838	0.0	0.0	0.03325	0.0	0.0	0.01169	0.01157	0.0	0.0	0.00385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9e-05	0.0	0.0	0.0	0.00476	0.0	0.01892	0.0042	0.0	0.0	0.0	0.00472	0.0	0.0	0.0	0.0	0.0	0.0	0.00209	0.01176	0.0	0.02164	0.01469	0.0	0.00488	0.0179	0.0	0.00019	0.0	0.0	0.0	0.01332	0.0	0.0	0.08029	0.0	0.05835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00146	0.0	0.01908	0.0	0.0	0.00615	0.0	0.0	0.00073	0.0	0.0	0.0	0.0	0.0	0.14521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00135	0.0	0.0	0.0	0.0	0.0	0.01172	0.0	0.0	0.0	0.0	0.0	0.0	0.01801	0.0	0.0	0.0	0.00864	0.0	0.0	0.0	0.0	0.0	0.05788	0.0	0.00125	0.0	0.0	0.00082	0.0	0.0	0.02206	0.0	0.0	0.0	0.0	0.0	0.00096	0.0	0.0	0.0	0.0	0.0	0.0	0.00644	0.0	0.0	0.06962	0.11766	0.0	0.0	0.0	0.0	0.0	0.05107	0.0	0.0	0.0	0.0	0.00532	0.0	0.06395	0.0	0.0	0.0	0.00773	0.03076
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Phocaeicola|s__Phocaeicola_vulgatus|t__SGB1814	28.66923	30.89474	31.94286	0.00586	19.81741	1.48953	0.3113	9.96222	40.44285	3.46395	15.23703	22.46971	17.87579	14.93741	33.33341	41.04119	6.19881	27.30151	24.27579	20.16167	0.05757	14.02454	0.0214	1.36205	16.98696	13.34342	22.52271	0.03173	0.01852	0.12602	0.45008	10.73978	1.56713	0.07951	0.33848	12.93277	0.46165	2.23603	1.77555	0.74652	6.42109	17.45181	0.73546	4.20575	8.80328	5.41384	1.73748	30.48459	1.72499	2.35273	17.03958	5.54548	4.01402	7.90653	28.16522	31.40738	4.97542	2.37986	0.15085	0.6563	3.03343	0.32132	1.53139	16.71636	3.42633	0.1725	2.47506	0.09721	37.86967	49.57416	11.33461	17.44191	6.84517	0.04581	0.21048	21.91251	4.15731	4.28767	7.38588	5.65396	6.29734	4.61787	5.50904	0.06623	10.64387	0.80841	1.45779	4.8595	18.44321	0.78959	14.36741	2.78569	1.41161	0.0689	0.36155	39.18518	0.02357	0.0447	12.14971	0.92067	4.01932	8.59489	12.6166	3.44719	34.95349	2.32486	14.84147	2.1787	0.2934	0.8458	3.32293	2.53848	6.05686	14.00587	16.29284	0.10271	5.82132	1.48854	3.68047	18.9185	17.6718	5.09291	4.59511	12.29484	18.24983	8.59475	2.8526	19.06539	7.22634	12.89552	28.76474	0.01536	1.79259	3.82466	5.05947	0.01851	10.07972	2.47853	1.33289	2.97223	21.99585	22.78383	45.71881	0.00595	10.97556	0.342	10.49407	26.93232	5.97475	0.36836	3.61351	0.57345	1.08929	19.67447	0.16446	0.05178	0.01849	0.62752	5.05438	14.18794	9.68145	8.10415	11.31706	1.89714	8.64614	7.4786	9.5589	7.4865	13.20387	18.89914	2.63862	1.89552	31.56527	6.30413	0.88022	0.09366	0.21401	15.23116	0.04948	0.02497	6.09879	37.98466	5.53568	16.37481	16.67235	5.93498	1.96127	0.34093	40.06656	1.70324	3.75221	1.78572	10.8421
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9615|s__GGB9615_SGB15053|t__SGB15053_group	0.0	0.0	0.0	0.30959	0.0	0.59845	0.04042	0.02209	0.00077	0.07773	0.00043	0.0	0.19296	0.03947	0.0	0.0	0.95728	0.59028	0.23299	0.0	0.0	0.0	0.31369	0.15703	0.0	0.16719	0.0	0.29587	0.0	0.0	0.03482	0.0	5.65007	0.0	0.56639	0.26981	0.2516	0.78018	0.32692	0.01052	0.03151	0.01097	0.15289	1.04335	0.12639	0.92796	0.05085	0.0	0.2499	0.18339	0.0	0.06847	0.13557	0.01638	0.0	0.19291	0.07196	0.38207	0.0	0.11398	0.08667	0.164	0.36715	0.0	0.03984	0.00017	0.49879	0.0	0.0	0.0	0.17162	0.0	0.00645	0.0	0.2124	0.60664	0.07505	0.56965	0.0	0.344	0.10509	0.07365	0.26503	0.0	0.09596	0.0	0.22692	0.0	0.0	0.44091	0.0	0.09292	0.0	0.0	0.0	0.0	0.0	1.36302	0.72431	0.0	0.0	0.0	0.40246	1.50736	0.00404	0.26614	0.50097	0.44083	0.37058	0.0	0.55282	0.64139	0.15976	0.01141	0.03776	0.0	0.09262	0.59981	0.0	0.0	0.0	0.03406	0.42594	0.12804	0.31947	0.04782	1.29685	0.02387	0.29303	0.38534	0.00164	0.0	0.99089	0.0	0.0	0.0	0.0	0.0	0.0	0.28536	0.02278	0.0	0.0	0.70486	0.179	0.10294	0.02848	0.10156	0.15179	0.30491	0.13083	0.62465	0.52293	0.0	0.47139	0.0	0.0	0.23046	1.08416	0.17435	0.00049	0.0	0.0	0.00493	0.67093	0.63863	0.0	0.00012	0.0	0.00058	0.94573	0.0	0.08893	0.74592	0.6544	0.0	0.0	0.0	0.0	0.4788	0.47711	0.0	0.10338	0.0	0.0	0.59558	0.02513	0.76262	0.0	0.00104	0.0	0.13576	0.31796
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_eligens|t__SGB5082_group	0.15854	0.0	0.0	2.31023	0.63501	0.32497	0.49748	2.81501	0.01218	0.09555	0.00634	0.55886	4.63754	0.00194	0.13566	1.75335	0.01429	0.64097	0.85997	0.74138	0.00149	3.61336	0.51263	2.96981	0.78617	0.00344	0.84086	7.22602	0.00089	1.88045	0.41523	0.01467	0.01607	8e-05	0.57977	0.13681	1.33726	1.07033	3.41853	0.46235	1.19153	0.86886	0.96875	0.54857	4.21533	3.28073	0.1548	2.71466	0.24458	0.09452	0.35177	0.06204	0.48303	0.03114	0.0	0.22173	0.0018	0.0	0.09715	0.53819	0.61061	0.07358	0.76708	0.01004	0.00977	0.00982	2.196	0.00402	0.0004	0.00416	0.00176	0.40436	0.02674	0.06549	0.0526	3.32048	0.27986	1.50066	0.00322	0.1753	1.75661	2.41645	0.51553	0.00185	0.09513	0.00627	0.20281	0.66691	0.0	0.70759	0.0	0.97144	0.11326	0.0	0.0	1.93834	0.0	0.0	3.3556	0.0	1.25829	0.8892	0.0	0.28239	0.00559	0.56836	0.00196	1.3635	0.5471	2.22113	4.38629	1.98591	0.00893	3.78062	0.0005	0.0	3.55878	0.88762	6.35177	0.0026	7.95718	5.11443	0.09621	0.00695	1.37786	0.20611	0.03568	1.8074	0.0	1.73474	0.0	0.00153	0.09672	0.45911	0.2462	0.0	0.00773	0.0	1.79294	0.3911	0.00876	0.0	0.0	0.35465	0.0	0.0126	0.01057	0.0	0.01823	0.68161	0.01804	2.57955	0.3022	0.00051	0.1388	0.0	0.06885	0.09451	2.46208	0.00025	0.0	0.0	0.0	1.08998	0.65048	0.36392	3.05808	0.01139	0.01195	0.01033	0.1853	0.14855	3.25833	0.35841	0.27964	0.00222	0.00074	0.0	0.0	2.59945	0.0	0.00056	0.27397	0.0	0.0	0.65518	0.03556	1.12667	0.00031	0.00032	0.0	1.06281	0.60773
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB4782	0.0	0.0	0.0	0.0	0.00278	0.00269	0.0021	0.0	0.0	0.0	0.0	0.0	0.00071	0.0	0.0	0.0	0.01083	0.0	0.0	0.0	0.0	0.00177	0.0	0.00219	0.0	0.0	0.0	0.0	0.0	0.0	0.00066	0.0	0.00246	0.0	0.0	0.01189	0.00197	0.01337	0.0	0.00678	0.0075	0.0	0.00409	0.0094	0.00119	0.0	0.01017	0.0	0.0	0.00526	0.0	0.0	0.0	0.0	0.0	0.00379	0.0	0.01458	0.0	0.0	0.00029	0.00082	0.00259	0.0	0.0	0.0	0.00448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00171	0.0	0.04029	0.0	0.0	0.00283	0.00222	0.0	0.00511	0.0	0.0	0.0	0.00165	0.0	0.0	0.00279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15903	0.0	0.0	0.0	0.0	0.00778	0.02858	0.0	0.00127	0.0	0.00313	0.00781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00147	0.0	0.0	0.0	0.0	0.00224	0.0	0.0	0.0	0.00324	0.0	0.0	0.00333	0.0	0.0	0.02079	0.0	0.0	0.0	0.0	0.0	0.0	0.02969	0.00059	0.0	0.0	0.11952	0.0	0.0	0.0	0.0	0.0	0.01711	0.00681	0.00164	0.0	0.0	0.0067	0.0	0.0	0.0069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0046	0.0	0.0	0.0	0.00095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01074	0.00235	0.0	0.0	0.0	0.0	0.01204
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_unclassified_SGB4367|t__SGB4367	0.0	0.0	0.0	0.13781	0.0	1.47217	0.12448	0.0	0.00483	0.00454	0.00202	0.0003	0.0	0.0	0.0	0.0	0.00353	2.3439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00189	0.0	0.0	0.0	0.0	0.00491	0.2591	0.47771	0.0	0.0	0.0	0.0	0.0	0.0	0.00789	2.42385	0.00021	0.0	0.04536	0.0	0.0	0.06941	0.0	0.00036	0.0	0.0	0.0	0.0	0.00151	0.0	0.00162	0.00015	0.00083	0.00023	0.0	0.00029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.54397	1.48316	0.02986	0.17729	0.0	0.61235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00041	0.0	0.0	0.10522	0.0	0.0	0.0	0.0	0.22372	0.0	0.0	0.0	0.0	0.0	1.99226	0.0	1.08323	0.00276	0.0	0.09026	0.0	0.00027	0.01294	0.00237	0.00255	0.0	0.0	0.75385	0.0	3.70168	0.0	0.0	0.0	0.40921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1447	0.0	0.0	0.0	0.0	0.0	0.00246	2.09655	0.00094	0.0	0.0	0.0	0.0	0.30145	0.0	0.89234	0.0	0.0	0.0	0.0	0.0	0.0	0.92622	0.0	0.0	0.06333	0.0	0.12276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00126	0.0018	0.00271	4.71644	0.0	0.00485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.79813	0.0	0.00148	0.0	0.0	0.43048
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Clostridiales_unclassified|s__Clostridiales_bacterium_KLE1615|t__SGB5090_group	0.13227	0.0	0.0	0.13087	0.18026	0.09398	0.11651	0.0875	0.00137	0.01958	0.00092	2.56315	0.082	0.02693	0.06901	0.0	0.25243	0.22919	0.05784	0.0	0.0	0.04737	0.21205	0.1244	0.32036	0.17029	0.10268	0.15711	0.06453	0.08133	0.07903	0.07889	0.07734	0.00136	0.59433	0.17255	0.04594	0.20243	0.20994	0.01868	0.38298	0.27662	0.12619	0.70876	0.13845	0.40389	0.16038	0.0	0.11481	0.04216	0.04543	0.06189	0.03757	0.01978	0.01357	0.26065	0.02402	0.10086	0.00684	0.03043	0.04317	0.0081	0.03415	0.00137	0.09365	0.01583	0.13994	0.0	0.1409	0.0	0.09072	0.11788	0.0	0.09038	0.03182	0.44773	0.18635	0.03605	0.0	0.03239	0.29049	0.072	0.1176	0.03289	0.12387	0.02455	0.07366	0.0574	0.0	1.1183	0.0	0.17024	0.36807	0.01434	0.01569	0.11311	0.0	0.0	0.16048	0.0	0.11336	0.12131	0.10898	0.28539	0.0	0.28276	0.02239	0.08968	0.04759	0.0	0.22834	0.09957	0.00048	0.17161	0.0	0.0	0.45047	0.09926	0.0	0.0	0.1265	0.0	0.0484	0.0024	0.0	0.05965	0.01191	0.0	0.0	0.13413	0.07048	0.0	0.07761	0.11135	0.0	0.0	0.0	0.01264	0.04355	0.44059	0.02524	0.0	0.0	0.14981	0.03167	0.01762	0.00275	0.0	0.0023	0.03348	0.33038	0.16376	0.10424	0.0	0.05416	0.0	0.3748	0.06002	0.0	0.04499	0.0	0.29546	0.0	0.0	0.14738	0.00163	0.0	0.00044	0.00076	0.07352	0.16541	0.07564	0.23559	0.0724	0.01495	0.0	0.0	0.0	0.00138	0.0	0.24451	0.12789	0.11707	0.0	0.0	0.13415	0.11982	0.07098	0.0	0.0	0.0	0.09499	0.12064
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_faecis|t__SGB4925	1.08974	0.00063	0.0019	0.11408	0.26619	0.0	1.44793	0.65348	0.00401	0.2468	0.00114	0.27663	2.95379	0.00463	0.28064	0.0037	0.21017	2.0065	0.68713	0.15473	1.84067	0.47894	2.22721	0.08783	1.78643	6.02242	2.21175	0.4701	0.00041	0.00535	0.42394	9.51219	2.79165	0.1327	2.43536	0.48099	0.20192	1.3002	0.00335	0.52479	1.3989	0.19186	1.46734	0.05245	0.91338	0.00274	0.31214	0.0	0.60918	0.0027	5.40991	1.2768	2.47376	0.30939	0.0	0.71607	0.00517	0.56234	0.00661	0.04412	0.53255	0.1449	0.03654	0.00238	1.22097	0.00272	1.76502	0.00306	2.54507	1.40217	2.31129	0.04616	0.01312	0.91243	0.06335	1.1234	0.07939	0.00062	0.00387	3.43566	0.07651	1.57482	0.06462	0.00148	0.26789	0.82045	0.90711	0.01698	0.00331	0.94169	0.0	1.14023	4.81796	0.86361	0.0	0.0	8e-05	0.0	0.35457	0.0	0.54401	1.08263	0.00102	0.10898	0.0024	0.13222	0.0	0.22862	0.82234	0.0	0.24398	0.07044	0.00134	0.48673	0.00122	0.0	0.50638	0.01333	2.09815	0.00152	0.00258	0.0	2.66134	0.12686	0.41806	0.0644	0.0	0.82275	0.0	0.0	0.0	0.0	0.05361	0.47515	0.0	0.0	0.0	0.23191	0.0	1.02116	1.31014	0.0	0.0	0.0	0.0	0.0021	0.00155	0.0	0.0	0.31359	1.37176	0.02879	3.50846	0.0	1.0152	0.0	0.0	0.0445	0.0203	0.90549	0.00027	1.44558	0.0	0.00149	0.01656	1.11656	0.0	0.00247	0.00138	0.00222	0.70993	0.08109	0.00185	0.26456	1.01763	0.00378	0.00137	0.0	0.00278	4.00663	1.23266	2.76535	0.0	0.0	0.00054	9e-05	0.24744	2.96001	0.00483	0.10807	0.0	0.67916	0.40112
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_unclassified_SGB15234|t__SGB15234	0.0	0.0	0.0	0.08284	0.0	0.0	0.0006	0.01418	0.0	0.03878	0.0	0.0	0.0	0.0	0.0	0.0	0.40735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21891	0.0	0.0	0.02434	0.13966	0.13835	0.0	0.0	0.00151	0.0	0.02971	0.02378	0.03714	0.0	0.20484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01759	0.0	0.17791	0.07836	0.0	0.0	0.0	0.00167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13963	0.01008	0.11667	0.2083	0.0	0.30674	0.0	0.0	0.47655	0.0	0.0	0.0	0.0	0.0	0.0	0.11538	0.0	0.0064	0.0	0.0	0.00488	0.0	0.0	0.0	0.02756	0.0	0.0	0.0	0.0	0.00831	0.0	0.17679	0.0	0.0	1.3699	0.0	0.0	0.00122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.39757	0.0	0.0	0.0	0.12706	0.0	0.0028	0.00862	0.0	0.0	0.15323	0.0	0.0	0.0	0.0	0.0	0.0	0.11614	0.0	0.0	0.0	0.12557	0.0	0.00531	0.0	0.00734	0.00143	0.76193	0.0	0.08772	0.67018	0.0	0.0	0.0	0.0	0.55828	0.0	0.0	0.0	0.0	0.0	0.08643	0.0	0.0	0.0	0.0	0.0	0.0	0.64998	0.0	0.02419	0.00353	0.078	0.0	0.0	0.0	0.0	0.0	0.00321	0.0	0.0	0.0	0.0	1.30784	0.0	0.21564	0.0	0.0	0.0	0.14585	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9635|s__GGB9635_SGB15101|t__SGB15101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00125	0.0	0.0	0.08301	0.0	0.0	0.0	0.0	0.0	0.1551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1525	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Evtepia|s__Evtepia_gabavorous|t__SGB15120	0.0	0.0	0.00028	0.0	0.0	0.01549	0.0	0.0	0.0	0.01004	0.0	0.0	0.0	0.01941	0.0	0.0	0.34137	0.03655	0.03382	0.0	0.0103	0.0	0.04242	0.02703	0.18382	0.0	0.00783	0.04452	0.0	0.10866	0.0	0.00288	0.15285	0.0	0.0	0.12987	0.06485	0.11948	0.0	0.40159	0.07724	0.10772	0.0	0.14185	0.04529	0.0	0.01374	0.00446	0.0	0.03104	0.0	0.0	0.05293	0.0	0.0	0.01164	0.00933	0.03916	0.00589	0.01544	0.07697	0.0	0.07549	0.0	0.0491	0.0	0.09317	0.0	0.0	0.0	0.0	0.0213	0.0076	0.0	0.01906	0.0	0.50124	0.0067	0.0	0.0745	0.05456	0.01057	0.05261	0.0	0.0	0.0	0.0	0.0	0.0	0.0446	0.03144	0.08977	0.0	0.0	0.00602	0.0	0.0	0.04312	0.01512	0.0	0.0	0.0	0.0272	0.02369	0.02254	0.02583	0.04561	0.0	0.06326	0.003	0.03589	0.05378	0.20006	0.0	0.02502	0.0	0.07948	0.25728	0.04219	0.0	0.0	0.0	0.06701	0.189	0.0	0.0	0.01117	0.0	0.0	0.01001	0.00589	0.0	0.0	0.0	0.0	0.0	0.0	0.00352	0.0	0.02373	0.0	0.0	0.0	0.03605	0.16765	0.01205	0.04833	0.03571	0.0	0.03858	0.03971	0.01726	0.14187	0.0	0.02472	0.0	0.0	0.0	0.01992	0.00998	0.00677	0.01655	0.0	0.0	0.03919	0.02363	0.0	0.0	0.0	0.0	0.0	0.0	0.33814	0.11555	0.08823	0.0	0.0	0.0	0.0	0.0	0.11936	0.0	0.0	0.0	0.0	0.0	0.09456	0.07402	0.0	0.0	0.0	0.0	0.07665
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB4184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.61929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
