run_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	study_accession	tax_id	scientific_name	library_name	library_strategy	library_source	read_count	sample_alias	sample_title
ERR688612	ERP008729	SAMEA3136628	ERS608479	ERX633613	PRJEB7774	408170	human gut metagenome	SZAXPI021959-37	WGS	METAGENOMIC	20163192	530315	Stool sample from controls
ERR688613	ERP008729	SAMEA3136719	ERS608570	ERX633614	PRJEB7774	408170	human gut metagenome	SZAXPI021952-23	WGS	METAGENOMIC	30930120	530323	Stool sample from advanced adenoma
ERR688615	ERP008729	SAMEA3136720	ERS608571	ERX633616	PRJEB7774	408170	human gut metagenome	SZAXPI021953-24	WGS	METAGENOMIC	27309966	530348	Stool sample from advanced adenoma
ERR688620	ERP008729	SAMEA3136715	ERS608566	ERX633621	PRJEB7774	408170	human gut metagenome	SZAXPI021948-16	WGS	METAGENOMIC	29108157	530398	Stool sample from advanced adenoma
ERR688621	ERP008729	SAMEA3136686	ERS608537	ERX633622	PRJEB7774	408170	human gut metagenome	SZAXPI022083-102	WGS	METAGENOMIC	29416034	530403	Stool sample from advanced adenoma
ERR688623	ERP008729	SAMEA3136717	ERS608568	ERX633624	PRJEB7774	408170	human gut metagenome	SZAXPI021950-20	WGS	METAGENOMIC	26376787	530450	Stool sample from advanced adenoma
ERR688624	ERP008729	SAMEA3136659	ERS608510	ERX633625	PRJEB7774	408170	human gut metagenome	SZAXPI022064-25	WGS	METAGENOMIC	30665000	530451	Stool sample from controls
ERR688628	ERP008729	SAMEA3136688	ERS608539	ERX633629	PRJEB7774	408170	human gut metagenome	SZAXPI021724-36	WGS	METAGENOMIC	31289052	530697	Stool sample from advanced adenoma
ERR688629	ERP008729	SAMEA3136701	ERS608552	ERX633630	PRJEB7774	408170	human gut metagenome	SZAXPI021936-102	WGS	METAGENOMIC	23059238	530705	Stool sample from advanced adenoma
ERR688636	ERP008729	SAMEA3136733	ERS608584	ERX633637	PRJEB7774	408170	human gut metagenome	SZAXPI021635-32	WGS	METAGENOMIC	28120088	531155	Stool sample from carcinoma
ERR688639	ERP008729	SAMEA3136749	ERS608600	ERX633640	PRJEB7774	408170	human gut metagenome	SZAXPI021651-109	WGS	METAGENOMIC	25919573	531277	Stool sample from carcinoma
ERR688641	ERP008729	SAMEA3136744	ERS608595	ERX633642	PRJEB7774	408170	human gut metagenome	SZAXPI021645-90	WGS	METAGENOMIC	28467172	531333	Stool sample from carcinoma
ERR688649	ERP008729	SAMEA3136739	ERS608590	ERX633650	PRJEB7774	408170	human gut metagenome	SZAXPI021639-45	WGS	METAGENOMIC	24786392	531469	Stool sample from carcinoma
ERR688650	ERP008729	SAMEA3136762	ERS608613	ERX633651	PRJEB7774	408170	human gut metagenome	SZAXPI021716-17	WGS	METAGENOMIC	33015193	531766	Stool sample from carcinoma
ERR710417	ERP008729	SAMEA3178936	ERS631826	ERX654639	PRJEB7774	408170	human gut metagenome	RSZAXPI000649-16	WGS	METAGENOMIC	403547	532749	Stool sample from controls
ERR710422	ERP008729	SAMEA3178941	ERS631831	ERX654644	PRJEB7774	408170	human gut metagenome	RSZAXPI000654-21	WGS	METAGENOMIC	598697	532832	Stool sample from advanced adenoma
ERR710430	ERP008729	SAMEA3178940	ERS631830	ERX654652	PRJEB7774	408170	human gut metagenome	RSZAXPI000653-20	WGS	METAGENOMIC	17301869	532826	Stool sample from controls
ERR710432	ERP008729	SAMEA3178943	ERS631833	ERX654654	PRJEB7774	408170	human gut metagenome	RSZAXPI000656-23	WGS	METAGENOMIC	25550387	532915	Stool sample from controls
