run_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	study_accession	tax_id	scientific_name	library_name	library_strategy	library_source	read_count	sample_alias	sample_title
ERR1293861	ERP013933	SAMEA3879590	ERS1066724	ERX1365433	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	10169339	MMRS11664448ST-27-0-0	stool sample
ERR1293868	ERP013933	SAMEA3879592	ERS1066726	ERX1365440	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9029561	MMRS87723283ST-27-0-0	stool sample
ERR1293876	ERP013933	SAMEA3879594	ERS1066728	ERX1365448	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7939233	MMRS12272136ST-27-0-0	stool sample
ERR1293880	ERP013933	SAMEA3879595	ERS1066729	ERX1365452	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	5143468	MMRS11932626ST-27-0-0	stool sample
ERR1293882	ERP013933	SAMEA3879596	ERS1066730	ERX1365454	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6496698	MMRS81194191ST-27-0-0	stool sample
ERR1293883	ERP013933	SAMEA3879596	ERS1066730	ERX1365455	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6549745	MMRS81194191ST-27-0-0	stool sample
ERR1293884	ERP013933	SAMEA3879596	ERS1066730	ERX1365456	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6504719	MMRS81194191ST-27-0-0	stool sample
ERR1293885	ERP013933	SAMEA3879596	ERS1066730	ERX1365457	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6475952	MMRS81194191ST-27-0-0	stool sample
ERR1293886	ERP013933	SAMEA3879597	ERS1066731	ERX1365458	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8792592	MMRS81671217ST-27-0-0	stool sample
ERR1293889	ERP013933	SAMEA3879597	ERS1066731	ERX1365461	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9660824	MMRS81671217ST-27-0-0	stool sample
ERR1293890	ERP013933	SAMEA3879598	ERS1066732	ERX1365462	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9078459	MMRS39415781ST-27-0-0	stool sample
ERR1293896	ERP013933	SAMEA3879599	ERS1066733	ERX1365468	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	16678489	MMRS42780924ST-27-0-0	stool sample
ERR1293899	ERP013933	SAMEA3879600	ERS1066734	ERX1365471	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	4762059	MMRS95277876ST-27-0-0	stool sample
ERR1293902	ERP013933	SAMEA3879601	ERS1066735	ERX1365474	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9371338	MMRS84954772ST-27-0-0	stool sample
ERR1293904	ERP013933	SAMEA3879601	ERS1066735	ERX1365476	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	9342510	MMRS84954772ST-27-0-0	stool sample
ERR1293906	ERP013933	SAMEA3879602	ERS1066736	ERX1365478	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7592250	MMRS43563715ST-27-0-0	stool sample
ERR1293908	ERP013933	SAMEA3879602	ERS1066736	ERX1365480	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7542307	MMRS43563715ST-27-0-0	stool sample
ERR1293909	ERP013933	SAMEA3879602	ERS1066736	ERX1365481	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7547333	MMRS43563715ST-27-0-0	stool sample
ERR1293913	ERP013933	SAMEA3879603	ERS1066737	ERX1365485	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8693946	MMRS65862658ST-27-0-0	stool sample
ERR1293915	ERP013933	SAMEA3879604	ERS1066738	ERX1365487	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7654891	MMRS15137911ST-27-0-0	stool sample
ERR1293916	ERP013933	SAMEA3879604	ERS1066738	ERX1365488	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7408217	MMRS15137911ST-27-0-0	stool sample
ERR1293923	ERP013933	SAMEA3879606	ERS1066740	ERX1365495	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	8437556	MMRS81130264ST-27-0-0	stool sample
ERR1293926	ERP013933	SAMEA3879607	ERS1066741	ERX1365498	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6324255	MMRS51307502ST-27-0-0	stool sample
ERR1293929	ERP013933	SAMEA3879607	ERS1066741	ERX1365501	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	6292095	MMRS51307502ST-27-0-0	stool sample
ERR1293934	ERP013933	SAMEA3879609	ERS1066743	ERX1365506	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	7314317	MMRS97327636ST-27-0-0	stool sample
ERR1293057	ERP013933	SAMEA3879500	ERS1066634	ERX1364629	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	812210	MMRS11288076ST-27-0-0	stool sample
ERR1293059	ERP013933	SAMEA3879500	ERS1066634	ERX1364631	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	846055	MMRS11288076ST-27-0-0	stool sample
ERR1293062	ERP013933	SAMEA3879501	ERS1066635	ERX1364634	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	567716	MMRS99045180ST-27-0-0	stool sample
ERR1293064	ERP013933	SAMEA3879502	ERS1066636	ERX1364636	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1237008	MMRS66868025ST-27-0-0	stool sample
ERR1293073	ERP013933	SAMEA3879504	ERS1066638	ERX1364645	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	658308	MMRS81135225ST-27-0-0	stool sample
ERR1293074	ERP013933	SAMEA3879504	ERS1066638	ERX1364646	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	962639	MMRS81135225ST-27-0-0	stool sample
ERR1293075	ERP013933	SAMEA3879504	ERS1066638	ERX1364647	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	661524	MMRS81135225ST-27-0-0	stool sample
ERR1293078	ERP013933	SAMEA3879505	ERS1066639	ERX1364650	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	939531	MMRS77321055ST-27-0-0	stool sample
ERR1293079	ERP013933	SAMEA3879505	ERS1066639	ERX1364651	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	910762	MMRS77321055ST-27-0-0	stool sample
ERR1293080	ERP013933	SAMEA3879506	ERS1066640	ERX1364652	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	841297	MMRS86178473ST-27-0-0	stool sample
ERR1293082	ERP013933	SAMEA3879506	ERS1066640	ERX1364654	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	824744	MMRS86178473ST-27-0-0	stool sample
ERR1293084	ERP013933	SAMEA3879507	ERS1066641	ERX1364656	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	725066	MMRS64281551ST-27-0-0	stool sample
ERR1293085	ERP013933	SAMEA3879507	ERS1066641	ERX1364657	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	700480	MMRS64281551ST-27-0-0	stool sample
ERR1293088	ERP013933	SAMEA3879508	ERS1066642	ERX1364660	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	639478	MMRS65205033ST-27-0-0	stool sample
ERR1293089	ERP013933	SAMEA3879508	ERS1066642	ERX1364661	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	687175	MMRS65205033ST-27-0-0	stool sample
ERR1293090	ERP013933	SAMEA3879508	ERS1066642	ERX1364662	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	712491	MMRS65205033ST-27-0-0	stool sample
ERR1293091	ERP013933	SAMEA3879508	ERS1066642	ERX1364663	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	717902	MMRS65205033ST-27-0-0	stool sample
ERR1293092	ERP013933	SAMEA3879509	ERS1066643	ERX1364664	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1073044	MMRS84085284ST-27-0-0	stool sample
ERR1293096	ERP013933	SAMEA3879510	ERS1066644	ERX1364668	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1018547	MMRS62376181ST-27-0-0	stool sample
ERR1293099	ERP013933	SAMEA3879510	ERS1066644	ERX1364671	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1037824	MMRS62376181ST-27-0-0	stool sample
ERR1293103	ERP013933	SAMEA3879511	ERS1066645	ERX1364675	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1791624	MMRS92727331ST-27-0-0	stool sample
ERR1293106	ERP013933	SAMEA3879512	ERS1066646	ERX1364678	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	591030	MMRS14379078ST-27-0-0	stool sample
ERR1293109	ERP013933	SAMEA3879513	ERS1066647	ERX1364681	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	805842	MMRS62666492ST-27-0-0	stool sample
ERR1293115	ERP013933	SAMEA3879514	ERS1066648	ERX1364687	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1662913	MMRS67096717ST-27-0-0	stool sample
ERR1293116	ERP013933	SAMEA3879515	ERS1066649	ERX1364688	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	75272	MMRS51728985ST-27-0-0	stool sample
ERR1293117	ERP013933	SAMEA3879515	ERS1066649	ERX1364689	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	77764	MMRS51728985ST-27-0-0	stool sample
ERR1293118	ERP013933	SAMEA3879515	ERS1066649	ERX1364690	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	80461	MMRS51728985ST-27-0-0	stool sample
ERR1293123	ERP013933	SAMEA3879516	ERS1066650	ERX1364695	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1110725	MMRS97052561ST-27-0-0	stool sample
ERR1293124	ERP013933	SAMEA3879517	ERS1066651	ERX1364696	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	577014	MMRS18295921ST-27-0-0	stool sample
ERR1293126	ERP013933	SAMEA3879517	ERS1066651	ERX1364698	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	655453	MMRS18295921ST-27-0-0	stool sample
ERR1293128	ERP013933	SAMEA3879518	ERS1066652	ERX1364700	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	776598	MMRS72802364ST-27-0-0	stool sample
ERR1293132	ERP013933	SAMEA3879519	ERS1066653	ERX1364704	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	519433	MMRS59699117ST-27-0-0	stool sample
ERR1293137	ERP013933	SAMEA3879520	ERS1066654	ERX1364709	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1730982	MMRS47662059ST-27-0-0	stool sample
ERR1293138	ERP013933	SAMEA3879520	ERS1066654	ERX1364710	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1787712	MMRS47662059ST-27-0-0	stool sample
ERR1293143	ERP013933	SAMEA3879521	ERS1066655	ERX1364715	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1880657	MMRS24340226ST-27-0-0	stool sample
ERR1293145	ERP013933	SAMEA3879522	ERS1066656	ERX1364717	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1746714	MMRS91297590ST-27-0-0	stool sample
ERR1293147	ERP013933	SAMEA3879522	ERS1066656	ERX1364719	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1680252	MMRS91297590ST-27-0-0	stool sample
ERR1293150	ERP013933	SAMEA3879523	ERS1066657	ERX1364722	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1442997	MMRS92546335ST-27-0-0	stool sample
ERR1293155	ERP013933	SAMEA3879524	ERS1066658	ERX1364727	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	835813	MMRS57276462ST-27-0-0	stool sample
ERR1293156	ERP013933	SAMEA3879525	ERS1066659	ERX1364728	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	587297	MMRS57569834ST-27-0-0	stool sample
ERR1293157	ERP013933	SAMEA3879525	ERS1066659	ERX1364729	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	536784	MMRS57569834ST-27-0-0	stool sample
ERR1293164	ERP013933	SAMEA3879527	ERS1066661	ERX1364736	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	756997	MMRS71762412ST-27-0-0	stool sample
ERR1293170	ERP013933	SAMEA3879528	ERS1066662	ERX1364742	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1129577	MMRS51737257ST-27-0-0	stool sample
ERR1293174	ERP013933	SAMEA3879529	ERS1066663	ERX1364746	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	645776	MMRS51410669ST-27-0-0	stool sample
ERR1293176	ERP013933	SAMEA3879529	ERS1066663	ERX1364748	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	670604	MMRS51410669ST-27-0-0	stool sample
ERR1293179	ERP013933	SAMEA3879530	ERS1066664	ERX1364751	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1967786	MMRS17963147ST-27-0-0	stool sample
ERR1293182	ERP013933	SAMEA3879531	ERS1066665	ERX1364754	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1362216	MMRS44203591ST-27-0-0	stool sample
ERR1293185	ERP013933	SAMEA3879532	ERS1066666	ERX1364757	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	723193	MMRS68630931ST-27-0-0	stool sample
ERR1293188	ERP013933	SAMEA3879532	ERS1066666	ERX1364760	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	730090	MMRS68630931ST-27-0-0	stool sample
ERR1293189	ERP013933	SAMEA3879533	ERS1066667	ERX1364761	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	779574	MMRS68910755ST-27-0-0	stool sample
ERR1293191	ERP013933	SAMEA3879533	ERS1066667	ERX1364763	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	780722	MMRS68910755ST-27-0-0	stool sample
ERR1293195	ERP013933	SAMEA3879534	ERS1066668	ERX1364767	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	994529	MMRS54316675ST-27-0-0	stool sample
ERR1293198	ERP013933	SAMEA3879535	ERS1066669	ERX1364770	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	979516	MMRS93508324ST-27-0-0	stool sample
ERR1293205	ERP013933	SAMEA3879537	ERS1066671	ERX1364777	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	716592	MMRS80093644ST-27-0-0	stool sample
ERR1293214	ERP013933	SAMEA3879539	ERS1066673	ERX1364786	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1163653	MMRS67247116ST-27-0-0	stool sample
ERR1293215	ERP013933	SAMEA3879539	ERS1066673	ERX1364787	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1161971	MMRS67247116ST-27-0-0	stool sample
ERR1293226	ERP013933	SAMEA3879542	ERS1066676	ERX1364798	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	751851	MMRS33294861ST-27-0-0	stool sample
ERR1293229	ERP013933	SAMEA3879543	ERS1066677	ERX1364801	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1154983	MMRS32573774ST-27-0-0	stool sample
ERR1293237	ERP013933	SAMEA3879545	ERS1066679	ERX1364809	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1823961	MMRS41711735ST-27-0-0	stool sample
ERR1293241	ERP013933	SAMEA3879546	ERS1066680	ERX1364813	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	865952	MMRS86168210ST-27-0-0	stool sample
ERR1293243	ERP013933	SAMEA3879546	ERS1066680	ERX1364815	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	875955	MMRS86168210ST-27-0-0	stool sample
ERR1293255	ERP013933	SAMEA3879549	ERS1066683	ERX1364827	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	897050	MMRS54246132ST-27-0-0	stool sample
ERR1293260	ERP013933	SAMEA3879550	ERS1066684	ERX1364832	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1192869	MMRS65742083ST-27-0-0	stool sample
ERR1293262	ERP013933	SAMEA3879551	ERS1066685	ERX1364834	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1558839	MMRS25211151ST-27-0-0	stool sample
ERR1293264	ERP013933	SAMEA3879551	ERS1066685	ERX1364836	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1564762	MMRS25211151ST-27-0-0	stool sample
ERR1293267	ERP013933	SAMEA3879552	ERS1066686	ERX1364839	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	715042	MMRS85548821ST-27-0-0	stool sample
ERR1293269	ERP013933	SAMEA3879553	ERS1066687	ERX1364841	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	801048	MMRS29805707ST-27-0-0	stool sample
ERR1293272	ERP013933	SAMEA3879553	ERS1066687	ERX1364844	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	805638	MMRS29805707ST-27-0-0	stool sample
ERR1293275	ERP013933	SAMEA3879554	ERS1066688	ERX1364847	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1811498	MMRS79893829ST-27-0-0	stool sample
ERR1293279	ERP013933	SAMEA3879555	ERS1066689	ERX1364851	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1856308	MMRS86958796ST-27-0-0	stool sample
ERR1293281	ERP013933	SAMEA3879556	ERS1066690	ERX1364853	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	931563	MMRS55294627ST-27-0-0	stool sample
ERR1293282	ERP013933	SAMEA3879556	ERS1066690	ERX1364854	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	922624	MMRS55294627ST-27-0-0	stool sample
ERR1293284	ERP013933	SAMEA3879556	ERS1066690	ERX1364856	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	860309	MMRS55294627ST-27-0-0	stool sample
ERR1293285	ERP013933	SAMEA3879557	ERS1066691	ERX1364857	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	805741	MMRS43939546ST-27-0-0	stool sample
ERR1293291	ERP013933	SAMEA3879558	ERS1066692	ERX1364863	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	517967	MMRS44197125ST-27-0-0	stool sample
ERR1293292	ERP013933	SAMEA3879558	ERS1066692	ERX1364864	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	499378	MMRS44197125ST-27-0-0	stool sample
ERR1293294	ERP013933	SAMEA3879559	ERS1066693	ERX1364866	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	581254	MMRS85382779ST-27-0-0	stool sample
ERR1293295	ERP013933	SAMEA3879559	ERS1066693	ERX1364867	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	586792	MMRS85382779ST-27-0-0	stool sample
ERR1293297	ERP013933	SAMEA3879560	ERS1066694	ERX1364869	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	879163	MMRS16644320ST-27-0-0	stool sample
ERR1293298	ERP013933	SAMEA3879560	ERS1066694	ERX1364870	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	795269	MMRS16644320ST-27-0-0	stool sample
ERR1293307	ERP013933	SAMEA3879562	ERS1066696	ERX1364879	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	954327	MMRS47685461ST-27-0-0	stool sample
ERR1293311	ERP013933	SAMEA3879563	ERS1066697	ERX1364883	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1062659	MMRS25641480ST-27-0-0	stool sample
ERR1293312	ERP013933	SAMEA3879563	ERS1066697	ERX1364884	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1053691	MMRS25641480ST-27-0-0	stool sample
ERR1293316	ERP013933	SAMEA3879564	ERS1066698	ERX1364888	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	895270	MMRS56137463ST-27-0-0	stool sample
ERR1293320	ERP013933	SAMEA3879565	ERS1066699	ERX1364892	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	778603	MMRS20257302ST-27-0-0	stool sample
ERR1293321	ERP013933	SAMEA3879566	ERS1066700	ERX1364893	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	595467	MMRS48639115ST-27-0-0	stool sample
ERR1293324	ERP013933	SAMEA3879566	ERS1066700	ERX1364896	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	578051	MMRS48639115ST-27-0-0	stool sample
ERR1293325	ERP013933	SAMEA3879567	ERS1066701	ERX1364897	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	919331	MMRS72980899ST-27-0-0	stool sample
ERR1293327	ERP013933	SAMEA3879567	ERS1066701	ERX1364899	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	957164	MMRS72980899ST-27-0-0	stool sample
ERR1293330	ERP013933	SAMEA3879568	ERS1066702	ERX1364902	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	903179	MMRS73787048ST-27-0-0	stool sample
ERR1293332	ERP013933	SAMEA3879568	ERS1066702	ERX1364904	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	877074	MMRS73787048ST-27-0-0	stool sample
ERR1293333	ERP013933	SAMEA3879569	ERS1066703	ERX1364905	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1064939	MMRS90191266ST-27-0-0	stool sample
ERR1293336	ERP013933	SAMEA3879569	ERS1066703	ERX1364908	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1048067	MMRS90191266ST-27-0-0	stool sample
ERR1293341	ERP013933	SAMEA3879571	ERS1066705	ERX1364913	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	625258	MMRS88581325ST-27-0-0	stool sample
ERR1293344	ERP013933	SAMEA3879571	ERS1066705	ERX1364916	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	694981	MMRS88581325ST-27-0-0	stool sample
ERR1293346	ERP013933	SAMEA3879572	ERS1066706	ERX1364918	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	966491	MMRS77487595ST-27-0-0	stool sample
ERR1293352	ERP013933	SAMEA3879573	ERS1066707	ERX1364924	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1636819	MMRS34525504ST-27-0-0	stool sample
ERR1293361	ERP013933	SAMEA3879576	ERS1066710	ERX1364933	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	943088	MMRS95479054ST-27-0-0	stool sample
ERR1293363	ERP013933	SAMEA3879576	ERS1066710	ERX1364935	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	950832	MMRS95479054ST-27-0-0	stool sample
ERR1293366	ERP013933	SAMEA3879577	ERS1066711	ERX1364938	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	984588	MMRS93621581ST-27-0-0	stool sample
ERR1293368	ERP013933	SAMEA3879577	ERS1066711	ERX1364940	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1005845	MMRS93621581ST-27-0-0	stool sample
ERR1293370	ERP013933	SAMEA3879578	ERS1066712	ERX1364942	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	909481	MMRS14602194ST-27-0-0	stool sample
ERR1293371	ERP013933	SAMEA3879578	ERS1066712	ERX1364943	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	862474	MMRS14602194ST-27-0-0	stool sample
ERR1293372	ERP013933	SAMEA3879578	ERS1066712	ERX1364944	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	893123	MMRS14602194ST-27-0-0	stool sample
ERR1293376	ERP013933	SAMEA3879579	ERS1066713	ERX1364948	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	861714	MMRS17603756ST-27-0-0	stool sample
ERR1293380	ERP013933	SAMEA3879580	ERS1066714	ERX1364952	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	970761	MMRS35808664ST-27-0-0	stool sample
ERR1293382	ERP013933	SAMEA3879581	ERS1066715	ERX1364954	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	549403	MMRS96422329ST-27-0-0	stool sample
ERR1293387	ERP013933	SAMEA3879582	ERS1066716	ERX1364959	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	696967	MMRS44587603ST-27-0-0	stool sample
ERR1293388	ERP013933	SAMEA3879582	ERS1066716	ERX1364960	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	657475	MMRS44587603ST-27-0-0	stool sample
ERR1293389	ERP013933	SAMEA3879583	ERS1066717	ERX1364961	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	703776	MMRS78791111ST-27-0-0	stool sample
ERR1293390	ERP013933	SAMEA3879583	ERS1066717	ERX1364962	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1038334	MMRS78791111ST-27-0-0	stool sample
ERR1293392	ERP013933	SAMEA3879583	ERS1066717	ERX1364964	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	717001	MMRS78791111ST-27-0-0	stool sample
ERR1293393	ERP013933	SAMEA3879584	ERS1066718	ERX1364965	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1147874	MMRS64281211ST-27-0-0	stool sample
ERR1293396	ERP013933	SAMEA3879584	ERS1066718	ERX1364968	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	1128388	MMRS64281211ST-27-0-0	stool sample
ERR1293398	ERP013933	SAMEA3879585	ERS1066719	ERX1364970	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	769952	MMRS71238091ST-27-0-0	stool sample
ERR1293404	ERP013933	SAMEA3879586	ERS1066720	ERX1364976	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	932826	MMRS92544445ST-27-0-0	stool sample
ERR1293407	ERP013933	SAMEA3879587	ERS1066721	ERX1364979	PRJEB12449	408170	human gut metagenome	unspecified	WGS	METAGENOMIC	936725	MMRS38861560ST-27-0-0	stool sample
