run_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	study_accession	tax_id	scientific_name	library_name	library_strategy	library_source	read_count	sample_alias	sample_title
ERR479228	ERP005534	SAMEA2466975	ERS436732	ERX445060	PRJEB6070	9606	Homo sapiens	CCIS53557295ST-4-0_12s006304-1-1_lane7	WGS	METAGENOMIC	3574337	CCIS53557295ST-4-0	Human stool sample
ERR479229	ERP005534	SAMEA2466975	ERS436732	ERX445061	PRJEB6070	9606	Homo sapiens	CCIS53557295ST-4-0_12s006304-2-1_lane6	WGS	METAGENOMIC	3676862	CCIS53557295ST-4-0	Human stool sample
ERR479230	ERP005534	SAMEA2466975	ERS436732	ERX445062	PRJEB6070	9606	Homo sapiens	CCIS53557295ST-4-0_12s006304-2-1_lane8	WGS	METAGENOMIC	3680132	CCIS53557295ST-4-0	Human stool sample
ERR479231	ERP005534	SAMEA2467008	ERS436765	ERX445063	PRJEB6070	9606	Homo sapiens	CCIS54027808ST-4-0_12s006318-1-1_lane5	WGS	METAGENOMIC	5602407	CCIS54027808ST-4-0	Human stool sample
ERR479232	ERP005534	SAMEA2467008	ERS436765	ERX445064	PRJEB6070	9606	Homo sapiens	CCIS54027808ST-4-0_12s006318-1-1_lane7	WGS	METAGENOMIC	5395209	CCIS54027808ST-4-0	Human stool sample
ERR479235	ERP005534	SAMEA2466986	ERS436743	ERX445067	PRJEB6070	9606	Homo sapiens	CCIS55230578ST-4-0_12s006316-1-1_lane1	WGS	METAGENOMIC	9346670	CCIS55230578ST-4-0	Human stool sample
ERR479242	ERP005534	SAMEA2466906	ERS436663	ERX445074	PRJEB6070	9606	Homo sapiens	CCIS56503244ST-3-0_11s002738-1-1_lane8	WGS	METAGENOMIC	6740629	CCIS56503244ST-3-0	Human stool sample
ERR479243	ERP005534	SAMEA2466926	ERS436683	ERX445075	PRJEB6070	9606	Homo sapiens	CCIS58234805ST-4-0_11s003719-1-1_lane1	WGS	METAGENOMIC	5779533	CCIS58234805ST-4-0	Human stool sample
ERR479245	ERP005534	SAMEA2466968	ERS436725	ERX445077	PRJEB6070	9606	Homo sapiens	CCIS59132091ST-4-0_12s006302-1-1_lane8	WGS	METAGENOMIC	10460792	CCIS59132091ST-4-0	Human stool sample
ERR479246	ERP005534	SAMEA2466968	ERS436725	ERX445078	PRJEB6070	9606	Homo sapiens	CCIS59132091ST-4-0_12s006302-2-1_lane1	WGS	METAGENOMIC	12256337	CCIS59132091ST-4-0	Human stool sample
ERR479248	ERP005534	SAMEA2466968	ERS436725	ERX445080	PRJEB6070	9606	Homo sapiens	CCIS59132091ST-4-0_12s006302-2-1_lane3	WGS	METAGENOMIC	12552102	CCIS59132091ST-4-0	Human stool sample
ERR479255	ERP005534	SAMEA2466991	ERS436748	ERX445087	PRJEB6070	9606	Homo sapiens	CCIS62794166ST-4-0_12s006328-1-1_lane5	WGS	METAGENOMIC	4618033	CCIS62794166ST-4-0	Human stool sample
ERR479256	ERP005534	SAMEA2466991	ERS436748	ERX445088	PRJEB6070	9606	Homo sapiens	CCIS62794166ST-4-0_12s006328-1-1_lane7	WGS	METAGENOMIC	4417481	CCIS62794166ST-4-0	Human stool sample
ERR479260	ERP005534	SAMEA2467032	ERS436789	ERX445092	PRJEB6070	9606	Homo sapiens	CCIS63448910ST-4-0_13s007947-2-1_lane2	WGS	METAGENOMIC	7212280	CCIS63448910ST-4-0	Human stool sample
ERR479262	ERP005534	SAMEA2467032	ERS436789	ERX445094	PRJEB6070	9606	Homo sapiens	CCIS63448910ST-4-0_13s007947-4-1_lane5	WGS	METAGENOMIC	7276328	CCIS63448910ST-4-0	Human stool sample
ERR479266	ERP005534	SAMEA2467016	ERS436773	ERX445098	PRJEB6070	9606	Homo sapiens	CCIS63468405ST-4-0_13s007958-4-1_lane1	WGS	METAGENOMIC	7747411	CCIS63468405ST-4-0	Human stool sample
ERR479277	ERP005534	SAMEA2466990	ERS436747	ERX445109	PRJEB6070	9606	Homo sapiens	CCIS65479369ST-4-0_12s006293-1-1_lane7	WGS	METAGENOMIC	1891610	CCIS65479369ST-4-0	Human stool sample
ERR479279	ERP005534	SAMEA2466990	ERS436747	ERX445111	PRJEB6070	9606	Homo sapiens	CCIS65479369ST-4-0_12s006293-2-1_lane8	WGS	METAGENOMIC	1945903	CCIS65479369ST-4-0	Human stool sample
ERR479282	ERP005534	SAMEA2466995	ERS436752	ERX445114	PRJEB6070	9606	Homo sapiens	CCIS70398272ST-4-0_12s006284-2-1_lane3	WGS	METAGENOMIC	9160677	CCIS70398272ST-4-0	Human stool sample
ERR479287	ERP005534	SAMEA2467022	ERS436779	ERX445119	PRJEB6070	9606	Homo sapiens	CCIS71578391ST-4-0_13s007957-2-1_lane7	WGS	METAGENOMIC	8592649	CCIS71578391ST-4-0	Human stool sample
ERR479290	ERP005534	SAMEA2467001	ERS436758	ERX445122	PRJEB6070	9606	Homo sapiens	CCIS72607085ST-4-0_12s006322-1-1_lane5	WGS	METAGENOMIC	5563142	CCIS72607085ST-4-0	Human stool sample
ERR479293	ERP005534	SAMEA2467001	ERS436758	ERX445125	PRJEB6070	9606	Homo sapiens	CCIS72607085ST-4-0_12s006322-2-1_lane6	WGS	METAGENOMIC	5449720	CCIS72607085ST-4-0	Human stool sample
ERR479294	ERP005534	SAMEA2467020	ERS436777	ERX445126	PRJEB6070	9606	Homo sapiens	CCIS74239020ST-4-0_13s007965-1-1_lane6	WGS	METAGENOMIC	7049488	CCIS74239020ST-4-0	Human stool sample
ERR479295	ERP005534	SAMEA2467020	ERS436777	ERX445127	PRJEB6070	9606	Homo sapiens	CCIS74239020ST-4-0_13s007965-2-1_lane7	WGS	METAGENOMIC	7047595	CCIS74239020ST-4-0	Human stool sample
ERR479303	ERP005534	SAMEA2466946	ERS436703	ERX445135	PRJEB6070	9606	Homo sapiens	CCIS76845094ST-20-0_12s006332-1-1_lane6	WGS	METAGENOMIC	36926944	CCIS76845094ST-20-0	Human stool sample
ERR479304	ERP005534	SAMEA2466918	ERS436675	ERX445136	PRJEB6070	9606	Homo sapiens	CCIS77100899ST-4-0_12s006312-1-1_lane5	WGS	METAGENOMIC	8199711	CCIS77100899ST-4-0	Human stool sample
ERR479306	ERP005534	SAMEA2466918	ERS436675	ERX445138	PRJEB6070	9606	Homo sapiens	CCIS77100899ST-4-0_12s006312-2-1_lane6	WGS	METAGENOMIC	8054999	CCIS77100899ST-4-0	Human stool sample
ERR479308	ERP005534	SAMEA2466992	ERS436749	ERX445140	PRJEB6070	9606	Homo sapiens	CCIS77252613ST-4-0_12s006266-1-1_lane1	WGS	METAGENOMIC	10956600	CCIS77252613ST-4-0	Human stool sample
ERR479311	ERP005534	SAMEA2466992	ERS436749	ERX445143	PRJEB6070	9606	Homo sapiens	CCIS77252613ST-4-0_12s006266-2-1_lane3	WGS	METAGENOMIC	10813335	CCIS77252613ST-4-0	Human stool sample
ERR479317	ERP005534	SAMEA2466988	ERS436745	ERX445149	PRJEB6070	9606	Homo sapiens	CCIS78318719ST-4-0_11s002750-1-1_lane2	WGS	METAGENOMIC	6364615	CCIS78318719ST-4-0	Human stool sample
ERR479318	ERP005534	SAMEA2466988	ERS436745	ERX445150	PRJEB6070	9606	Homo sapiens	CCIS78318719ST-4-0_11s002750-1-2_lane8	WGS	METAGENOMIC	14212481	CCIS78318719ST-4-0	Human stool sample
ERR479321	ERP005534	SAMEA2466981	ERS436738	ERX445153	PRJEB6070	9606	Homo sapiens	CCIS80834637ST-4-0_12s006292-1-1_lane1	WGS	METAGENOMIC	11153516	CCIS80834637ST-4-0	Human stool sample
ERR479322	ERP005534	SAMEA2466981	ERS436738	ERX445154	PRJEB6070	9606	Homo sapiens	CCIS80834637ST-4-0_12s006292-1-1_lane2	WGS	METAGENOMIC	11128761	CCIS80834637ST-4-0	Human stool sample
ERR479323	ERP005534	SAMEA2466981	ERS436738	ERX445155	PRJEB6070	9606	Homo sapiens	CCIS80834637ST-4-0_12s006292-2-1_lane3	WGS	METAGENOMIC	11423874	CCIS80834637ST-4-0	Human stool sample
ERR479330	ERP005534	SAMEA2466935	ERS436692	ERX445162	PRJEB6070	9606	Homo sapiens	CCIS81735969ST-20-0_12s006313-1-1_lane6	WGS	METAGENOMIC	17492131	CCIS81735969ST-20-0	Human stool sample
ERR479333	ERP005534	SAMEA2466932	ERS436689	ERX445165	PRJEB6070	9606	Homo sapiens	CCIS81887263ST-4-0_12s006325-1-1_lane5	WGS	METAGENOMIC	10394221	CCIS81887263ST-4-0	Human stool sample
ERR479335	ERP005534	SAMEA2466970	ERS436727	ERX445167	PRJEB6070	9606	Homo sapiens	CCIS82146115ST-4-0_12s006310-1-1_lane8	WGS	METAGENOMIC	9499446	CCIS82146115ST-4-0	Human stool sample
ERR479337	ERP005534	SAMEA2466970	ERS436727	ERX445169	PRJEB6070	9606	Homo sapiens	CCIS82146115ST-4-0_12s006310-2-1_lane2	WGS	METAGENOMIC	11472136	CCIS82146115ST-4-0	Human stool sample
ERR479339	ERP005534	SAMEA2466892	ERS436649	ERX445171	PRJEB6070	9606	Homo sapiens	CCIS82507866ST-3-0_11s002715-1-1_lane5	WGS	METAGENOMIC	9557022	CCIS82507866ST-3-0	Human stool sample
ERR479345	ERP005534	SAMEA2466951	ERS436708	ERX445177	PRJEB6070	9606	Homo sapiens	CCIS83445808ST-4-0_11s002745-1-2_lane8	WGS	METAGENOMIC	12013417	CCIS83445808ST-4-0	Human stool sample
ERR479350	ERP005534	SAMEA2466937	ERS436694	ERX445182	PRJEB6070	9606	Homo sapiens	CCIS83870198ST-4-0_11s002741-1-2_lane8	WGS	METAGENOMIC	19542629	CCIS83870198ST-4-0	Human stool sample
ERR479353	ERP005534	SAMEA2466917	ERS436674	ERX445185	PRJEB6070	9606	Homo sapiens	CCIS85214191ST-3-0_11s002724-1-1_lane5	WGS	METAGENOMIC	13468718	CCIS85214191ST-3-0	Human stool sample
ERR479354	ERP005534	SAMEA2466917	ERS436674	ERX445186	PRJEB6070	9606	Homo sapiens	CCIS85214191ST-3-0_11s002724-1-1_lane6	WGS	METAGENOMIC	13482182	CCIS85214191ST-3-0	Human stool sample
ERR479356	ERP005534	SAMEA2466934	ERS436691	ERX445188	PRJEB6070	9606	Homo sapiens	CCIS87116798ST-4-0_11s004160-2-1_lane8	WGS	METAGENOMIC	11253047	CCIS87116798ST-4-0	Human stool sample
ERR479357	ERP005534	SAMEA2466922	ERS436679	ERX445189	PRJEB6070	9606	Homo sapiens	CCIS87167916ST-4-0_11s002739-1-1_lane7	WGS	METAGENOMIC	10944922	CCIS87167916ST-4-0	Human stool sample
ERR479360	ERP005534	SAMEA2466956	ERS436713	ERX445192	PRJEB6070	9606	Homo sapiens	CCIS87252800ST-4-0_11s002747-1-1_lane2	WGS	METAGENOMIC	3137641	CCIS87252800ST-4-0	Human stool sample
ERR479364	ERP005534	SAMEA2466914	ERS436671	ERX445196	PRJEB6070	9606	Homo sapiens	CCIS87290971ST-4-0_12s006314-1-1_lane8	WGS	METAGENOMIC	6825983	CCIS87290971ST-4-0	Human stool sample
ERR479366	ERP005534	SAMEA2466936	ERS436693	ERX445198	PRJEB6070	9606	Homo sapiens	CCIS87605453ST-4-0_12s006283-1-1_lane1	WGS	METAGENOMIC	9766442	CCIS87605453ST-4-0	Human stool sample
ERR479372	ERP005534	SAMEA2467033	ERS436790	ERX445204	PRJEB6070	9606	Homo sapiens	CCIS88007743ST-4-0_13s007941-3-1_lane3	WGS	METAGENOMIC	7234372	CCIS88007743ST-4-0	Human stool sample
ERR479378	ERP005534	SAMEA2467029	ERS436786	ERX445210	PRJEB6070	9606	Homo sapiens	CCIS90164298ST-4-0_13s007948-1-1_lane1	WGS	METAGENOMIC	7551108	CCIS90164298ST-4-0	Human stool sample
ERR479379	ERP005534	SAMEA2467029	ERS436786	ERX445211	PRJEB6070	9606	Homo sapiens	CCIS90164298ST-4-0_13s007948-2-1_lane2	WGS	METAGENOMIC	7491787	CCIS90164298ST-4-0	Human stool sample
ERR479381	ERP005534	SAMEA2467029	ERS436786	ERX445213	PRJEB6070	9606	Homo sapiens	CCIS90164298ST-4-0_13s007948-4-1_lane5	WGS	METAGENOMIC	7531275	CCIS90164298ST-4-0	Human stool sample
ERR479386	ERP005534	SAMEA2466925	ERS436682	ERX445218	PRJEB6070	9606	Homo sapiens	CCIS90443472ST-4-0_12s006308-2-1_lane2	WGS	METAGENOMIC	10592239	CCIS90443472ST-4-0	Human stool sample
ERR479387	ERP005534	SAMEA2466921	ERS436678	ERX445219	PRJEB6070	9606	Homo sapiens	CCIS90903952ST-3-0_11s002726-1-1_lane7	WGS	METAGENOMIC	11476866	CCIS90903952ST-3-0	Human stool sample
ERR479388	ERP005534	SAMEA2466921	ERS436678	ERX445220	PRJEB6070	9606	Homo sapiens	CCIS90903952ST-3-0_11s002726-1-1_lane8	WGS	METAGENOMIC	11311297	CCIS90903952ST-3-0	Human stool sample
ERR479392	ERP005534	SAMEA2466978	ERS436735	ERX445224	PRJEB6070	9606	Homo sapiens	CCIS93040568ST-20-0_12s006269-1-1_lane6	WGS	METAGENOMIC	3274349	CCIS93040568ST-20-0	Human stool sample
ERR479397	ERP005534	SAMEA2467012	ERS436769	ERX445229	PRJEB6070	9606	Homo sapiens	CCIS94603952ST-4-0_13s007955-1-1_lane6	WGS	METAGENOMIC	8111130	CCIS94603952ST-4-0	Human stool sample
ERR479407	ERP005534	SAMEA2467019	ERS436776	ERX445239	PRJEB6070	9606	Homo sapiens	CCIS95409808ST-4-0_13s007954-3-1_lane3	WGS	METAGENOMIC	7877680	CCIS95409808ST-4-0	Human stool sample
ERR479408	ERP005534	SAMEA2467019	ERS436776	ERX445240	PRJEB6070	9606	Homo sapiens	CCIS95409808ST-4-0_13s007954-4-1_lane5	WGS	METAGENOMIC	7887257	CCIS95409808ST-4-0	Human stool sample
ERR479409	ERP005534	SAMEA2466969	ERS436726	ERX445241	PRJEB6070	9606	Homo sapiens	CCIS96387239ST-4-0_12s006294-1-1_lane5	WGS	METAGENOMIC	4046040	CCIS96387239ST-4-0	Human stool sample
ERR479410	ERP005534	SAMEA2466969	ERS436726	ERX445242	PRJEB6070	9606	Homo sapiens	CCIS96387239ST-4-0_12s006294-1-1_lane7	WGS	METAGENOMIC	3864522	CCIS96387239ST-4-0	Human stool sample
ERR479411	ERP005534	SAMEA2466969	ERS436726	ERX445243	PRJEB6070	9606	Homo sapiens	CCIS96387239ST-4-0_12s006294-2-1_lane6	WGS	METAGENOMIC	3983596	CCIS96387239ST-4-0	Human stool sample
ERR479412	ERP005534	SAMEA2466969	ERS436726	ERX445244	PRJEB6070	9606	Homo sapiens	CCIS96387239ST-4-0_12s006294-2-1_lane8	WGS	METAGENOMIC	4007142	CCIS96387239ST-4-0	Human stool sample
ERR479418	ERP005534	SAMEA2466964	ERS436721	ERX445250	PRJEB6070	9606	Homo sapiens	CCIS98832363ST-4-0_11s003725-1-1_lane6	WGS	METAGENOMIC	17068354	CCIS98832363ST-4-0	Human stool sample
ERR479437	ERP005534	SAMEA2467063	ERS436820	ERX445269	PRJEB6070	9606	Homo sapiens	CCMD14479708ST-21-0_13s004657-2-1_lane6	WGS	METAGENOMIC	7763116	CCMD14479708ST-21-0	Human stool sample
ERR479439	ERP005534	SAMEA2467063	ERS436820	ERX445271	PRJEB6070	9606	Homo sapiens	CCMD14479708ST-21-0_13s004657-4-1_lane8	WGS	METAGENOMIC	7594158	CCMD14479708ST-21-0	Human stool sample
ERR479444	ERP005534	SAMEA2467062	ERS436819	ERX445276	PRJEB6070	9606	Homo sapiens	CCMD19497912ST-21-0_13s004649-1-1_lane2	WGS	METAGENOMIC	7274346	CCMD19497912ST-21-0	Human stool sample
ERR479446	ERP005534	SAMEA2467062	ERS436819	ERX445278	PRJEB6070	9606	Homo sapiens	CCMD19497912ST-21-0_13s004649-3-1_lane5	WGS	METAGENOMIC	7338122	CCMD19497912ST-21-0	Human stool sample
ERR479450	ERP005534	SAMEA2467061	ERS436818	ERX445282	PRJEB6070	9606	Homo sapiens	CCMD23101338ST-21-0_13s004665-3-1_lane3	WGS	METAGENOMIC	9700530	CCMD23101338ST-21-0	Human stool sample
ERR479453	ERP005534	SAMEA2467060	ERS436817	ERX445285	PRJEB6070	9606	Homo sapiens	CCMD25511638ST-21-0_13s004648-2-1_lane6	WGS	METAGENOMIC	7780910	CCMD25511638ST-21-0	Human stool sample
ERR479454	ERP005534	SAMEA2467060	ERS436817	ERX445286	PRJEB6070	9606	Homo sapiens	CCMD25511638ST-21-0_13s004648-3-1_lane7	WGS	METAGENOMIC	7642607	CCMD25511638ST-21-0	Human stool sample
ERR479455	ERP005534	SAMEA2467060	ERS436817	ERX445287	PRJEB6070	9606	Homo sapiens	CCMD25511638ST-21-0_13s004648-4-1_lane8	WGS	METAGENOMIC	7614909	CCMD25511638ST-21-0	Human stool sample
ERR479456	ERP005534	SAMEA2467072	ERS436829	ERX445288	PRJEB6070	9606	Homo sapiens	CCMD25963797ST-21-0_13s004662-1-1_lane1	WGS	METAGENOMIC	9410179	CCMD25963797ST-21-0	Human stool sample
ERR479458	ERP005534	SAMEA2467072	ERS436829	ERX445290	PRJEB6070	9606	Homo sapiens	CCMD25963797ST-21-0_13s004662-3-1_lane7	WGS	METAGENOMIC	9520725	CCMD25963797ST-21-0	Human stool sample
ERR479459	ERP005534	SAMEA2467072	ERS436829	ERX445291	PRJEB6070	9606	Homo sapiens	CCMD25963797ST-21-0_13s004662-4-1_lane8	WGS	METAGENOMIC	9472118	CCMD25963797ST-21-0	Human stool sample
ERR479463	ERP005534	SAMEA2467059	ERS436816	ERX445295	PRJEB6070	9606	Homo sapiens	CCMD26709089ST-21-0_13s004650-4-1_lane5	WGS	METAGENOMIC	9505794	CCMD26709089ST-21-0	Human stool sample
ERR479465	ERP005534	SAMEA2467058	ERS436815	ERX445297	PRJEB6070	9606	Homo sapiens	CCMD26925580ST-21-0_13s004651-2-1_lane6	WGS	METAGENOMIC	6373083	CCMD26925580ST-21-0	Human stool sample
ERR479468	ERP005534	SAMEA2467057	ERS436814	ERX445300	PRJEB6070	9606	Homo sapiens	CCMD34381688ST-21-0_13s004654-1-1_lane1	WGS	METAGENOMIC	6868551	CCMD34381688ST-21-0	Human stool sample
ERR479470	ERP005534	SAMEA2467057	ERS436814	ERX445302	PRJEB6070	9606	Homo sapiens	CCMD34381688ST-21-0_13s004654-3-1_lane3	WGS	METAGENOMIC	6848958	CCMD34381688ST-21-0	Human stool sample
ERR479476	ERP005534	SAMEA2467068	ERS436825	ERX445308	PRJEB6070	9606	Homo sapiens	CCMD40701343ST-21-0_13s002983-1-1_lane5	WGS	METAGENOMIC	12814572	CCMD40701343ST-21-0	Human stool sample
ERR479477	ERP005534	SAMEA2467068	ERS436825	ERX445309	PRJEB6070	9606	Homo sapiens	CCMD40701343ST-21-0_13s002983-1-1_lane6	WGS	METAGENOMIC	13844367	CCMD40701343ST-21-0	Human stool sample
ERR479479	ERP005534	SAMEA2467068	ERS436825	ERX445311	PRJEB6070	9606	Homo sapiens	CCMD40701343ST-21-0_13s002983-2-1_lane8	WGS	METAGENOMIC	13120156	CCMD40701343ST-21-0	Human stool sample
ERR479480	ERP005534	SAMEA2467055	ERS436812	ERX445312	PRJEB6070	9606	Homo sapiens	CCMD42428553ST-21-0_13s004646-1-1_lane1	WGS	METAGENOMIC	6716971	CCMD42428553ST-21-0	Human stool sample
ERR479490	ERP005534	SAMEA2467054	ERS436811	ERX445322	PRJEB6070	9606	Homo sapiens	CCMD46222674ST-21-0_13s004664-3-1_lane3	WGS	METAGENOMIC	7199231	CCMD46222674ST-21-0	Human stool sample
ERR479491	ERP005534	SAMEA2467054	ERS436811	ERX445323	PRJEB6070	9606	Homo sapiens	CCMD46222674ST-21-0_13s004664-4-1_lane5	WGS	METAGENOMIC	7300043	CCMD46222674ST-21-0	Human stool sample
ERR479492	ERP005534	SAMEA2467080	ERS436837	ERX445324	PRJEB6070	9606	Homo sapiens	CCMD46947453ST-21-0_13s004636-1-1_lane5	WGS	METAGENOMIC	8336060	CCMD46947453ST-21-0	Human stool sample
ERR479494	ERP005534	SAMEA2467080	ERS436837	ERX445326	PRJEB6070	9606	Homo sapiens	CCMD46947453ST-21-0_13s004636-3-1_lane7	WGS	METAGENOMIC	8357945	CCMD46947453ST-21-0	Human stool sample
ERR479498	ERP005534	SAMEA2467053	ERS436810	ERX445330	PRJEB6070	9606	Homo sapiens	CCMD48236717ST-21-0_13s004642-3-1_lane7	WGS	METAGENOMIC	9139205	CCMD48236717ST-21-0	Human stool sample
ERR479500	ERP005534	SAMEA2467076	ERS436833	ERX445332	PRJEB6070	9606	Homo sapiens	CCMD50071957ST-21-0_13s002974-1-1_lane7	WGS	METAGENOMIC	5708007	CCMD50071957ST-21-0	Human stool sample
ERR479501	ERP005534	SAMEA2467076	ERS436833	ERX445333	PRJEB6070	9606	Homo sapiens	CCMD50071957ST-21-0_13s002974-1-1_lane8	WGS	METAGENOMIC	5701500	CCMD50071957ST-21-0	Human stool sample
ERR479502	ERP005534	SAMEA2467076	ERS436833	ERX445334	PRJEB6070	9606	Homo sapiens	CCMD50071957ST-21-0_13s002974-2-1_lane3	WGS	METAGENOMIC	6956521	CCMD50071957ST-21-0	Human stool sample
ERR479505	ERP005534	SAMEA2467070	ERS436827	ERX445337	PRJEB6070	9606	Homo sapiens	CCMD51864103ST-21-0_13s004641-2-1_lane6	WGS	METAGENOMIC	8267121	CCMD51864103ST-21-0	Human stool sample
ERR479507	ERP005534	SAMEA2467070	ERS436827	ERX445339	PRJEB6070	9606	Homo sapiens	CCMD51864103ST-21-0_13s004641-4-1_lane8	WGS	METAGENOMIC	8081386	CCMD51864103ST-21-0	Human stool sample
ERR479508	ERP005534	SAMEA2467052	ERS436809	ERX445340	PRJEB6070	9606	Homo sapiens	CCMD60079086ST-21-0_13s004661-1-1_lane1	WGS	METAGENOMIC	5904595	CCMD60079086ST-21-0	Human stool sample
ERR479511	ERP005534	SAMEA2467052	ERS436809	ERX445343	PRJEB6070	9606	Homo sapiens	CCMD60079086ST-21-0_13s004661-4-1_lane5	WGS	METAGENOMIC	5927007	CCMD60079086ST-21-0	Human stool sample
ERR479512	ERP005534	SAMEA2467067	ERS436824	ERX445344	PRJEB6070	9606	Homo sapiens	CCMD63399960ST-21-0_13s004643-1-1_lane1	WGS	METAGENOMIC	8208013	CCMD63399960ST-21-0	Human stool sample
ERR479514	ERP005534	SAMEA2467067	ERS436824	ERX445346	PRJEB6070	9606	Homo sapiens	CCMD63399960ST-21-0_13s004643-3-1_lane7	WGS	METAGENOMIC	8354309	CCMD63399960ST-21-0	Human stool sample
ERR479516	ERP005534	SAMEA2467051	ERS436808	ERX445348	PRJEB6070	9606	Homo sapiens	CCMD64503764ST-21-0_13s004659-1-1_lane1	WGS	METAGENOMIC	8509173	CCMD64503764ST-21-0	Human stool sample
ERR479517	ERP005534	SAMEA2467051	ERS436808	ERX445349	PRJEB6070	9606	Homo sapiens	CCMD64503764ST-21-0_13s004659-2-1_lane2	WGS	METAGENOMIC	8532836	CCMD64503764ST-21-0	Human stool sample
ERR479525	ERP005534	SAMEA2467049	ERS436806	ERX445357	PRJEB6070	9606	Homo sapiens	CCMD72895164ST-21-0_13s004635-2-1_lane2	WGS	METAGENOMIC	8211050	CCMD72895164ST-21-0	Human stool sample
ERR479526	ERP005534	SAMEA2467049	ERS436806	ERX445358	PRJEB6070	9606	Homo sapiens	CCMD72895164ST-21-0_13s004635-3-1_lane3	WGS	METAGENOMIC	8239854	CCMD72895164ST-21-0	Human stool sample
ERR479534	ERP005534	SAMEA2467046	ERS436803	ERX445366	PRJEB6070	9606	Homo sapiens	CCMD82866709ST-21-0_13s004640-1-1_lane1	WGS	METAGENOMIC	6010669	CCMD82866709ST-21-0	Human stool sample
ERR479535	ERP005534	SAMEA2467046	ERS436803	ERX445367	PRJEB6070	9606	Homo sapiens	CCMD82866709ST-21-0_13s004640-2-1_lane2	WGS	METAGENOMIC	6011965	CCMD82866709ST-21-0	Human stool sample
ERR479544	ERP005534	SAMEA2467045	ERS436802	ERX445376	PRJEB6070	9606	Homo sapiens	CCMD86707194ST-21-0_13s004668-3-1_lane3	WGS	METAGENOMIC	8426231	CCMD86707194ST-21-0	Human stool sample
ERR479547	ERP005534	SAMEA2467044	ERS436801	ERX445379	PRJEB6070	9606	Homo sapiens	CCMD87156761ST-21-0_13s004655-2-1_lane2	WGS	METAGENOMIC	7216258	CCMD87156761ST-21-0	Human stool sample
ERR479557	ERP005534	SAMEA2467075	ERS436832	ERX445389	PRJEB6070	9606	Homo sapiens	CCMD90311071ST-21-0_13s004666-4-1_lane8	WGS	METAGENOMIC	7020660	CCMD90311071ST-21-0	Human stool sample
ERR479563	ERP005534	SAMEA2467071	ERS436828	ERX445395	PRJEB6070	9606	Homo sapiens	CCMD95433940ST-21-0_13s004638-2-1_lane6	WGS	METAGENOMIC	14213435	CCMD95433940ST-21-0	Human stool sample
ERR479564	ERP005534	SAMEA2467071	ERS436828	ERX445396	PRJEB6070	9606	Homo sapiens	CCMD95433940ST-21-0_13s004638-3-1_lane7	WGS	METAGENOMIC	13973295	CCMD95433940ST-21-0	Human stool sample
ERR479565	ERP005534	SAMEA2467071	ERS436828	ERX445397	PRJEB6070	9606	Homo sapiens	CCMD95433940ST-21-0_13s004638-4-1_lane8	WGS	METAGENOMIC	13902413	CCMD95433940ST-21-0	Human stool sample
ERR479572	ERP005534	SAMEA2467082	ERS436839	ERX445404	PRJEB6070	9606	Homo sapiens	MMPU29365221ST_12s005633-1-1_lane1	WGS	METAGENOMIC	7429921	MMPU29365221ST	Human stool sample
ERR479573	ERP005534	SAMEA2467082	ERS436839	ERX445405	PRJEB6070	9606	Homo sapiens	MMPU29365221ST_12s005633-1-1_lane2	WGS	METAGENOMIC	8027201	MMPU29365221ST	Human stool sample
ERR479577	ERP005534	SAMEA2467083	ERS436840	ERX445409	PRJEB6070	9606	Homo sapiens	MMPU68403337ST_12s005022-2-1_lane2	WGS	METAGENOMIC	11878468	MMPU68403337ST	Human stool sample
ERR479578	ERP005534	SAMEA2467083	ERS436840	ERX445410	PRJEB6070	9606	Homo sapiens	MMPU68403337ST_12s005634-1-1_lane1	WGS	METAGENOMIC	9384784	MMPU68403337ST	Human stool sample
ERR479579	ERP005534	SAMEA2467083	ERS436840	ERX445411	PRJEB6070	9606	Homo sapiens	MMPU68403337ST_12s005634-1-1_lane2	WGS	METAGENOMIC	9931048	MMPU68403337ST	Human stool sample
ERR479581	ERP005534	SAMEA2467083	ERS436840	ERX445413	PRJEB6070	9606	Homo sapiens	MMPU68403337ST_12s005634-2-1_lane5	WGS	METAGENOMIC	9980622	MMPU68403337ST	Human stool sample
ERR479583	ERP005534	SAMEA2467085	ERS436842	ERX445415	PRJEB6070	9606	Homo sapiens	MMPU72854103ST_12s005135-1-1_lane2	WGS	METAGENOMIC	10672536	MMPU72854103ST	Human stool sample
ERR479584	ERP005534	SAMEA2467085	ERS436842	ERX445416	PRJEB6070	9606	Homo sapiens	MMPU72854103ST_12s005135-1-1_lane5	WGS	METAGENOMIC	10626638	MMPU72854103ST	Human stool sample
ERR479586	ERP005534	SAMEA2467085	ERS436842	ERX445418	PRJEB6070	9606	Homo sapiens	MMPU72854103ST_12s005642-1-1_lane1	WGS	METAGENOMIC	10547345	MMPU72854103ST	Human stool sample
ERR479588	ERP005534	SAMEA2467085	ERS436842	ERX445420	PRJEB6070	9606	Homo sapiens	MMPU72854103ST_12s005642-2-1_lane3	WGS	METAGENOMIC	10494959	MMPU72854103ST	Human stool sample
