Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,host_subject_id,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,create_date,version,Sample Name,Sample_name,SRA Study
DRR279516,AMPLICON,450,27511200,PRJDB11246,SAMD00285211,MIMS.me.human-gut,16976580,GIRC,missing,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,feces,DRX269099,Japan,Asia,Japan,Homo sapiens,Subject0285,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:05:00Z,1,SAMD00285211,Subject0285,DRP007554
DRR279517,AMPLICON,450,30770100,PRJDB11246,SAMD00285212,MIMS.me.human-gut,20004331,GIRC,missing,public,"run.zq,sra","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,feces,DRX269100,Japan,Asia,Japan,Homo sapiens,Subject0286,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:16:00Z,1,SAMD00285212,Subject0286,DRP007554
DRR279518,AMPLICON,450,26118000,PRJDB11246,SAMD00285213,MIMS.me.human-gut,13203977,GIRC,missing,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,feces,DRX269101,Japan,Asia,Japan,Homo sapiens,Subject0287,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:28:00Z,1,SAMD00285213,Subject0287,DRP007554
DRR279519,AMPLICON,450,12429000,PRJDB11246,SAMD00285214,MIMS.me.human-gut,7683270,GIRC,missing,public,"sra,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,feces,DRX269102,Japan,Asia,Japan,Homo sapiens,Subject0288,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:28:00Z,1,SAMD00285214,Subject0288,DRP007554
DRR279520,AMPLICON,450,31582800,PRJDB11246,SAMD00285215,MIMS.me.human-gut,18775727,GIRC,missing,public,"run.zq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,feces,DRX269103,Japan,Asia,Japan,Homo sapiens,Subject0289,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:36:00Z,1,SAMD00285215,Subject0289,DRP007554
DRR279521,AMPLICON,450,10059300,PRJDB11246,SAMD00285216,MIMS.me.human-gut,6159635,GIRC,missing,public,"sra,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,feces,DRX269104,Japan,Asia,Japan,Homo sapiens,Subject0290,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:20:00Z,1,SAMD00285216,Subject0290,DRP007554
DRR279522,AMPLICON,450,39804300,PRJDB11246,SAMD00285217,MIMS.me.human-gut,22620116,GIRC,missing,public,"sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,feces,DRX269105,Japan,Asia,Japan,Homo sapiens,Subject0291,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:23:00Z,1,SAMD00285217,Subject0291,DRP007554
DRR279523,AMPLICON,450,20641500,PRJDB11246,SAMD00285218,MIMS.me.human-gut,12514753,GIRC,missing,public,"run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,feces,DRX269106,Japan,Asia,Japan,Homo sapiens,Subject0292,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:19:00Z,1,SAMD00285218,Subject0292,DRP007554
DRR279524,AMPLICON,450,11974950,PRJDB11246,SAMD00285219,MIMS.me.human-gut,6868094,GIRC,missing,public,"sra,run.zq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,feces,DRX269107,Japan,Asia,Japan,Homo sapiens,Subject0293,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:19:00Z,1,SAMD00285219,Subject0293,DRP007554
DRR279525,AMPLICON,450,23072400,PRJDB11246,SAMD00285220,MIMS.me.human-gut,11403156,GIRC,missing,public,"run.zq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,feces,DRX269108,Japan,Asia,Japan,Homo sapiens,Subject0294,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:19:00Z,1,SAMD00285220,Subject0294,DRP007554
DRR279526,AMPLICON,450,28421100,PRJDB11246,SAMD00285221,MIMS.me.human-gut,18180362,GIRC,missing,public,"sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,feces,DRX269109,Japan,Asia,Japan,Homo sapiens,Subject0295,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:21:00Z,1,SAMD00285221,Subject0295,DRP007554
DRR279527,AMPLICON,450,51076350,PRJDB11246,SAMD00285222,MIMS.me.human-gut,35047135,GIRC,missing,public,"sra,run.zq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,feces,DRX269110,Japan,Asia,Japan,Homo sapiens,Subject0296,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:37:00Z,1,SAMD00285222,Subject0296,DRP007554
DRR279528,AMPLICON,450,23976000,PRJDB11246,SAMD00285223,MIMS.me.human-gut,13631491,GIRC,missing,public,"sra,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,feces,DRX269111,Japan,Asia,Japan,Homo sapiens,Subject0297,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:20:00Z,1,SAMD00285223,Subject0297,DRP007554
DRR279529,AMPLICON,450,27441450,PRJDB11246,SAMD00285224,MIMS.me.human-gut,14771590,GIRC,missing,public,"sra,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,feces,DRX269112,Japan,Asia,Japan,Homo sapiens,Subject0298,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:18:00Z,1,SAMD00285224,Subject0298,DRP007554
DRR279530,AMPLICON,450,26838900,PRJDB11246,SAMD00285225,MIMS.me.human-gut,14177323,GIRC,missing,public,"run.zq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,feces,DRX269113,Japan,Asia,Japan,Homo sapiens,Subject0299,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:50:00Z,1,SAMD00285225,Subject0299,DRP007554
DRR279531,AMPLICON,450,47870550,PRJDB11246,SAMD00285226,MIMS.me.human-gut,30334335,GIRC,missing,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,feces,DRX269114,Japan,Asia,Japan,Homo sapiens,Subject0300,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:36:00Z,1,SAMD00285226,Subject0300,DRP007554
DRR279532,AMPLICON,450,19846800,PRJDB11246,SAMD00285227,MIMS.me.human-gut,11194313,GIRC,missing,public,"sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,feces,DRX269115,Japan,Asia,Japan,Homo sapiens,Subject0301,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:36:00Z,1,SAMD00285227,Subject0301,DRP007554
DRR279533,AMPLICON,450,24891750,PRJDB11246,SAMD00285228,MIMS.me.human-gut,15439011,GIRC,missing,public,"run.zq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,feces,DRX269116,Japan,Asia,Japan,Homo sapiens,Subject0302,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:16:00Z,1,SAMD00285228,Subject0302,DRP007554
DRR279534,AMPLICON,450,26806500,PRJDB11246,SAMD00285229,MIMS.me.human-gut,18095347,GIRC,missing,public,"run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,feces,DRX269117,Japan,Asia,Japan,Homo sapiens,Subject0303,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:28:00Z,1,SAMD00285229,Subject0303,DRP007554
DRR279535,AMPLICON,450,24135300,PRJDB11246,SAMD00285230,MIMS.me.human-gut,14499492,GIRC,missing,public,"run.zq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,feces,DRX269118,Japan,Asia,Japan,Homo sapiens,Subject0304,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:52:00Z,1,SAMD00285230,Subject0304,DRP007554
DRR279536,AMPLICON,450,26433450,PRJDB11246,SAMD00285231,MIMS.me.human-gut,13143570,GIRC,missing,public,"sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,feces,DRX269119,Japan,Asia,Japan,Homo sapiens,Subject0305,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:13:00Z,1,SAMD00285231,Subject0305,DRP007554
DRR279537,AMPLICON,450,23231700,PRJDB11246,SAMD00285232,MIMS.me.human-gut,14147571,GIRC,missing,public,"run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,feces,DRX269120,Japan,Asia,Japan,Homo sapiens,Subject0306,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:46:00Z,1,SAMD00285232,Subject0306,DRP007554
DRR279538,AMPLICON,450,28654200,PRJDB11246,SAMD00285233,MIMS.me.human-gut,17028617,GIRC,missing,public,"sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,feces,DRX269121,Japan,Asia,Japan,Homo sapiens,Subject0307,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:18:00Z,1,SAMD00285233,Subject0307,DRP007554
DRR279539,AMPLICON,450,27811800,PRJDB11246,SAMD00285234,MIMS.me.human-gut,18220881,GIRC,missing,public,"run.zq,sra","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,feces,DRX269122,Japan,Asia,Japan,Homo sapiens,Subject0308,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:29:00Z,1,SAMD00285234,Subject0308,DRP007554
DRR279540,AMPLICON,450,21644100,PRJDB11246,SAMD00285235,MIMS.me.human-gut,13200703,GIRC,missing,public,"sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,feces,DRX269123,Japan,Asia,Japan,Homo sapiens,Subject0309,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:17:00Z,1,SAMD00285235,Subject0309,DRP007554
DRR279541,AMPLICON,450,30911850,PRJDB11246,SAMD00285236,MIMS.me.human-gut,20340713,GIRC,missing,public,"sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,feces,DRX269124,Japan,Asia,Japan,Homo sapiens,Subject0310,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:25:00Z,1,SAMD00285236,Subject0310,DRP007554
DRR279542,AMPLICON,450,23641200,PRJDB11246,SAMD00285237,MIMS.me.human-gut,14129039,GIRC,missing,public,"run.zq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,feces,DRX269125,Japan,Asia,Japan,Homo sapiens,Subject0311,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:28:00Z,1,SAMD00285237,Subject0311,DRP007554
DRR279543,AMPLICON,450,23313600,PRJDB11246,SAMD00285238,MIMS.me.human-gut,13712007,GIRC,missing,public,"sra,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,feces,DRX269126,Japan,Asia,Japan,Homo sapiens,Subject0312,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:19:00Z,1,SAMD00285238,Subject0312,DRP007554
DRR279544,AMPLICON,450,31853700,PRJDB11246,SAMD00285239,MIMS.me.human-gut,20260484,GIRC,missing,public,"run.zq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,feces,DRX269127,Japan,Asia,Japan,Homo sapiens,Subject0313,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:03:00Z,1,SAMD00285239,Subject0313,DRP007554
DRR279545,AMPLICON,450,25011900,PRJDB11246,SAMD00285240,MIMS.me.human-gut,14562686,GIRC,missing,public,"run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,feces,DRX269128,Japan,Asia,Japan,Homo sapiens,Subject0314,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:37:00Z,1,SAMD00285240,Subject0314,DRP007554
DRR279546,AMPLICON,450,17358750,PRJDB11246,SAMD00285241,MIMS.me.human-gut,10182360,GIRC,missing,public,"sra,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,feces,DRX269129,Japan,Asia,Japan,Homo sapiens,Subject0315,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:30:00Z,1,SAMD00285241,Subject0315,DRP007554
DRR279547,AMPLICON,450,15580350,PRJDB11246,SAMD00285242,MIMS.me.human-gut,9679355,GIRC,missing,public,"sra,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,feces,DRX269130,Japan,Asia,Japan,Homo sapiens,Subject0316,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:30:00Z,1,SAMD00285242,Subject0316,DRP007554
DRR279548,AMPLICON,450,60247800,PRJDB11246,SAMD00285243,MIMS.me.human-gut,37784973,GIRC,missing,public,"run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,feces,DRX269131,Japan,Asia,Japan,Homo sapiens,Subject0317,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:52:00Z,1,SAMD00285243,Subject0317,DRP007554
DRR279549,AMPLICON,450,14113350,PRJDB11246,SAMD00285244,MIMS.me.human-gut,7393292,GIRC,missing,public,"run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,feces,DRX269132,Japan,Asia,Japan,Homo sapiens,Subject0318,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:29:00Z,1,SAMD00285244,Subject0318,DRP007554
DRR279550,AMPLICON,450,20097900,PRJDB11246,SAMD00285245,MIMS.me.human-gut,11320161,GIRC,missing,public,"run.zq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,feces,DRX269133,Japan,Asia,Japan,Homo sapiens,Subject0319,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:30:00Z,1,SAMD00285245,Subject0319,DRP007554
DRR279551,AMPLICON,450,27224550,PRJDB11246,SAMD00285246,MIMS.me.human-gut,14042007,GIRC,missing,public,"run.zq,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,feces,DRX269134,Japan,Asia,Japan,Homo sapiens,Subject0320,Illumina MiSeq,missing,,PAIRED,PCR,METAGENOMIC,human feces metagenome,ILLUMINA,Identification of gut bacteria enriched in colorectal cancer patients with the ability to promote tumorigenesis via butyrate secretion,2021-07-29T00:00:00Z,2021-07-29T15:37:00Z,1,SAMD00285246,Subject0320,DRP007554
