Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,common_name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ena_first_public,ENA-LAST-UPDATE (run),ena_last_update,Experiment,external_id,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,Sample_name,Scientific_Name,SRA Study,Submitter_Id
ERR4796062,AMPLICON,597,61454107,PRJEB26531,SAMEA7529476,34493761,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:49Z,ERX4670305,SAMEA7529476,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:49Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:35:00Z,1,SAMEA7529476,Pateint_31,metagenome,ERP108523,Pateint_31
ERR4796063,AMPLICON,597,47649212,PRJEB26531,SAMEA7529477,26862885,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:49Z,ERX4670306,SAMEA7529477,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:49Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-21T02:52:00Z,1,SAMEA7529477,Pateint_32,metagenome,ERP108523,Pateint_32
ERR4796064,AMPLICON,597,46333123,PRJEB26531,SAMEA7529478,26082216,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:49Z,ERX4670307,SAMEA7529478,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:49Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:35:00Z,1,SAMEA7529478,Pateint_33,metagenome,ERP108523,Pateint_33
ERR4796065,AMPLICON,596,47882255,PRJEB26531,SAMEA7529479,27485643,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:49Z,ERX4670308,SAMEA7529479,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:49Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:34:00Z,1,SAMEA7529479,Pateint_34,metagenome,ERP108523,Pateint_34
ERR4796066,AMPLICON,595,16663258,PRJEB26531,SAMEA7529480,9747776,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:49Z,ERX4670309,SAMEA7529480,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:49Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:36:00Z,1,SAMEA7529480,Pateint_35,metagenome,ERP108523,Pateint_35
ERR4796067,AMPLICON,595,57572015,PRJEB26531,SAMEA7529481,32235658,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:49Z,ERX4670310,SAMEA7529481,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:49Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-21T02:52:00Z,1,SAMEA7529481,Pateint_36,metagenome,ERP108523,Pateint_36
ERR4796068,AMPLICON,595,31099604,PRJEB26531,SAMEA7529482,17626608,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:49Z,ERX4670311,SAMEA7529482,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:49Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:35:00Z,1,SAMEA7529482,Pateint_37,metagenome,ERP108523,Pateint_37
ERR4796069,AMPLICON,596,47337401,PRJEB26531,SAMEA7529483,26608796,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:49Z,ERX4670312,SAMEA7529483,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:49Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:35:00Z,1,SAMEA7529483,Pateint_38,metagenome,ERP108523,Pateint_38
ERR4796070,AMPLICON,598,52246613,PRJEB26531,SAMEA7529484,29336239,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:49Z,ERX4670313,SAMEA7529484,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:49Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:35:00Z,1,SAMEA7529484,Pateint_39,metagenome,ERP108523,Pateint_39
ERR4796071,AMPLICON,597,50851268,PRJEB26531,SAMEA7529485,28513970,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:49Z,ERX4670314,SAMEA7529485,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:49Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:36:00Z,1,SAMEA7529485,Pateint_40,metagenome,ERP108523,Pateint_40
ERR4796072,AMPLICON,595,50018290,PRJEB26531,SAMEA7529486,28189659,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:49Z,ERX4670315,SAMEA7529486,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:49Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:35:00Z,1,SAMEA7529486,Pateint_41,metagenome,ERP108523,Pateint_41
ERR4796073,AMPLICON,597,50938290,PRJEB26531,SAMEA7529487,28278303,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:49Z,ERX4670316,SAMEA7529487,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:49Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:35:00Z,1,SAMEA7529487,Pateint_42,metagenome,ERP108523,Pateint_42
ERR4796074,AMPLICON,595,53722937,PRJEB26531,SAMEA7529488,29932794,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:49Z,ERX4670317,SAMEA7529488,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:49Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:35:00Z,1,SAMEA7529488,Pateint_43,metagenome,ERP108523,Pateint_43
ERR4796075,AMPLICON,595,54534707,PRJEB26531,SAMEA7529489,30582922,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:49Z,ERX4670318,SAMEA7529489,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:49Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:35:00Z,1,SAMEA7529489,Pateint_44,metagenome,ERP108523,Pateint_44
ERR4796076,AMPLICON,597,55928758,PRJEB26531,SAMEA7529490,30887801,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:49Z,ERX4670319,SAMEA7529490,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:49Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:34:00Z,1,SAMEA7529490,Pateint_45,metagenome,ERP108523,Pateint_45
ERR4796077,AMPLICON,596,50854189,PRJEB26531,SAMEA7529491,28577348,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:49Z,ERX4670320,SAMEA7529491,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:49Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:35:00Z,1,SAMEA7529491,Pateint_46,metagenome,ERP108523,Pateint_46
ERR4796078,AMPLICON,597,56997083,PRJEB26531,SAMEA7529492,31876752,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:49Z,ERX4670321,SAMEA7529492,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:49Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:35:00Z,1,SAMEA7529492,Pateint_47,metagenome,ERP108523,Pateint_47
ERR4796079,AMPLICON,596,53030809,PRJEB26531,SAMEA7529493,29532086,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:49Z,ERX4670322,SAMEA7529493,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:49Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:35:00Z,1,SAMEA7529493,Pateint_48,metagenome,ERP108523,Pateint_48
ERR4796080,AMPLICON,597,59353044,PRJEB26531,SAMEA7529494,33084984,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:50Z,ERX4670323,SAMEA7529494,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:50Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:35:00Z,1,SAMEA7529494,Pateint_49,metagenome,ERP108523,Pateint_49
ERR4796081,AMPLICON,598,50611789,PRJEB26531,SAMEA7529495,28216280,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:50Z,ERX4670324,SAMEA7529495,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:50Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:35:00Z,1,SAMEA7529495,Pateint_50,metagenome,ERP108523,Pateint_50
ERR4796082,AMPLICON,594,51435173,PRJEB26531,SAMEA7529496,28596339,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:50Z,ERX4670325,SAMEA7529496,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:50Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:35:00Z,1,SAMEA7529496,Pateint_51,metagenome,ERP108523,Pateint_51
ERR4796083,AMPLICON,597,42910087,PRJEB26531,SAMEA7529497,24032279,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:50Z,ERX4670326,SAMEA7529497,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:50Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:36:00Z,1,SAMEA7529497,Pateint_52,metagenome,ERP108523,Pateint_52
ERR4796084,AMPLICON,597,54129339,PRJEB26531,SAMEA7529498,30118877,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:50Z,ERX4670327,SAMEA7529498,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:50Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:36:00Z,1,SAMEA7529498,Pateint_53,metagenome,ERP108523,Pateint_53
ERR4796085,AMPLICON,598,52938405,PRJEB26531,SAMEA7529499,29460078,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:50Z,ERX4670328,SAMEA7529499,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:50Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:35:00Z,1,SAMEA7529499,Pateint_54,metagenome,ERP108523,Pateint_54
ERR4796086,AMPLICON,598,56693440,PRJEB26531,SAMEA7529500,31671382,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:50Z,ERX4670329,SAMEA7529500,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:50Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:35:00Z,1,SAMEA7529500,Pateint_55,metagenome,ERP108523,Pateint_55
ERR4796087,AMPLICON,597,53726767,PRJEB26531,SAMEA7529501,30170016,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:50Z,ERX4670330,SAMEA7529501,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:50Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:35:00Z,1,SAMEA7529501,Pateint_56,metagenome,ERP108523,Pateint_56
ERR4796088,AMPLICON,593,40461054,PRJEB26531,SAMEA7529502,22441750,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:50Z,ERX4670331,SAMEA7529502,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:50Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:35:00Z,1,SAMEA7529502,Pateint_57,metagenome,ERP108523,Pateint_57
ERR4796089,AMPLICON,598,50573553,PRJEB26531,SAMEA7529503,28103093,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:50Z,ERX4670332,SAMEA7529503,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:50Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:34:00Z,1,SAMEA7529503,Pateint_58,metagenome,ERP108523,Pateint_58
ERR4796090,AMPLICON,598,45752665,PRJEB26531,SAMEA7529504,25471563,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:50Z,ERX4670333,SAMEA7529504,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:50Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:35:00Z,1,SAMEA7529504,Pateint_59,metagenome,ERP108523,Pateint_59
ERR4796091,AMPLICON,596,31329645,PRJEB26531,SAMEA7529505,17424502,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:50Z,ERX4670334,SAMEA7529505,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:50Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:35:00Z,1,SAMEA7529505,Pateint_60,metagenome,ERP108523,Pateint_60
ERR4796092,AMPLICON,598,53031338,PRJEB26531,SAMEA7529506,29489534,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:50Z,ERX4670335,SAMEA7529506,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:50Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:36:00Z,1,SAMEA7529506,Pateint_61,metagenome,ERP108523,Pateint_61
ERR4796093,AMPLICON,596,40487332,PRJEB26531,SAMEA7529507,22506602,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:50Z,ERX4670336,SAMEA7529507,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:50Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:35:00Z,1,SAMEA7529507,Pateint_62,metagenome,ERP108523,Pateint_62
ERR4796094,AMPLICON,598,49331207,PRJEB26531,SAMEA7529508,27546087,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:50Z,ERX4670337,SAMEA7529508,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:50Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-22T07:52:00Z,1,SAMEA7529508,Pateint_63,metagenome,ERP108523,Pateint_63
ERR4796095,AMPLICON,598,57354107,PRJEB26531,SAMEA7529509,31663547,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:50Z,ERX4670338,SAMEA7529509,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:50Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:35:00Z,1,SAMEA7529509,Pateint_64,metagenome,ERP108523,Pateint_64
ERR4796096,AMPLICON,596,50722977,PRJEB26531,SAMEA7529510,28825944,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:50Z,ERX4670339,SAMEA7529510,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:50Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:35:00Z,1,SAMEA7529510,Pateint_65,metagenome,ERP108523,Pateint_65
ERR4796097,AMPLICON,599,42119546,PRJEB26531,SAMEA7529511,23470905,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:50Z,ERX4670340,SAMEA7529511,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:50Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:36:00Z,1,SAMEA7529511,Pateint_66,metagenome,ERP108523,Pateint_66
ERR4796098,AMPLICON,598,38534090,PRJEB26531,SAMEA7529512,21567135,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:50Z,ERX4670341,SAMEA7529512,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:50Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-21T02:52:00Z,1,SAMEA7529512,Pateint_67,metagenome,ERP108523,Pateint_67
ERR4796099,AMPLICON,598,52090709,PRJEB26531,SAMEA7529513,29002847,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:50Z,ERX4670342,SAMEA7529513,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:50Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:36:00Z,1,SAMEA7529513,Pateint_68,metagenome,ERP108523,Pateint_68
ERR4796100,AMPLICON,598,26542028,PRJEB26531,SAMEA7529514,14834713,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:50Z,ERX4670343,SAMEA7529514,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:50Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-21T02:52:00Z,1,SAMEA7529514,Pateint_69,metagenome,ERP108523,Pateint_69
ERR4796101,AMPLICON,595,51064738,PRJEB26531,SAMEA7529515,28767304,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:50Z,ERX4670344,SAMEA7529515,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:50Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:35:00Z,1,SAMEA7529515,Pateint_70,metagenome,ERP108523,Pateint_70
ERR4796102,AMPLICON,599,49940434,PRJEB26531,SAMEA7529516,28013429,"SEOUL NATIONAL UNIVERSITY, KOREA",feces,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",2020-11-05,2020-11-05T04:08:20Z,2020-11-04,2020-11-04T18:23:50Z,ERX4670345,SAMEA7529516,SNU,2020-11-05T04:08:20Z,2020-11-04T18:23:50Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,2020-11-09T00:00:00Z,2020-12-23T08:36:00Z,1,SAMEA7529516,Pateint_71,metagenome,ERP108523,Pateint_71
