Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,reads_tax,ReleaseDate,create_date,version,Sample Name,SRA Study
SRR15674211,WGS,99,5827360519,PRJNA758208,SAMN21154877,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3652988803,REALBIO,2018,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",Human gut,gut microbiome,stool,SRX11970611,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-01077-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-01077-Tclean,2021-09-01T00:00:00Z,2021-08-30T21:47:00Z,1,LZ-01077-T,SRP334399
SRR15674212,WGS,99,4895315619,PRJNA758208,SAMN21154876,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3012625143,REALBIO,2018,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",Human gut,gut microbiome,stool,SRX11970610,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-01076-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-01076-Tclean,2021-09-01T00:00:00Z,2021-08-30T21:52:00Z,1,LZ-01076-T,SRP334399
SRR15674213,WGS,99,4556926780,PRJNA758208,SAMN21154875,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2914635871,REALBIO,2018,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",Human gut,gut microbiome,stool,SRX11970609,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-01074-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-01074-Tclean,2021-09-01T00:00:00Z,2021-08-30T22:03:00Z,1,LZ-01074-T,SRP334399
SRR15674214,WGS,99,5771994488,PRJNA758208,SAMN21154874,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3741511440,REALBIO,2018,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",Human gut,gut microbiome,stool,SRX11970608,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-01073-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-01073-Tclean,2021-09-01T00:00:00Z,2021-08-30T21:48:00Z,1,LZ-01073-T,SRP334399
SRR15674215,WGS,99,4697807181,PRJNA758208,SAMN21154873,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2841178547,REALBIO,2018,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",Human gut,gut microbiome,stool,SRX11970607,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-01070-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-01070-Tclean,2021-09-01T00:00:00Z,2021-08-30T21:53:00Z,1,LZ-01070-T,SRP334399
SRR15674216,WGS,99,5167115572,PRJNA758208,SAMN21154855,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3259817813,REALBIO,2018,public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",Human gut,gut microbiome,stool,SRX11970606,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-01012-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-01012-Tclean,2021-09-01T00:00:00Z,2021-08-30T21:53:00Z,1,LZ-01012-T,SRP334399
SRR15674217,WGS,99,5067287941,PRJNA758208,SAMN21154872,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3369122667,REALBIO,2018,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",Human gut,gut microbiome,stool,SRX11970605,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-01067-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-01067-Tclean,2021-09-01T00:00:00Z,2021-08-30T21:52:00Z,1,LZ-01067-T,SRP334399
SRR15674218,WGS,99,4203940097,PRJNA758208,SAMN21154871,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2666734571,REALBIO,2018,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",Human gut,gut microbiome,stool,SRX11970604,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-01066-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-01066-Tclean,2021-09-01T00:00:00Z,2021-08-30T21:44:00Z,1,LZ-01066-T,SRP334399
SRR15674219,WGS,99,3816846687,PRJNA758208,SAMN21154870,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2459192734,REALBIO,2018,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",Human gut,gut microbiome,stool,SRX11970603,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-01064-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-01064-Tclean,2021-09-01T00:00:00Z,2021-08-30T21:44:00Z,1,LZ-01064-T,SRP334399
SRR15674220,WGS,99,3783934100,PRJNA758208,SAMN21154869,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2422755598,REALBIO,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",Human gut,gut microbiome,stool,SRX11970602,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-01061-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-01061-Tclean,2021-09-01T00:00:00Z,2021-08-30T21:42:00Z,1,LZ-01061-T,SRP334399
SRR15674221,WGS,99,4975627517,PRJNA758208,SAMN21154868,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3167692639,REALBIO,2018,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",Human gut,gut microbiome,stool,SRX11970601,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-01060-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-01060-Tclean,2021-09-01T00:00:00Z,2021-08-30T22:00:00Z,1,LZ-01060-T,SRP334399
SRR15674222,WGS,99,4339846455,PRJNA758208,SAMN21154867,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2779101735,REALBIO,2018,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",Human gut,gut microbiome,stool,SRX11970600,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-01057-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-01057-Tclean,2021-09-01T00:00:00Z,2021-08-30T21:48:00Z,1,LZ-01057-T,SRP334399
SRR15674223,WGS,99,3850216535,PRJNA758208,SAMN21154866,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2463016449,REALBIO,2018,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",Human gut,gut microbiome,stool,SRX11970599,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-01055-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-01055-Tclean,2021-09-01T00:00:00Z,2021-08-30T21:42:00Z,1,LZ-01055-T,SRP334399
SRR15674224,WGS,99,1127862567,PRJNA758208,SAMN21154978,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",753637107,REALBIO,2018,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",Human gut,gut microbiome,stool,SRX11970598,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-0821-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-0821-Tclean,2021-09-01T00:00:00Z,2021-08-30T21:36:00Z,1,LZ-0821-T,SRP334399
SRR15674225,WGS,99,6018425934,PRJNA758208,SAMN21154977,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3906106641,REALBIO,2018,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",Human gut,gut microbiome,stool,SRX11970597,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-0787-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-0787-Tclean,2021-09-01T00:00:00Z,2021-08-30T21:54:00Z,1,LZ-0787-T,SRP334399
SRR15674226,WGS,99,5357036920,PRJNA758208,SAMN21154976,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3525684970,REALBIO,2018,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",Human gut,gut microbiome,stool,SRX11970596,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-0782-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-0782-Tclean,2021-09-01T00:00:00Z,2021-08-30T21:52:00Z,1,LZ-0782-T,SRP334399
SRR15674227,WGS,99,4666995633,PRJNA758208,SAMN21154975,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3030373685,REALBIO,2018,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",Human gut,gut microbiome,stool,SRX11970595,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-0781-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-0781-Tclean,2021-09-01T00:00:00Z,2021-08-30T22:05:00Z,1,LZ-0781-T,SRP334399
SRR15674228,WGS,99,3553439972,PRJNA758208,SAMN21154974,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2402379374,REALBIO,2018,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",Human gut,gut microbiome,stool,SRX11970594,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-0774-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-0774-Tclean,2021-09-01T00:00:00Z,2021-08-30T21:45:00Z,1,LZ-0774-T,SRP334399
SRR15674229,WGS,99,5676919339,PRJNA758208,SAMN21154973,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3675097791,REALBIO,2018,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",Human gut,gut microbiome,stool,SRX11970593,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-0768-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-0768-Tclean,2021-09-01T00:00:00Z,2021-08-30T21:52:00Z,1,LZ-0768-T,SRP334399
SRR15674230,WGS,99,4443481826,PRJNA758208,SAMN21154865,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2915432276,REALBIO,2018,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Human gut,gut microbiome,stool,SRX11970592,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-01054-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-01054-Tclean,2021-09-01T00:00:00Z,2021-08-30T21:46:00Z,1,LZ-01054-T,SRP334399
SRR15674231,WGS,99,5539133338,PRJNA758208,SAMN21154972,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3664359842,REALBIO,2018,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",Human gut,gut microbiome,stool,SRX11970591,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-0748-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-0748-Tclean,2021-09-01T00:00:00Z,2021-08-30T21:51:00Z,1,LZ-0748-T,SRP334399
SRR15674232,WGS,99,6342164242,PRJNA758208,SAMN21154971,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4284433783,REALBIO,2018,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",Human gut,gut microbiome,stool,SRX11970590,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-0590-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-0590-Tclean,2021-09-01T00:00:00Z,2021-08-30T21:57:00Z,1,LZ-0590-T,SRP334399
SRR15674233,WGS,99,4152833408,PRJNA758208,SAMN21154970,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2772026793,REALBIO,2018,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Human gut,gut microbiome,stool,SRX11970589,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-0569-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-0569-Tclean,2021-09-01T00:00:00Z,2021-08-30T21:45:00Z,1,LZ-0569-T,SRP334399
SRR15674234,WGS,99,5473214831,PRJNA758208,SAMN21154969,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3598319964,REALBIO,2018,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",Human gut,gut microbiome,stool,SRX11970588,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-0564-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-0564-Tclean,2021-09-01T00:00:00Z,2021-08-30T21:50:00Z,1,LZ-0564-T,SRP334399
SRR15674235,WGS,99,4467914051,PRJNA758208,SAMN21154968,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2953400111,REALBIO,2018,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",Human gut,gut microbiome,stool,SRX11970587,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-0400-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-0400-Tclean,2021-09-01T00:00:00Z,2021-08-30T21:46:00Z,1,LZ-0400-T,SRP334399
SRR15674236,WGS,99,5372958715,PRJNA758208,SAMN21154967,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3629015645,REALBIO,2018,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",Human gut,gut microbiome,stool,SRX11970586,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-0285-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-0285-Tclean,2021-09-01T00:00:00Z,2021-08-30T21:54:00Z,1,LZ-0285-T,SRP334399
SRR15674237,WGS,99,6053277651,PRJNA758208,SAMN21154966,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4033586961,REALBIO,2018,public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",Human gut,gut microbiome,stool,SRX11970585,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-0270-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-0270-Tclean,2021-09-01T00:00:00Z,2021-08-30T22:01:00Z,1,LZ-0270-T,SRP334399
SRR15674238,WGS,99,3741683189,PRJNA758208,SAMN21154965,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2426764226,REALBIO,2018,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",Human gut,gut microbiome,stool,SRX11970584,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-0844-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-0844-Tclean,2021-09-01T00:00:00Z,2021-08-30T21:41:00Z,1,LZ-0844-T,SRP334399
SRR15674239,WGS,99,3996662053,PRJNA758208,SAMN21154964,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2569480604,REALBIO,2018,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",Human gut,gut microbiome,stool,SRX11970583,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-0807-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-0807-Tclean,2021-09-01T00:00:00Z,2021-08-30T21:51:00Z,1,LZ-0807-T,SRP334399
SRR15674240,WGS,99,4504159774,PRJNA758208,SAMN21154963,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2957022294,REALBIO,2018,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",Human gut,gut microbiome,stool,SRX11970582,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-0805-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-0805-Tclean,2021-09-01T00:00:00Z,2021-08-30T21:51:00Z,1,LZ-0805-T,SRP334399
SRR15674241,WGS,99,5342879040,PRJNA758208,SAMN21154864,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3377798482,REALBIO,2018,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",Human gut,gut microbiome,stool,SRX11970581,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-01053-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-01053-Tclean,2021-09-01T00:00:00Z,2021-08-30T21:45:00Z,1,LZ-01053-T,SRP334399
SRR15674242,WGS,99,4451463973,PRJNA758208,SAMN21154962,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2876553374,REALBIO,2018,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",Human gut,gut microbiome,stool,SRX11970580,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-0777-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-0777-Tclean,2021-09-01T00:00:00Z,2021-08-30T21:48:00Z,1,LZ-0777-T,SRP334399
SRR15674243,WGS,99,6687312784,PRJNA758208,SAMN21154961,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4437658834,REALBIO,2018,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",Human gut,gut microbiome,stool,SRX11970579,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-0755-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-0755-Tclean,2021-09-01T00:00:00Z,2021-08-30T21:56:00Z,1,LZ-0755-T,SRP334399
SRR15674244,WGS,99,4693443375,PRJNA758208,SAMN21154960,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3091658966,REALBIO,2018,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",Human gut,gut microbiome,stool,SRX11970578,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-0614-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-0614-Tclean,2021-09-01T00:00:00Z,2021-08-30T21:50:00Z,1,LZ-0614-T,SRP334399
SRR15674245,WGS,99,6646133077,PRJNA758208,SAMN21154959,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4406847104,REALBIO,2018,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",Human gut,gut microbiome,stool,SRX11970577,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-0593-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-0593-Tclean,2021-09-01T00:00:00Z,2021-08-30T21:50:00Z,1,LZ-0593-T,SRP334399
SRR15674246,WGS,99,5882247523,PRJNA758208,SAMN21154958,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3939995051,REALBIO,2018,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",Human gut,gut microbiome,stool,SRX11970576,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-0585-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-0585-Tclean,2021-09-01T00:00:00Z,2021-08-30T21:53:00Z,1,LZ-0585-T,SRP334399
SRR15674247,WGS,99,6457180905,PRJNA758208,SAMN21154957,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4286819818,REALBIO,2018,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",Human gut,gut microbiome,stool,SRX11970575,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-0556-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-0556-Tclean,2021-09-01T00:00:00Z,2021-08-30T21:48:00Z,1,LZ-0556-T,SRP334399
SRR15674248,WGS,99,4170506246,PRJNA758208,SAMN21154956,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2790621350,REALBIO,2018,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",Human gut,gut microbiome,stool,SRX11970574,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-0553-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-0553-Tclean,2021-09-01T00:00:00Z,2021-08-30T21:49:00Z,1,LZ-0553-T,SRP334399
SRR15674249,WGS,99,4485826413,PRJNA758208,SAMN21154955,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3006519749,REALBIO,2018,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",Human gut,gut microbiome,stool,SRX11970573,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-0410-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-0410-Tclean,2021-09-01T00:00:00Z,2021-08-30T22:09:00Z,1,LZ-0410-T,SRP334399
SRR15674250,WGS,99,4044514227,PRJNA758208,SAMN21154954,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2753288813,REALBIO,2018,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",Human gut,gut microbiome,stool,SRX11970572,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-0392-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-0392-Tclean,2021-09-01T00:00:00Z,2021-08-30T21:46:00Z,1,LZ-0392-T,SRP334399
SRR15674251,WGS,99,4558727258,PRJNA758208,SAMN21154953,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3092349182,REALBIO,2018,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",Human gut,gut microbiome,stool,SRX11970571,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-0351-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-0351-Tclean,2021-09-01T00:00:00Z,2021-08-30T21:46:00Z,1,LZ-0351-T,SRP334399
SRR15674252,WGS,99,5650044543,PRJNA758208,SAMN21154863,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3584196750,REALBIO,2018,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",Human gut,gut microbiome,stool,SRX11970570,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-01052-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-01052-Tclean,2021-09-01T00:00:00Z,2021-08-30T21:50:00Z,1,LZ-01052-T,SRP334399
SRR15674253,WGS,99,3658058197,PRJNA758208,SAMN21154854,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2388748433,REALBIO,2018,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",Human gut,gut microbiome,stool,SRX11970569,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-01010-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-01010-Tclean,2021-09-01T00:00:00Z,2021-08-30T22:00:00Z,1,LZ-01010-T,SRP334399
SRR15674254,WGS,99,3864325843,PRJNA758208,SAMN21154853,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2492560124,REALBIO,2018,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",Human gut,gut microbiome,stool,SRX11970568,China,Asia,China:Beijing,Homo sapiens,BGISEQ-500,39.9 N 116.3 E,LZ-01005-T,PAIRED,RANDOM,METAGENOMIC,gut metagenome,BGISEQ,LZ-01005-Tclean,2021-09-01T00:00:00Z,2021-08-30T21:42:00Z,1,LZ-01005-T,SRP334399
