Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_material_id,SRA Study,create_date,version
SRR7212652,WGS,300,11353989300,PRJNA453965,SAMN08993463,Metagenome or environmental,4635148922,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-11-02,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX4119774,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076502,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-06-10T00:00:00Z,WGC076502,WGC076502D,SRP145558,2018-05-24T10:01:00Z,1
SRR7212653,WGS,300,11168251500,PRJNA453965,SAMN08993464,Metagenome or environmental,4558368524,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-11-13,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX4119773,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076516,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-06-10T00:00:00Z,WGC076516,WGC076516D,SRP145558,2018-05-24T09:58:00Z,1
SRR7212654,WGS,300,10293675900,PRJNA453965,SAMN08993461,Metagenome or environmental,4355898646,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-05-01,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX4119772,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076272,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-06-10T00:00:00Z,WGC076272,WGC076272D,SRP145558,2018-05-24T10:01:00Z,1
SRR7212655,WGS,300,12743477400,PRJNA453965,SAMN08993462,Metagenome or environmental,5000832998,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-05-14,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX4119771,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076266,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-06-10T00:00:00Z,WGC076266,WGC076266DB,SRP145558,2018-05-24T09:57:00Z,1
SRR7212656,WGS,300,12000246600,PRJNA453965,SAMN08993459,Metagenome or environmental,5071348869,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-12-24,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX4119770,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076459,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-06-10T00:00:00Z,WGC076459,WGC076459D,SRP145558,2018-05-24T09:58:00Z,1
SRR7212657,WGS,300,11925249900,PRJNA453965,SAMN08993460,Metagenome or environmental,5007706787,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-04-12,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX4119769,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076479,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-06-10T00:00:00Z,WGC076479,WGC076479D,SRP145558,2018-05-24T09:56:00Z,1
SRR7212658,WGS,300,10522683000,PRJNA453965,SAMN08993457,Metagenome or environmental,4387887548,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-12-30,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX4119768,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076458,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-06-10T00:00:00Z,WGC076458,WGC076458D,SRP145558,2018-05-24T09:59:00Z,1
SRR7212659,WGS,300,11150893500,PRJNA453965,SAMN08993458,Metagenome or environmental,5013226101,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-09-21,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4119767,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC066690,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-06-10T00:00:00Z,WGC066690,WGC066690D,SRP145558,2018-05-24T09:58:00Z,1
SRR7212660,WGS,300,10196953800,PRJNA453965,SAMN08993476,Metagenome or environmental,4513007130,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-04-25,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX4119766,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076258,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-06-10T00:00:00Z,WGC076258,WGC076258D,SRP145558,2018-05-24T10:23:00Z,1
SRR7212661,WGS,300,11437892100,PRJNA453965,SAMN08993475,Metagenome or environmental,4658161768,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-10-19,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX4119765,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076304,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-06-10T00:00:00Z,WGC076304,WGC076304D,SRP145558,2018-05-24T10:17:00Z,1
SRR7212662,WGS,300,10368044100,PRJNA453965,SAMN08993470,Metagenome or environmental,4546996162,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-04-08,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX4119764,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076269,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-06-10T00:00:00Z,WGC076269,WGC076269D,SRP145558,2018-05-24T09:59:00Z,1
SRR7212663,WGS,300,10356099600,PRJNA453965,SAMN08993469,Metagenome or environmental,4374445638,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-11-05,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX4119763,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076490,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-06-10T00:00:00Z,WGC076490,WGC076490D,SRP145558,2018-05-24T10:03:00Z,1
SRR7212664,WGS,300,12522347400,PRJNA453965,SAMN08993468,Metagenome or environmental,5196768540,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2016-01-21,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX4119762,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076470,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-06-10T00:00:00Z,WGC076470,WGC076470D,SRP145558,2018-05-24T10:02:00Z,1
SRR7212665,WGS,300,10450089600,PRJNA453965,SAMN08993467,Metagenome or environmental,4208823671,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-11-11,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX4119761,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076513,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-06-10T00:00:00Z,WGC076513,WGC076513D,SRP145558,2018-05-24T09:57:00Z,1
SRR7212666,WGS,300,10475975400,PRJNA453965,SAMN08993474,Metagenome or environmental,4515472511,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-10-28,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX4119760,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076496,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-06-10T00:00:00Z,WGC076496,WGC076496D,SRP145558,2018-05-24T10:00:00Z,1
SRR7212667,WGS,300,12550227000,PRJNA453965,SAMN08993473,Metagenome or environmental,5114361704,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-10-16,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX4119759,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076302,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-06-10T00:00:00Z,WGC076302,WGC076302D,SRP145558,2018-05-24T10:00:00Z,1
SRR7212668,WGS,300,11111005800,PRJNA453965,SAMN08993472,Metagenome or environmental,4410265029,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-11-19,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX4119758,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076520,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-06-10T00:00:00Z,WGC076520,WGC076520D,SRP145558,2018-05-24T09:59:00Z,1
SRR7212669,WGS,300,13241750700,PRJNA453965,SAMN08993471,Metagenome or environmental,5250333538,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-11-16,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX4119757,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076524,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-06-10T00:00:00Z,WGC076524,WGC076524D,SRP145558,2018-05-24T10:06:00Z,1
SRR7212670,WGS,300,10298707800,PRJNA453965,SAMN08993481,Metagenome or environmental,4478501535,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-09-24,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX4119756,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076284,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-06-10T00:00:00Z,WGC076284,WGC076284D,SRP145558,2018-05-24T10:13:00Z,1
SRR7212671,WGS,300,11143543200,PRJNA453965,SAMN08993482,Metagenome or environmental,4364322249,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-10-22,public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX4119755,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076533,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-06-10T00:00:00Z,WGC076533,WGC076533D,SRP145558,2018-05-24T10:06:00Z,1
SRR7212672,WGS,300,12393279000,PRJNA453965,SAMN08993483,Metagenome or environmental,5252952564,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-04-25,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX4119754,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076483,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-06-10T00:00:00Z,WGC076483,WGC076483D,SRP145558,2018-05-24T10:12:00Z,1
SRR7212673,WGS,300,12334890000,PRJNA453965,SAMN08993484,Metagenome or environmental,4691225728,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-11-06,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX4119753,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076529,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-06-10T00:00:00Z,WGC076529,WGC076529D,SRP145558,2018-05-24T10:14:00Z,1
SRR7212674,WGS,300,10561094400,PRJNA453965,SAMN08993477,Metagenome or environmental,4421194406,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-12-20,public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX4119752,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076457,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-06-10T00:00:00Z,WGC076457,WGC076457D,SRP145558,2018-05-24T10:01:00Z,1
SRR7212675,WGS,300,11857735200,PRJNA453965,SAMN08993478,Metagenome or environmental,5098598874,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-10-08,public,"run.zq,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX4119751,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076289,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-06-10T00:00:00Z,WGC076289,WGC076289D,SRP145558,,
SRR7212676,WGS,300,10179196800,PRJNA453965,SAMN08993479,Metagenome or environmental,4458873342,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-10-28,public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX4119750,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076494,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-06-10T00:00:00Z,WGC076494,WGC076494D,SRP145558,2018-05-24T10:01:00Z,1
SRR7212677,WGS,300,11613894600,PRJNA453965,SAMN08993480,Metagenome or environmental,5056061368,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-09-29,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX4119749,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076286,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-06-10T00:00:00Z,WGC076286,WGC076286D,SRP145558,2018-05-24T10:04:00Z,1
SRR7212678,WGS,300,11622786000,PRJNA453965,SAMN08993485,Metagenome or environmental,4790034492,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-11-03,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4119748,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076505,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-06-10T00:00:00Z,WGC076505,WGC076505D,SRP145558,2018-05-24T10:01:00Z,1
SRR7212679,WGS,300,9986602500,PRJNA453965,SAMN08993486,Metagenome or environmental,4072886870,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2016-01-06,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX4119747,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076473,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-06-10T00:00:00Z,WGC076473,WGC076473D,SRP145558,2018-05-24T10:15:00Z,1
SRR7212680,WGS,300,12407950800,PRJNA453965,SAMN08993528,Metagenome or environmental,5141477788,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2016-01-02,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX4119746,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076472,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-06-10T00:00:00Z,WGC076472,WGC076472D,SRP145558,2018-05-24T10:07:00Z,1
SRR7212681,WGS,300,11654703900,PRJNA453965,SAMN08993529,Metagenome or environmental,4739255712,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-09-29,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX4119745,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076296,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-06-10T00:00:00Z,WGC076296,WGC076296D,SRP145558,2018-05-24T10:07:00Z,1
SRR7212682,WGS,300,10417260300,PRJNA453965,SAMN08993488,Metagenome or environmental,4386637660,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-03-19,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX4119744,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076486,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-06-10T00:00:00Z,WGC076486,WGC076486D,SRP145558,2018-05-24T10:01:00Z,1
SRR7212683,WGS,300,10425438300,PRJNA453965,SAMN08993487,Metagenome or environmental,4574576017,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-09-24,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX4119743,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076283,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-06-10T00:00:00Z,WGC076283,WGC076283D,SRP145558,2018-05-24T10:03:00Z,1
SRR7212684,WGS,300,10989124200,PRJNA453965,SAMN08993490,Metagenome or environmental,4766257906,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-10-08,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX4119742,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076290,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-06-10T00:00:00Z,WGC076290,WGC076290D,SRP145558,2018-05-24T10:08:00Z,1
SRR7212685,WGS,300,9789091800,PRJNA453965,SAMN08993489,Metagenome or environmental,4339524468,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-04-23,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX4119741,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076268,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-06-10T00:00:00Z,WGC076268,WGC076268D,SRP145558,2018-05-24T10:12:00Z,1
SRR7212686,WGS,300,12375882600,PRJNA453965,SAMN08993492,Metagenome or environmental,5010545687,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-11-06,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX4119740,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076507,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-06-10T00:00:00Z,WGC076507,WGC076507D,SRP145558,2018-05-24T10:13:00Z,1
SRR7212687,WGS,300,9601186500,PRJNA453965,SAMN08993491,Metagenome or environmental,4216644330,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-04-29,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX4119739,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076263,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-06-10T00:00:00Z,WGC076263,WGC076263D,SRP145558,2018-05-24T10:03:00Z,1
SRR7212688,WGS,300,12774504000,PRJNA453965,SAMN08993494,Metagenome or environmental,5110734049,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-11-16,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX4119738,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076523,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-06-10T00:00:00Z,WGC076523,WGC076523D,SRP145558,2018-05-24T10:13:00Z,1
SRR7212689,WGS,300,11677449600,PRJNA453965,SAMN08993493,Metagenome or environmental,4704318054,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-11-09,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX4119737,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076510,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-06-10T00:00:00Z,WGC076510,WGC076510D,SRP145558,2018-05-24T10:12:00Z,1
SRR7212690,WGS,300,11524301400,PRJNA453965,SAMN08993496,Metagenome or environmental,4706913434,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-10-19,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX4119736,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076305,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-06-10T00:00:00Z,WGC076305,WGC076305D,SRP145558,2018-05-24T10:55:00Z,1
SRR7212691,WGS,300,8882065800,PRJNA453965,SAMN08993495,Metagenome or environmental,3916919165,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-04-12,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX4119735,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076264,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-06-10T00:00:00Z,WGC076264,WGC076264D,SRP145558,2018-05-24T10:06:00Z,1
SRR7160364,WGS,300,7186868700,PRJNA453965,SAMN08993498,Metagenome or environmental,3036263600,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-05-29,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX4079579,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076256,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076256,WGC076256DB,SRP145558,2018-05-13T23:06:00Z,1
SRR7162297,WGS,300,9695094000,PRJNA453965,SAMN08993453,Metagenome or environmental,4116187931,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-06-27,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX4080726,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076447,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076447,WGC076447D,SRP145558,2018-05-14T12:28:00Z,1
SRR7162298,WGS,300,11208580500,PRJNA453965,SAMN08993454,Metagenome or environmental,4827388234,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-10-28,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX4080725,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076488,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076488,WGC076488D,SRP145558,2018-05-14T12:30:00Z,1
SRR7162299,WGS,300,13480805700,PRJNA453965,SAMN08993451,Metagenome or environmental,5486375906,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-10-27,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX4080724,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076476,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076476,WGC076476D,SRP145558,2018-05-14T12:26:00Z,1
SRR7162300,WGS,300,10250451000,PRJNA453965,SAMN08993452,Metagenome or environmental,4369665134,"CENTER FOR GENOMIC AND PERSONALIZED MEDICINE, GUANGXI MEDICAL UNIVERSITY",2015-11-13,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX4080723,China,Asia,China:Nanning,Homo sapiens,HiSeq X Ten,22.79 N 108.34 E,WGC076314,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2018-05-14T00:00:00Z,WGC076314,WGC076314D,SRP145558,2018-05-14T12:22:00Z,1
