Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA_first_public,ENA-LAST-UPDATE (run),ena_last_update,environment_(biome),environment_(feature),environment_(material),Experiment,external_id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),human_associated_environmental_package,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,create_date,version,Sample Name,Sample_name,Sequencing_method,SRA Study,Submitter_Id
ERR9875359,WGS,95,491593254,PRJEB42013,SAMEA13321881,215372313,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2020,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",2022-06-24,2022-03-11,2022-06-24,2022-03-11,human-associated habitat [ENVO:00009003],intestine environment [ENVO:2100002],feces [ENVO:00002003],ERX9420558,SAMEA13321881,Germany,Europe,Germany,49.599941,11.0063,human-gut,EMBL,European Molecular Biology Laboratory,2022-03-11T20:41:15Z,2022-03-11T20:41:15Z,public,Illumina HiSeq 4000,metagenome,264042,SINGLE,RANDOM PCR,METAGENOMIC,human gut metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Germany,2022-06-24T00:00:00Z,2022-06-29T02:37:00Z,1,SAMEA13321881,MBJT35001732ST,illumina,ERP125872,MBJT35001732ST
ERR9875360,WGS,97,491277592,PRJEB42013,SAMEA13321906,214157937,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2020,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2022-06-24,2022-03-11,2022-06-24,2022-03-11,human-associated habitat [ENVO:00009003],intestine environment [ENVO:2100002],feces [ENVO:00002003],ERX9420559,SAMEA13321906,Germany,Europe,Germany,49.599941,11.0063,human-gut,EMBL,European Molecular Biology Laboratory,2022-03-11T20:41:15Z,2022-03-11T20:41:15Z,public,Illumina HiSeq 4000,metagenome,264043,SINGLE,RANDOM PCR,METAGENOMIC,human gut metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Germany,2022-06-24T00:00:00Z,2022-06-29T02:37:00Z,1,SAMEA13321906,MBJT59111766ST,illumina,ERP125872,MBJT59111766ST
ERR9875361,WGS,97,563325375,PRJEB42013,SAMEA13321861,245550579,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2020,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",2022-06-24,2022-03-11,2022-06-24,2022-03-11,human-associated habitat [ENVO:00009003],intestine environment [ENVO:2100002],feces [ENVO:00002003],ERX9420560,SAMEA13321861,Germany,Europe,Germany,49.599941,11.0063,human-gut,EMBL,European Molecular Biology Laboratory,2022-03-11T20:41:15Z,2022-03-11T20:41:15Z,public,Illumina HiSeq 4000,metagenome,264044,SINGLE,RANDOM PCR,METAGENOMIC,human gut metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Germany,2022-06-24T00:00:00Z,2022-06-29T02:42:00Z,1,SAMEA13321861,MBJT13029530ST,illumina,ERP125872,MBJT13029530ST
ERR9875362,WGS,97,624038660,PRJEB42013,SAMEA13321921,271517513,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2020,public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",2022-06-24,2022-03-11,2022-06-24,2022-03-11,human-associated habitat [ENVO:00009003],intestine environment [ENVO:2100002],feces [ENVO:00002003],ERX9420561,SAMEA13321921,Germany,Europe,Germany,49.599941,11.0063,human-gut,EMBL,European Molecular Biology Laboratory,2022-03-11T20:41:15Z,2022-03-11T20:41:15Z,public,Illumina HiSeq 4000,metagenome,264045,SINGLE,RANDOM PCR,METAGENOMIC,human gut metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Germany,2022-06-24T00:00:00Z,2022-06-29T02:42:00Z,1,SAMEA13321921,MBJT76001019ST,illumina,ERP125872,MBJT76001019ST
ERR9875363,WGS,95,502681859,PRJEB42013,SAMEA13321879,220667928,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2020,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2022-06-24,2022-03-11,2022-06-24,2022-03-11,human-associated habitat [ENVO:00009003],intestine environment [ENVO:2100002],feces [ENVO:00002003],ERX9420562,SAMEA13321879,Germany,Europe,Germany,49.599941,11.0063,human-gut,EMBL,European Molecular Biology Laboratory,2022-03-11T20:41:15Z,2022-03-11T20:41:15Z,public,Illumina HiSeq 4000,metagenome,264046,SINGLE,RANDOM PCR,METAGENOMIC,human gut metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Germany,2022-06-24T00:00:00Z,2022-06-29T02:37:00Z,1,SAMEA13321879,MBJT34036667ST,illumina,ERP125872,MBJT34036667ST
ERR9875364,WGS,95,542038156,PRJEB42013,SAMEA13321924,237628077,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2020,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",2022-06-24,2022-03-11,2022-06-24,2022-03-11,human-associated habitat [ENVO:00009003],intestine environment [ENVO:2100002],feces [ENVO:00002003],ERX9420563,SAMEA13321924,Germany,Europe,Germany,49.599941,11.0063,human-gut,EMBL,European Molecular Biology Laboratory,2022-03-11T20:41:15Z,2022-03-11T20:41:15Z,public,Illumina HiSeq 4000,metagenome,264047,SINGLE,RANDOM PCR,METAGENOMIC,human gut metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Germany,2022-06-24T00:00:00Z,2022-06-29T02:41:00Z,1,SAMEA13321924,MBJT82870648ST,illumina,ERP125872,MBJT82870648ST
ERR9875365,WGS,97,586345604,PRJEB42013,SAMEA13321910,256110640,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2020,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",2022-06-24,2022-03-11,2022-06-24,2022-03-11,human-associated habitat [ENVO:00009003],intestine environment [ENVO:2100002],feces [ENVO:00002003],ERX9420564,SAMEA13321910,Germany,Europe,Germany,49.599941,11.0063,human-gut,EMBL,European Molecular Biology Laboratory,2022-03-11T20:41:15Z,2022-03-11T20:41:15Z,public,Illumina HiSeq 4000,metagenome,264048,SINGLE,RANDOM PCR,METAGENOMIC,human gut metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Germany,2022-06-24T00:00:00Z,2022-06-29T02:37:00Z,1,SAMEA13321910,MBJT64178099ST,illumina,ERP125872,MBJT64178099ST
ERR9875366,WGS,94,454602820,PRJEB42013,SAMEA13321913,199862330,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2020,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",2022-06-24,2022-03-11,2022-06-24,2022-03-11,human-associated habitat [ENVO:00009003],intestine environment [ENVO:2100002],feces [ENVO:00002003],ERX9420565,SAMEA13321913,Germany,Europe,Germany,49.599941,11.0063,human-gut,EMBL,European Molecular Biology Laboratory,2022-03-11T20:41:15Z,2022-03-11T20:41:15Z,public,Illumina HiSeq 4000,metagenome,264049,SINGLE,RANDOM PCR,METAGENOMIC,human gut metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Germany,2022-06-24T00:00:00Z,2022-06-29T02:37:00Z,1,SAMEA13321913,MBJT66677231ST,illumina,ERP125872,MBJT66677231ST
ERR9875367,WGS,96,515574674,PRJEB42013,SAMEA13321893,224804141,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2020,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",2022-06-24,2022-03-11,2022-06-24,2022-03-11,human-associated habitat [ENVO:00009003],intestine environment [ENVO:2100002],feces [ENVO:00002003],ERX9420566,SAMEA13321893,Germany,Europe,Germany,49.599941,11.0063,human-gut,EMBL,European Molecular Biology Laboratory,2022-03-11T20:41:15Z,2022-03-11T20:41:15Z,public,Illumina HiSeq 4000,metagenome,264050,SINGLE,RANDOM PCR,METAGENOMIC,human gut metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Germany,2022-06-24T00:00:00Z,2022-06-29T02:37:00Z,1,SAMEA13321893,MBJT46290466ST,illumina,ERP125872,MBJT46290466ST
ERR9875368,WGS,94,501739994,PRJEB42013,SAMEA13321900,221515963,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2020,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2022-06-24,2022-03-11,2022-06-24,2022-03-11,human-associated habitat [ENVO:00009003],intestine environment [ENVO:2100002],feces [ENVO:00002003],ERX9420567,SAMEA13321900,Germany,Europe,Germany,49.599941,11.0063,human-gut,EMBL,European Molecular Biology Laboratory,2022-03-11T16:20:06Z,2022-03-11T16:20:06Z,public,Illumina HiSeq 4000,metagenome,264051,SINGLE,RANDOM PCR,METAGENOMIC,human gut metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Germany,2022-06-24T00:00:00Z,2022-06-29T02:37:00Z,1,SAMEA13321900,MBJT54773511ST,illumina,ERP125872,MBJT54773511ST
ERR9875369,WGS,96,559176928,PRJEB42013,SAMEA13321931,244101980,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2020,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",2022-06-24,2022-03-11,2022-06-24,2022-03-11,human-associated habitat [ENVO:00009003],intestine environment [ENVO:2100002],feces [ENVO:00002003],ERX9420568,SAMEA13321931,Germany,Europe,Germany,49.599941,11.0063,human-gut,EMBL,European Molecular Biology Laboratory,2022-03-11T20:41:15Z,2022-03-11T20:41:15Z,public,Illumina HiSeq 4000,metagenome,264052,SINGLE,RANDOM PCR,METAGENOMIC,human gut metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Germany,2022-06-24T00:00:00Z,2022-06-29T02:37:00Z,1,SAMEA13321931,MBJT90536787ST,illumina,ERP125872,MBJT90536787ST
ERR9875370,WGS,94,527697167,PRJEB42013,SAMEA13321899,231598155,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2020,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",2022-06-24,2022-03-11,2022-06-24,2022-03-11,human-associated habitat [ENVO:00009003],intestine environment [ENVO:2100002],feces [ENVO:00002003],ERX9420569,SAMEA13321899,Germany,Europe,Germany,49.599941,11.0063,human-gut,EMBL,European Molecular Biology Laboratory,2022-03-11T20:41:15Z,2022-03-11T20:41:15Z,public,Illumina HiSeq 4000,metagenome,264053,SINGLE,RANDOM PCR,METAGENOMIC,human gut metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Germany,2022-06-24T00:00:00Z,2022-06-29T02:37:00Z,1,SAMEA13321899,MBJT54598736ST,illumina,ERP125872,MBJT54598736ST
ERR9875371,WGS,93,446824497,PRJEB42013,SAMEA13321928,197672125,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2020,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",2022-06-24,2022-03-11,2022-06-24,2022-03-11,human-associated habitat [ENVO:00009003],intestine environment [ENVO:2100002],feces [ENVO:00002003],ERX9420570,SAMEA13321928,Germany,Europe,Germany,49.599941,11.0063,human-gut,EMBL,European Molecular Biology Laboratory,2022-03-11T16:20:06Z,2022-03-11T16:20:06Z,public,Illumina HiSeq 4000,metagenome,264054,SINGLE,RANDOM PCR,METAGENOMIC,human gut metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Germany,2022-06-24T00:00:00Z,2022-06-29T02:37:00Z,1,SAMEA13321928,MBJT85948313ST,illumina,ERP125872,MBJT85948313ST
ERR9875372,WGS,93,480118841,PRJEB42013,SAMEA13321917,211774145,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2020,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",2022-06-24,2022-03-11,2022-06-24,2022-03-11,human-associated habitat [ENVO:00009003],intestine environment [ENVO:2100002],feces [ENVO:00002003],ERX9420571,SAMEA13321917,Germany,Europe,Germany,49.599941,11.0063,human-gut,EMBL,European Molecular Biology Laboratory,2022-03-11T20:41:15Z,2022-03-11T20:41:15Z,public,Illumina HiSeq 4000,metagenome,264055,SINGLE,RANDOM PCR,METAGENOMIC,human gut metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Germany,2022-06-24T00:00:00Z,2022-06-29T02:37:00Z,1,SAMEA13321917,MBJT73621698ST,illumina,ERP125872,MBJT73621698ST
ERR9875373,WGS,96,436385993,PRJEB42013,SAMEA13321926,190063530,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2020,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",2022-06-24,2022-03-11,2022-06-24,2022-03-11,human-associated habitat [ENVO:00009003],intestine environment [ENVO:2100002],feces [ENVO:00002003],ERX9420572,SAMEA13321926,Germany,Europe,Germany,49.599941,11.0063,human-gut,EMBL,European Molecular Biology Laboratory,2022-03-11T20:41:15Z,2022-03-11T20:41:15Z,public,Illumina HiSeq 4000,metagenome,264056,SINGLE,RANDOM PCR,METAGENOMIC,human gut metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Germany,2022-06-24T00:00:00Z,2022-06-29T02:37:00Z,1,SAMEA13321926,MBJT83294902ST,illumina,ERP125872,MBJT83294902ST
ERR9875374,WGS,96,418135604,PRJEB42013,SAMEA13321865,182420000,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2020,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",2022-06-24,2022-03-11,2022-06-24,2022-03-11,human-associated habitat [ENVO:00009003],intestine environment [ENVO:2100002],feces [ENVO:00002003],ERX9420573,SAMEA13321865,Germany,Europe,Germany,49.599941,11.0063,human-gut,EMBL,European Molecular Biology Laboratory,2022-03-11T16:20:06Z,2022-03-11T16:20:06Z,public,Illumina HiSeq 4000,metagenome,264057,SINGLE,RANDOM PCR,METAGENOMIC,human gut metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Germany,2022-06-24T00:00:00Z,2022-06-29T02:37:00Z,1,SAMEA13321865,MBJT19172978ST,illumina,ERP125872,MBJT19172978ST
ERR9875375,WGS,95,497214794,PRJEB42013,SAMEA13321934,218314011,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2020,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",2022-06-24,2022-03-11,2022-06-24,2022-03-11,human-associated habitat [ENVO:00009003],intestine environment [ENVO:2100002],feces [ENVO:00002003],ERX9420574,SAMEA13321934,Germany,Europe,Germany,49.599941,11.0063,human-gut,EMBL,European Molecular Biology Laboratory,2022-03-11T20:41:15Z,2022-03-11T20:41:15Z,public,Illumina HiSeq 4000,metagenome,264058,SINGLE,RANDOM PCR,METAGENOMIC,human gut metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Germany,2022-06-24T00:00:00Z,2022-06-29T02:37:00Z,1,SAMEA13321934,MBJT93071877ST,illumina,ERP125872,MBJT93071877ST
ERR9875376,WGS,98,665911764,PRJEB42013,SAMEA13321886,287182149,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2020,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2022-06-24,2022-03-11,2022-06-24,2022-03-11,human-associated habitat [ENVO:00009003],intestine environment [ENVO:2100002],feces [ENVO:00002003],ERX9420575,SAMEA13321886,Germany,Europe,Germany,49.599941,11.0063,human-gut,EMBL,European Molecular Biology Laboratory,2022-03-11T20:41:15Z,2022-03-11T20:41:15Z,public,Illumina HiSeq 4000,metagenome,264059,SINGLE,RANDOM PCR,METAGENOMIC,human gut metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Germany,2022-06-24T00:00:00Z,2022-06-29T02:37:00Z,1,SAMEA13321886,MBJT40701160ST,illumina,ERP125872,MBJT40701160ST
ERR9875377,WGS,95,514154857,PRJEB42013,SAMEA13321884,225158060,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2020,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",2022-06-24,2022-03-11,2022-06-24,2022-03-11,human-associated habitat [ENVO:00009003],intestine environment [ENVO:2100002],feces [ENVO:00002003],ERX9420576,SAMEA13321884,Germany,Europe,Germany,49.599941,11.0063,human-gut,EMBL,European Molecular Biology Laboratory,2022-03-11T20:41:15Z,2022-03-11T20:41:15Z,public,Illumina HiSeq 4000,metagenome,264060,SINGLE,RANDOM PCR,METAGENOMIC,human gut metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Germany,2022-06-24T00:00:00Z,2022-06-29T02:37:00Z,1,SAMEA13321884,MBJT40306752ST,illumina,ERP125872,MBJT40306752ST
ERR9875378,WGS,97,499200299,PRJEB42013,SAMEA13321932,216850456,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2020,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",2022-06-24,2022-03-11,2022-06-24,2022-03-11,human-associated habitat [ENVO:00009003],intestine environment [ENVO:2100002],feces [ENVO:00002003],ERX9420577,SAMEA13321932,Germany,Europe,Germany,49.599941,11.0063,human-gut,EMBL,European Molecular Biology Laboratory,2022-03-11T16:20:06Z,2022-03-11T16:20:06Z,public,Illumina HiSeq 4000,metagenome,264061,SINGLE,RANDOM PCR,METAGENOMIC,human gut metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Germany,2022-06-24T00:00:00Z,2022-06-29T02:42:00Z,1,SAMEA13321932,MBJT92561737ST,illumina,ERP125872,MBJT92561737ST
ERR9875379,WGS,97,567236544,PRJEB42013,SAMEA13321871,246657790,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2020,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",2022-06-24,2022-03-11,2022-06-24,2022-03-11,human-associated habitat [ENVO:00009003],intestine environment [ENVO:2100002],feces [ENVO:00002003],ERX9420578,SAMEA13321871,Germany,Europe,Germany,49.599941,11.0063,human-gut,EMBL,European Molecular Biology Laboratory,2022-03-11T20:41:15Z,2022-03-11T20:41:15Z,public,Illumina HiSeq 4000,metagenome,264062,SINGLE,RANDOM PCR,METAGENOMIC,human gut metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Germany,2022-06-24T00:00:00Z,2022-06-29T02:37:00Z,1,SAMEA13321871,MBJT24417068ST,illumina,ERP125872,MBJT24417068ST
ERR9875380,WGS,96,602953017,PRJEB42013,SAMEA13321863,263315787,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2020,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",2022-06-24,2022-03-11,2022-06-24,2022-03-11,human-associated habitat [ENVO:00009003],intestine environment [ENVO:2100002],feces [ENVO:00002003],ERX9420579,SAMEA13321863,Germany,Europe,Germany,49.599941,11.0063,human-gut,EMBL,European Molecular Biology Laboratory,2022-03-11T20:41:15Z,2022-03-11T20:41:15Z,public,Illumina HiSeq 4000,metagenome,264063,SINGLE,RANDOM PCR,METAGENOMIC,human gut metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Germany,2022-06-24T00:00:00Z,2022-06-29T02:37:00Z,1,SAMEA13321863,MBJT14741058ST,illumina,ERP125872,MBJT14741058ST
ERR9875381,WGS,96,526724086,PRJEB42013,SAMEA13321868,231028864,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2020,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2022-06-24,2022-03-11,2022-06-24,2022-03-11,human-associated habitat [ENVO:00009003],intestine environment [ENVO:2100002],feces [ENVO:00002003],ERX9420580,SAMEA13321868,Germany,Europe,Germany,49.599941,11.0063,human-gut,EMBL,European Molecular Biology Laboratory,2022-03-11T20:41:15Z,2022-03-11T20:41:15Z,public,Illumina HiSeq 4000,metagenome,264064,SINGLE,RANDOM PCR,METAGENOMIC,human gut metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Germany,2022-06-24T00:00:00Z,2022-06-29T02:37:00Z,1,SAMEA13321868,MBJT22320456ST,illumina,ERP125872,MBJT22320456ST
ERR9875382,WGS,94,455088396,PRJEB42013,SAMEA13321920,200607556,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2020,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",2022-06-24,2022-03-11,2022-06-24,2022-03-11,human-associated habitat [ENVO:00009003],intestine environment [ENVO:2100002],feces [ENVO:00002003],ERX9420581,SAMEA13321920,Germany,Europe,Germany,49.599941,11.0063,human-gut,EMBL,European Molecular Biology Laboratory,2022-03-11T20:41:15Z,2022-03-11T20:41:15Z,public,Illumina HiSeq 4000,metagenome,264065,SINGLE,RANDOM PCR,METAGENOMIC,human gut metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Germany,2022-06-24T00:00:00Z,2022-06-29T02:37:00Z,1,SAMEA13321920,MBJT75856433ST,illumina,ERP125872,MBJT75856433ST
ERR9875383,WGS,97,611213019,PRJEB42013,SAMEA13321875,266106218,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2020,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",2022-06-24,2022-03-11,2022-06-24,2022-03-11,human-associated habitat [ENVO:00009003],intestine environment [ENVO:2100002],feces [ENVO:00002003],ERX9420582,SAMEA13321875,Germany,Europe,Germany,49.599941,11.0063,human-gut,EMBL,European Molecular Biology Laboratory,2022-03-11T20:41:15Z,2022-03-11T20:41:15Z,public,Illumina HiSeq 4000,metagenome,264066,SINGLE,RANDOM PCR,METAGENOMIC,human gut metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Germany,2022-06-24T00:00:00Z,2022-06-29T02:42:00Z,1,SAMEA13321875,MBJT28436807ST,illumina,ERP125872,MBJT28436807ST
ERR9875384,WGS,96,517839197,PRJEB42013,SAMEA13321912,226723641,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2020,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",2022-06-24,2022-03-11,2022-06-24,2022-03-11,human-associated habitat [ENVO:00009003],intestine environment [ENVO:2100002],feces [ENVO:00002003],ERX9420583,SAMEA13321912,Germany,Europe,Germany,49.599941,11.0063,human-gut,EMBL,European Molecular Biology Laboratory,2022-03-11T20:41:15Z,2022-03-11T20:41:15Z,public,Illumina HiSeq 4000,metagenome,264067,SINGLE,RANDOM PCR,METAGENOMIC,human gut metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Germany,2022-06-24T00:00:00Z,2022-06-29T02:41:00Z,1,SAMEA13321912,MBJT65314632ST,illumina,ERP125872,MBJT65314632ST
ERR9875385,WGS,97,628445735,PRJEB42013,SAMEA13321911,271275501,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2020,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2022-06-24,2022-03-11,2022-06-24,2022-03-11,human-associated habitat [ENVO:00009003],intestine environment [ENVO:2100002],feces [ENVO:00002003],ERX9420584,SAMEA13321911,Germany,Europe,Germany,49.599941,11.0063,human-gut,EMBL,European Molecular Biology Laboratory,2022-03-11T20:41:15Z,2022-03-11T20:41:15Z,public,Illumina HiSeq 4000,metagenome,264069,SINGLE,RANDOM PCR,METAGENOMIC,human gut metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Germany,2022-06-24T00:00:00Z,2022-06-29T02:42:00Z,1,SAMEA13321911,MBJT64323881ST,illumina,ERP125872,MBJT64323881ST
ERR9875386,WGS,96,469215736,PRJEB42013,SAMEA13321902,204138340,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2020,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",2022-06-24,2022-03-11,2022-06-24,2022-03-11,human-associated habitat [ENVO:00009003],intestine environment [ENVO:2100002],feces [ENVO:00002003],ERX9420585,SAMEA13321902,Germany,Europe,Germany,49.599941,11.0063,human-gut,EMBL,European Molecular Biology Laboratory,2022-03-11T20:41:15Z,2022-03-11T20:41:15Z,public,Illumina HiSeq 4000,metagenome,264070,SINGLE,RANDOM PCR,METAGENOMIC,human gut metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Germany,2022-06-24T00:00:00Z,2022-06-29T02:42:00Z,1,SAMEA13321902,MBJT55763017ST,illumina,ERP125872,MBJT55763017ST
ERR9875387,WGS,98,603838766,PRJEB42013,SAMEA13321883,259852336,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2020,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",2022-06-24,2022-03-11,2022-06-24,2022-03-11,human-associated habitat [ENVO:00009003],intestine environment [ENVO:2100002],feces [ENVO:00002003],ERX9420586,SAMEA13321883,Germany,Europe,Germany,49.599941,11.0063,human-gut,EMBL,European Molecular Biology Laboratory,2022-03-11T16:20:06Z,2022-03-11T16:20:06Z,public,Illumina HiSeq 4000,metagenome,264071,SINGLE,RANDOM PCR,METAGENOMIC,human gut metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Germany,2022-06-24T00:00:00Z,2022-06-29T02:42:00Z,1,SAMEA13321883,MBJT35058600ST,illumina,ERP125872,MBJT35058600ST
ERR9875388,WGS,102,703171763,PRJEB42013,SAMEA13321908,297521527,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014/2020,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",2022-06-24,2022-03-11,2022-06-24,2022-03-11,human-associated habitat [ENVO:00009003],intestine environment [ENVO:2100002],feces [ENVO:00002003],ERX9420587,SAMEA13321908,Germany,Europe,Germany,49.599941,11.0063,human-gut,EMBL,European Molecular Biology Laboratory,2022-03-11T20:41:15Z,2022-03-11T20:41:15Z,public,Illumina HiSeq 4000,metagenome,264072,SINGLE,RANDOM PCR,METAGENOMIC,human gut metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Germany,2022-06-24T00:00:00Z,2022-06-29T02:42:00Z,1,SAMEA13321908,MBJT61989978ST,illumina,ERP125872,MBJT61989978ST
