Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,host_subject_id,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,create_date,version,Sample Name,Sample_name,SRA Study
DRR305600,AMPLICON,502,21161810,PRJDB11845,SAMD00331007,MIMS.me.human-associated,10965548,KAGOSHIMA,2019-10-08,public,"sra,run.zq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,saliva,DRX295036,Japan,Asia,Japan,Homo sapiens,D51,Illumina MiSeq,missing,D51-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:21:00Z,1,SAMD00331007,D51-saliva,DRP007453
DRR305601,AMPLICON,502,19759724,PRJDB11845,SAMD00331008,MIMS.me.human-associated,10288658,KAGOSHIMA,2019-11-14,public,"run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,saliva,DRX295037,Japan,Asia,Japan,Homo sapiens,D53,Illumina MiSeq,missing,D53-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:21:00Z,1,SAMD00331008,D53-saliva,DRP007453
DRR305602,AMPLICON,502,17817988,PRJDB11845,SAMD00331009,MIMS.me.human-associated,9246090,KAGOSHIMA,2019-11-19,public,"run.zq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,saliva,DRX295038,Japan,Asia,Japan,Homo sapiens,D54,Illumina MiSeq,missing,D54-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:53:00Z,1,SAMD00331009,D54-saliva,DRP007453
DRR305603,AMPLICON,502,20244154,PRJDB11845,SAMD00331010,MIMS.me.human-associated,10336211,KAGOSHIMA,2019-11-19,public,"run.zq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,saliva,DRX295039,Japan,Asia,Japan,Homo sapiens,D55,Illumina MiSeq,missing,D55-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:52:00Z,1,SAMD00331010,D55-saliva,DRP007453
DRR305604,AMPLICON,502,19257222,PRJDB11845,SAMD00331011,MIMS.me.human-associated,9933982,KAGOSHIMA,2019-11-19,public,"sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,saliva,DRX295040,Japan,Asia,Japan,Homo sapiens,D56,Illumina MiSeq,missing,D56-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:20:00Z,1,SAMD00331011,D56-saliva,DRP007453
DRR305605,AMPLICON,502,12999290,PRJDB11845,SAMD00331012,MIMS.me.human-associated,6723079,KAGOSHIMA,2018-05-16,public,"sra,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,saliva,DRX295041,Japan,Asia,Japan,Homo sapiens,N01,Illumina MiSeq,missing,N01-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:22:00Z,1,SAMD00331012,N01-saliva,DRP007453
DRR305606,AMPLICON,502,16108176,PRJDB11845,SAMD00331013,MIMS.me.human-associated,8289409,KAGOSHIMA,2018-05-30,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,saliva,DRX295042,Japan,Asia,Japan,Homo sapiens,N02,Illumina MiSeq,missing,N02-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:20:00Z,1,SAMD00331013,N02-saliva,DRP007453
DRR305607,AMPLICON,502,13925982,PRJDB11845,SAMD00331014,MIMS.me.human-associated,7211600,KAGOSHIMA,2018-06-18,public,"sra,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,saliva,DRX295043,Japan,Asia,Japan,Homo sapiens,N03,Illumina MiSeq,missing,N03-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:52:00Z,1,SAMD00331014,N03-saliva,DRP007453
DRR305608,AMPLICON,502,13028908,PRJDB11845,SAMD00331015,MIMS.me.human-associated,6628468,KAGOSHIMA,2018-07-03,public,"run.zq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,saliva,DRX295044,Japan,Asia,Japan,Homo sapiens,N04,Illumina MiSeq,missing,N04-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:21:00Z,1,SAMD00331015,N04-saliva,DRP007453
DRR305609,AMPLICON,502,15403368,PRJDB11845,SAMD00331016,MIMS.me.human-associated,8084913,KAGOSHIMA,2018-07-05,public,"run.zq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,saliva,DRX295045,Japan,Asia,Japan,Homo sapiens,N05,Illumina MiSeq,missing,N05-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:20:00Z,1,SAMD00331016,N05-saliva,DRP007453
DRR305610,AMPLICON,502,13041960,PRJDB11845,SAMD00331017,MIMS.me.human-associated,7414543,KAGOSHIMA,2018-07-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,saliva,DRX295046,Japan,Asia,Japan,Homo sapiens,N06,Illumina MiSeq,missing,N06-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:20:00Z,1,SAMD00331017,N06-saliva,DRP007453
DRR305611,AMPLICON,502,17609658,PRJDB11845,SAMD00331018,MIMS.me.human-associated,9070685,KAGOSHIMA,2018-07-04,public,"sra,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,saliva,DRX295047,Japan,Asia,Japan,Homo sapiens,N07,Illumina MiSeq,missing,N07-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:21:00Z,1,SAMD00331018,N07-saliva,DRP007453
DRR305612,AMPLICON,502,16516302,PRJDB11845,SAMD00331019,MIMS.me.human-associated,8566526,KAGOSHIMA,2018-07-06,public,"run.zq,sra","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,saliva,DRX295048,Japan,Asia,Japan,Homo sapiens,N08,Illumina MiSeq,missing,N08-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:22:00Z,1,SAMD00331019,N08-saliva,DRP007453
DRR305613,AMPLICON,502,15725652,PRJDB11845,SAMD00331020,MIMS.me.human-associated,8046832,KAGOSHIMA,2018-07-03,public,"sra,run.zq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,saliva,DRX295049,Japan,Asia,Japan,Homo sapiens,N09,Illumina MiSeq,missing,N09-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:53:00Z,1,SAMD00331020,N09-saliva,DRP007453
DRR305614,AMPLICON,502,16706560,PRJDB11845,SAMD00331021,MIMS.me.human-associated,8731614,KAGOSHIMA,2018-07-02,public,"sra,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,saliva,DRX295050,Japan,Asia,Japan,Homo sapiens,N10,Illumina MiSeq,missing,N10-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:23:00Z,1,SAMD00331021,N10-saliva,DRP007453
DRR305615,AMPLICON,502,16299940,PRJDB11845,SAMD00331022,MIMS.me.human-associated,8413475,KAGOSHIMA,2018-07-06,public,"run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,saliva,DRX295051,Japan,Asia,Japan,Homo sapiens,N11,Illumina MiSeq,missing,N11-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:21:00Z,1,SAMD00331022,N11-saliva,DRP007453
DRR305616,AMPLICON,502,15119738,PRJDB11845,SAMD00331023,MIMS.me.human-associated,7696065,KAGOSHIMA,2018-07-19,public,"run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,saliva,DRX295052,Japan,Asia,Japan,Homo sapiens,N12,Illumina MiSeq,missing,N12-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:53:00Z,1,SAMD00331023,N12-saliva,DRP007453
DRR305617,AMPLICON,502,18022302,PRJDB11845,SAMD00331024,MIMS.me.human-associated,9557499,KAGOSHIMA,2018-07-19,public,"run.zq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,saliva,DRX295053,Japan,Asia,Japan,Homo sapiens,N13,Illumina MiSeq,missing,N13-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:22:00Z,1,SAMD00331024,N13-saliva,DRP007453
DRR305618,AMPLICON,502,15443026,PRJDB11845,SAMD00331025,MIMS.me.human-associated,8110971,KAGOSHIMA,2018-07-19,public,"run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,saliva,DRX295054,Japan,Asia,Japan,Homo sapiens,N14,Illumina MiSeq,missing,N14-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:22:00Z,1,SAMD00331025,N14-saliva,DRP007453
DRR305619,AMPLICON,502,19377702,PRJDB11845,SAMD00331026,MIMS.me.human-associated,9839454,KAGOSHIMA,2018-07-20,public,"sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,saliva,DRX295055,Japan,Asia,Japan,Homo sapiens,N15,Illumina MiSeq,missing,N15-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T20:01:00Z,1,SAMD00331026,N15-saliva,DRP007453
DRR305620,AMPLICON,502,16254258,PRJDB11845,SAMD00331027,MIMS.me.human-associated,8174155,KAGOSHIMA,2018-07-20,public,"sra,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,saliva,DRX295056,Japan,Asia,Japan,Homo sapiens,N16,Illumina MiSeq,missing,N16-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:20:00Z,1,SAMD00331027,N16-saliva,DRP007453
DRR305621,AMPLICON,502,18757732,PRJDB11845,SAMD00331028,MIMS.me.human-associated,9603890,KAGOSHIMA,2018-07-25,public,"run.zq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,saliva,DRX295057,Japan,Asia,Japan,Homo sapiens,N17,Illumina MiSeq,missing,N17-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:53:00Z,1,SAMD00331028,N17-saliva,DRP007453
DRR305622,AMPLICON,502,16543410,PRJDB11845,SAMD00331029,MIMS.me.human-associated,8504368,KAGOSHIMA,2018-08-12,public,"sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,saliva,DRX295058,Japan,Asia,Japan,Homo sapiens,N18,Illumina MiSeq,missing,N18-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:20:00Z,1,SAMD00331029,N18-saliva,DRP007453
DRR305623,AMPLICON,502,17327032,PRJDB11845,SAMD00331030,MIMS.me.human-associated,9026592,KAGOSHIMA,2018-08-12,public,"sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,saliva,DRX295059,Japan,Asia,Japan,Homo sapiens,N19,Illumina MiSeq,missing,N19-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:21:00Z,1,SAMD00331030,N19-saliva,DRP007453
DRR305624,AMPLICON,502,17045912,PRJDB11845,SAMD00331031,MIMS.me.human-associated,8712436,KAGOSHIMA,2018-08-14,public,"sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,saliva,DRX295060,Japan,Asia,Japan,Homo sapiens,N20,Illumina MiSeq,missing,N20-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:22:00Z,1,SAMD00331031,N20-saliva,DRP007453
DRR305625,AMPLICON,502,16808466,PRJDB11845,SAMD00331032,MIMS.me.human-associated,8578656,KAGOSHIMA,2018-08-14,public,"sra,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,saliva,DRX295061,Japan,Asia,Japan,Homo sapiens,N21,Illumina MiSeq,missing,N21-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T20:01:00Z,1,SAMD00331032,N21-saliva,DRP007453
DRR305626,AMPLICON,502,17043402,PRJDB11845,SAMD00331033,MIMS.me.human-associated,8762512,KAGOSHIMA,2018-08-16,public,"sra,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,saliva,DRX295062,Japan,Asia,Japan,Homo sapiens,N22,Illumina MiSeq,missing,N22-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:21:00Z,1,SAMD00331033,N22-saliva,DRP007453
DRR305627,AMPLICON,502,16016310,PRJDB11845,SAMD00331034,MIMS.me.human-associated,8353868,KAGOSHIMA,2018-08-19,public,"run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,saliva,DRX295063,Japan,Asia,Japan,Homo sapiens,N23,Illumina MiSeq,missing,N23-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:21:00Z,1,SAMD00331034,N23-saliva,DRP007453
DRR305628,AMPLICON,502,22492110,PRJDB11845,SAMD00331035,MIMS.me.human-associated,11657222,KAGOSHIMA,2018-09-28,public,"run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,saliva,DRX295064,Japan,Asia,Japan,Homo sapiens,N24,Illumina MiSeq,missing,N24-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:20:00Z,1,SAMD00331035,N24-saliva,DRP007453
DRR305629,AMPLICON,502,19498182,PRJDB11845,SAMD00331036,MIMS.me.human-associated,10014425,KAGOSHIMA,2018-09-28,public,"sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,saliva,DRX295065,Japan,Asia,Japan,Homo sapiens,N25,Illumina MiSeq,missing,N25-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:21:00Z,1,SAMD00331036,N25-saliva,DRP007453
DRR305630,AMPLICON,502,17559960,PRJDB11845,SAMD00331037,MIMS.me.human-associated,9085445,KAGOSHIMA,2018-09-28,public,"sra,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,saliva,DRX295066,Japan,Asia,Japan,Homo sapiens,N26,Illumina MiSeq,missing,N26-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:21:00Z,1,SAMD00331037,N26-saliva,DRP007453
DRR305631,AMPLICON,502,18961544,PRJDB11845,SAMD00331038,MIMS.me.human-associated,9928382,KAGOSHIMA,2018-09-28,public,"sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,saliva,DRX295067,Japan,Asia,Japan,Homo sapiens,N27,Illumina MiSeq,missing,N27-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:22:00Z,1,SAMD00331038,N27-saliva,DRP007453
DRR305632,AMPLICON,502,18185452,PRJDB11845,SAMD00331039,MIMS.me.human-associated,9415314,KAGOSHIMA,2018-09-28,public,"sra,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,saliva,DRX295068,Japan,Asia,Japan,Homo sapiens,N28,Illumina MiSeq,missing,N28-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:52:00Z,1,SAMD00331039,N28-saliva,DRP007453
DRR305633,AMPLICON,502,18295892,PRJDB11845,SAMD00331040,MIMS.me.human-associated,9421015,KAGOSHIMA,2018-09-28,public,"run.zq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,saliva,DRX295069,Japan,Asia,Japan,Homo sapiens,N29,Illumina MiSeq,missing,N29-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:22:00Z,1,SAMD00331040,N29-saliva,DRP007453
DRR305634,AMPLICON,502,19813438,PRJDB11845,SAMD00331041,MIMS.me.human-associated,10302147,KAGOSHIMA,2018-09-28,public,"run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,saliva,DRX295070,Japan,Asia,Japan,Homo sapiens,N30,Illumina MiSeq,missing,N30-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:53:00Z,1,SAMD00331041,N30-saliva,DRP007453
DRR305635,AMPLICON,502,18617674,PRJDB11845,SAMD00331042,MIMS.me.human-associated,9715664,KAGOSHIMA,2018-09-28,public,"sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,saliva,DRX295071,Japan,Asia,Japan,Homo sapiens,N31,Illumina MiSeq,missing,N31-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:22:00Z,1,SAMD00331042,N31-saliva,DRP007453
DRR305636,AMPLICON,502,19146782,PRJDB11845,SAMD00331043,MIMS.me.human-associated,9873296,KAGOSHIMA,2018-09-28,public,"sra,run.zq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,saliva,DRX295072,Japan,Asia,Japan,Homo sapiens,N32,Illumina MiSeq,missing,N32-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:20:00Z,1,SAMD00331043,N32-saliva,DRP007453
DRR305637,AMPLICON,502,18560948,PRJDB11845,SAMD00331044,MIMS.me.human-associated,9389228,KAGOSHIMA,2018-09-28,public,"run.zq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,saliva,DRX295073,Japan,Asia,Japan,Homo sapiens,N33,Illumina MiSeq,missing,N33-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:23:00Z,1,SAMD00331044,N33-saliva,DRP007453
DRR305638,AMPLICON,502,17504740,PRJDB11845,SAMD00331045,MIMS.me.human-associated,8887665,KAGOSHIMA,2018-09-28,public,"sra,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,saliva,DRX295074,Japan,Asia,Japan,Homo sapiens,N34,Illumina MiSeq,missing,N34-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:21:00Z,1,SAMD00331045,N34-saliva,DRP007453
DRR305639,AMPLICON,502,17764776,PRJDB11845,SAMD00331046,MIMS.me.human-associated,9107939,KAGOSHIMA,2018-09-20,public,"sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,saliva,DRX295075,Japan,Asia,Japan,Homo sapiens,N35,Illumina MiSeq,missing,N35-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:55:00Z,1,SAMD00331046,N35-saliva,DRP007453
DRR305640,AMPLICON,502,17162878,PRJDB11845,SAMD00331047,MIMS.me.human-associated,8746033,KAGOSHIMA,2018-09-28,public,"run.zq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,saliva,DRX295076,Japan,Asia,Japan,Homo sapiens,N36,Illumina MiSeq,missing,N36-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:52:00Z,1,SAMD00331047,N36-saliva,DRP007453
DRR305641,AMPLICON,502,16706560,PRJDB11845,SAMD00331048,MIMS.me.human-associated,8622930,KAGOSHIMA,2018-09-28,public,"sra,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,saliva,DRX295077,Japan,Asia,Japan,Homo sapiens,N37,Illumina MiSeq,missing,N37-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:20:00Z,1,SAMD00331048,N37-saliva,DRP007453
DRR305642,AMPLICON,502,17640782,PRJDB11845,SAMD00331049,MIMS.me.human-associated,9038828,KAGOSHIMA,2018-09-28,public,"run.zq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,saliva,DRX295078,Japan,Asia,Japan,Homo sapiens,N38,Illumina MiSeq,missing,N38-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:23:00Z,1,SAMD00331049,N38-saliva,DRP007453
DRR305643,AMPLICON,502,16014302,PRJDB11845,SAMD00331050,MIMS.me.human-associated,8294774,KAGOSHIMA,2018-09-28,public,"run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,saliva,DRX295079,Japan,Asia,Japan,Homo sapiens,N39,Illumina MiSeq,missing,N39-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T20:01:00Z,1,SAMD00331050,N39-saliva,DRP007453
DRR305644,AMPLICON,502,22590502,PRJDB11845,SAMD00331051,MIMS.me.human-associated,11590376,KAGOSHIMA,2018-09-27,public,"run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,saliva,DRX295080,Japan,Asia,Japan,Homo sapiens,N40,Illumina MiSeq,missing,N40-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:22:00Z,1,SAMD00331051,N40-saliva,DRP007453
DRR305645,AMPLICON,502,24274712,PRJDB11845,SAMD00331052,MIMS.me.human-associated,12389715,KAGOSHIMA,2019-09-12,public,"run.zq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,saliva,DRX295081,Japan,Asia,Japan,Homo sapiens,N41,Illumina MiSeq,missing,N41-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:52:00Z,1,SAMD00331052,N41-saliva,DRP007453
DRR305646,AMPLICON,502,21575960,PRJDB11845,SAMD00331053,MIMS.me.human-associated,11273165,KAGOSHIMA,2019-09-24,public,"run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,saliva,DRX295082,Japan,Asia,Japan,Homo sapiens,N42,Illumina MiSeq,missing,N42-saliva,PAIRED,PCR,METAGENOMIC,human oral metagenome,ILLUMINA,Oral and intestinal microbiota analysis of colorectal cancer patients,2021-07-01T00:00:00Z,2021-07-01T19:20:00Z,1,SAMD00331053,N42-saliva,DRP007453
