Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolate,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sample_type,SRA Study,create_date,version
SRR6498178,AMPLICON,502,29214392,PRJNA430990,SAMN08381572,Metagenome or environmental,17784469,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-19,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587177,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P079,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P079,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498179,AMPLICON,502,39187124,PRJNA430990,SAMN08381403,Metagenome or environmental,23846283,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-04,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587176,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N006,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N006,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498180,AMPLICON,502,32322776,PRJNA430990,SAMN08381404,Metagenome or environmental,19811450,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587175,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N008,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N008,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498181,AMPLICON,502,33841326,PRJNA430990,SAMN08381571,Metagenome or environmental,20659921,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-19,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587174,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P078,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P078,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498182,AMPLICON,502,28017624,PRJNA430990,SAMN08381406,Metagenome or environmental,17188280,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-04,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587173,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N011,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N011,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498183,AMPLICON,502,21156790,PRJNA430990,SAMN08381407,Metagenome or environmental,12936049,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587172,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N016,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N016,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498184,AMPLICON,502,30743484,PRJNA430990,SAMN08381408,Metagenome or environmental,18646499,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587171,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N017,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N017,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498185,AMPLICON,502,33631992,PRJNA430990,SAMN08381409,Metagenome or environmental,21265750,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587170,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N018,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N018,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498186,AMPLICON,502,29740488,PRJNA430990,SAMN08381410,Metagenome or environmental,18267233,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587169,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N020,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N020,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498187,AMPLICON,502,25038254,PRJNA430990,SAMN08381372,Metagenome or environmental,15782140,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-20,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587168,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_CC046,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_CC046,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498188,AMPLICON,502,32625482,PRJNA430990,SAMN08381371,Metagenome or environmental,20983505,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-20,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587167,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_CC036,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_CC036,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498189,AMPLICON,502,23114088,PRJNA430990,SAMN08381405,Metagenome or environmental,14021090,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587166,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N010,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N010,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498190,AMPLICON,502,25979002,PRJNA430990,SAMN08381364,Metagenome or environmental,15908511,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-20,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587165,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_CC005,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_CC005,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498191,AMPLICON,502,23803836,PRJNA430990,SAMN08381363,Metagenome or environmental,14624279,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-20,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587164,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_CC001,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_CC001,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498192,AMPLICON,502,22911280,PRJNA430990,SAMN08381366,Metagenome or environmental,14157949,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-20,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587163,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_CC009,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_CC009,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498193,AMPLICON,502,20428890,PRJNA430990,SAMN08381365,Metagenome or environmental,12733656,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-20,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587162,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_CC008,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_CC008,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498194,AMPLICON,502,26989528,PRJNA430990,SAMN08381368,Metagenome or environmental,17053781,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-20,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587161,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_CC020,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_CC020,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498195,AMPLICON,502,23744600,PRJNA430990,SAMN08381367,Metagenome or environmental,14764969,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-20,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587160,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_CC016,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_CC016,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498196,AMPLICON,502,21209500,PRJNA430990,SAMN08381370,Metagenome or environmental,13455084,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587159,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_CC030_P182,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_CC030_P182,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498197,AMPLICON,502,28519624,PRJNA430990,SAMN08381369,Metagenome or environmental,17917656,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-20,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587158,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_CC024,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_CC024,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498198,AMPLICON,502,35910570,PRJNA430990,SAMN08381619,Metagenome or environmental,22378424,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587157,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P164,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P164,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498199,AMPLICON,502,45989224,PRJNA430990,SAMN08381620,Metagenome or environmental,25315367,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587156,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P165,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P165,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498200,AMPLICON,502,26610016,PRJNA430990,SAMN08381617,Metagenome or environmental,16066371,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-20,public,"fastq,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587155,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P162,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P162,stool,SRP131074,,
SRR6498201,AMPLICON,502,34226862,PRJNA430990,SAMN08381618,Metagenome or environmental,21224272,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-13,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587154,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P163,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P163,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498202,AMPLICON,502,31600398,PRJNA430990,SAMN08381615,Metagenome or environmental,19400702,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-13,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587153,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P158,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P158,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498203,AMPLICON,502,19528804,PRJNA430990,SAMN08381616,Metagenome or environmental,12268674,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587152,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P161,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P161,stool,SRP131074,2018-01-23T18:38:00Z,1
SRR6498204,AMPLICON,502,31296688,PRJNA430990,SAMN08381613,Metagenome or environmental,19193014,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587151,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P153,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P153,stool,SRP131074,2018-01-23T18:39:00Z,1
SRR6498205,AMPLICON,502,23018206,PRJNA430990,SAMN08381614,Metagenome or environmental,15074422,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-20,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587150,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P154,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P154,stool,SRP131074,2018-01-23T18:39:00Z,1
SRR6498206,AMPLICON,502,33156598,PRJNA430990,SAMN08381621,Metagenome or environmental,20391863,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587149,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P169,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P169,stool,SRP131074,2018-01-23T18:39:00Z,1
SRR6498207,AMPLICON,502,27731484,PRJNA430990,SAMN08381622,Metagenome or environmental,17132988,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-13,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587148,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P170,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P170,stool,SRP131074,2018-01-23T18:39:00Z,1
SRR6498208,AMPLICON,502,37302616,PRJNA430990,SAMN08381564,Metagenome or environmental,22780760,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-17,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587147,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P068,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P068,stool,SRP131074,2018-01-23T18:39:00Z,1
SRR6498209,AMPLICON,502,37054628,PRJNA430990,SAMN08381563,Metagenome or environmental,23282755,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-17,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587146,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P066,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P066,stool,SRP131074,2018-01-23T18:39:00Z,1
SRR6498210,AMPLICON,502,31131530,PRJNA430990,SAMN08381438,Metagenome or environmental,19773690,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587145,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N077,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N077,stool,SRP131074,2018-01-23T18:39:00Z,1
SRR6498211,AMPLICON,502,35214296,PRJNA430990,SAMN08381437,Metagenome or environmental,22117559,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587144,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N074,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N074,stool,SRP131074,2018-01-23T18:39:00Z,1
SRR6498212,AMPLICON,502,21331988,PRJNA430990,SAMN08381440,Metagenome or environmental,13593156,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587143,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N081,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N081,stool,SRP131074,2018-01-23T18:39:00Z,1
SRR6498213,AMPLICON,502,37531026,PRJNA430990,SAMN08381439,Metagenome or environmental,23245493,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587142,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N080,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N080,stool,SRP131074,2018-01-23T18:39:00Z,1
SRR6498214,AMPLICON,502,24284250,PRJNA430990,SAMN08381434,Metagenome or environmental,15132362,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-19,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587141,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N069,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N069,stool,SRP131074,2018-01-23T18:39:00Z,1
SRR6498215,AMPLICON,502,33213826,PRJNA430990,SAMN08381433,Metagenome or environmental,20536294,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-04,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587140,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N067,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N067,stool,SRP131074,2018-01-23T18:39:00Z,1
SRR6498216,AMPLICON,502,33548660,PRJNA430990,SAMN08381436,Metagenome or environmental,20796672,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587139,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N073,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N073,stool,SRP131074,2018-01-23T18:39:00Z,1
SRR6498217,AMPLICON,502,20797358,PRJNA430990,SAMN08381435,Metagenome or environmental,12939861,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-04,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587138,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N070,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N070,stool,SRP131074,2018-01-23T18:39:00Z,1
SRR6498218,AMPLICON,502,32218360,PRJNA430990,SAMN08381591,Metagenome or environmental,20050876,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-13,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587137,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P118,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P118,stool,SRP131074,2018-01-23T18:39:00Z,1
SRR6498219,AMPLICON,502,29801230,PRJNA430990,SAMN08381441,Metagenome or environmental,18768734,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587136,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_N084,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_N084,stool,SRP131074,2018-01-23T18:39:00Z,1
SRR6498220,AMPLICON,502,23235572,PRJNA430990,SAMN08381574,Metagenome or environmental,14803950,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-17,public,"fastq,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587135,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P084,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P084,stool,SRP131074,,
SRR6498221,AMPLICON,502,29374530,PRJNA430990,SAMN08381608,Metagenome or environmental,18291326,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587134,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P146,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P146,stool,SRP131074,2018-01-23T18:39:00Z,1
SRR6498222,AMPLICON,502,32974372,PRJNA430990,SAMN08381607,Metagenome or environmental,20439889,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587133,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P145,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P145,stool,SRP131074,2018-01-23T18:39:00Z,1
SRR6498223,AMPLICON,502,60904648,PRJNA430990,SAMN08381610,Metagenome or environmental,32834269,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587132,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P148,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P148,stool,SRP131074,2018-01-23T18:39:00Z,1
SRR6498224,AMPLICON,502,24222002,PRJNA430990,SAMN08381609,Metagenome or environmental,14986425,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-20,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587131,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P147,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P147,stool,SRP131074,2018-01-23T18:39:00Z,1
SRR6498225,AMPLICON,502,23490588,PRJNA430990,SAMN08381604,Metagenome or environmental,14552870,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-13,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587130,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P141,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P141,stool,SRP131074,2018-01-23T18:39:00Z,1
SRR6498226,AMPLICON,502,22744114,PRJNA430990,SAMN08381603,Metagenome or environmental,14285936,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-13,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587129,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P140,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P140,stool,SRP131074,2018-01-23T18:39:00Z,1
SRR6498227,AMPLICON,502,34699746,PRJNA430990,SAMN08381606,Metagenome or environmental,22027922,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-13,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587128,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P143,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P143,stool,SRP131074,2018-01-23T18:39:00Z,1
SRR6498228,AMPLICON,502,26614534,PRJNA430990,SAMN08381605,Metagenome or environmental,16512994,NATIONAL CHIAO TUNG UNIVERSITY,2015-11-13,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3587127,Taiwan,Asia,Taiwan,Homo sapiens,Illumina MiSeq,stool,missing,Stool_P142,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2018-01-24T00:00:00Z,Stool_P142,stool,SRP131074,2018-01-23T18:39:00Z,1
