Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study
SRR22135685,WGS,300,5553708300,PRJNA893406,SAMN31421989,Metagenome or environmental,2043236105,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-11-20,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX18115213,China,Asia,China: Changsha,Homo_sapiens55,Illumina NovaSeq 6000,feces55,28.19 N 112.99 E,H55,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:18:00Z,1,H55,SRP405751
SRR22135686,WGS,302,7339625290,PRJNA893406,SAMN31421988,Metagenome or environmental,2344383641,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-09-18,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX18115212,China,Asia,China: Pingjiang,Homo_sapiens54,Illumina NovaSeq 6000,feces54,28.71 N 113.58 E,H54,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:10:00Z,1,H54,SRP405751
SRR22135687,WGS,302,6531524932,PRJNA893406,SAMN31421987,Metagenome or environmental,2124526646,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-09-11,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX18115211,China,Asia,China: Pingjiang,Homo_sapiens53,Illumina NovaSeq 6000,feces53,28.71 N 113.58 E,H53,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:16:00Z,1,H53,SRP405751
SRR22135688,WGS,302,6273845244,PRJNA893406,SAMN31421986,Metagenome or environmental,1997970279,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-09-11,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX18115210,China,Asia,China: Pingjiang,Homo_sapiens52,Illumina NovaSeq 6000,feces52,28.71 N 113.58 E,H52,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:10:00Z,1,H52,SRP405751
SRR22135689,WGS,302,6891144116,PRJNA893406,SAMN31421985,Metagenome or environmental,2231965535,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-09-11,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX18115209,China,Asia,China: Pingjiang,Homo_sapiens51,Illumina NovaSeq 6000,feces51,28.71 N 113.58 E,H51,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:11:00Z,1,H51,SRP405751
SRR22135690,WGS,302,8357806210,PRJNA893406,SAMN31421940,Metagenome or environmental,2671926632,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-11-20,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18115208,China,Asia,China: Pingjiang,Homo_sapiens6,Illumina NovaSeq 6000,feces6,28.71 N 113.58 E,H6,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:18:00Z,1,H6,SRP405751
SRR22135691,WGS,302,7053476968,PRJNA893406,SAMN31421984,Metagenome or environmental,2249469988,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-09-10,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX18115207,China,Asia,China: Pingjiang,Homo_sapiens50,Illumina NovaSeq 6000,feces50,28.71 N 113.58 E,H50,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:11:00Z,1,H50,SRP405751
SRR22135692,WGS,302,6459278076,PRJNA893406,SAMN31421983,Metagenome or environmental,2042288219,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-09-10,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX18115206,China,Asia,China: Pingjiang,Homo_sapiens49,Illumina NovaSeq 6000,feces49,28.71 N 113.58 E,H49,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:14:00Z,1,H49,SRP405751
SRR22135693,WGS,300,5407041300,PRJNA893406,SAMN31421982,Metagenome or environmental,1973035544,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2020-10-15,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX18115205,China,Asia,China: Changsha,Homo_sapiens48,Illumina NovaSeq 6000,feces48,28.19 N 112.99 E,H48,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:09:00Z,1,H48,SRP405751
SRR22135694,WGS,300,5447517000,PRJNA893406,SAMN31422090,Metagenome or environmental,1678105892,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2020-09-29,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX18115204,China,Asia,China: Changsha,Homo_sapiens156,Illumina NovaSeq 6000,feces156,28.19 N 112.99 E,DM92,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:13:00Z,1,DM92,SRP405751
SRR22135695,WGS,300,5152770900,PRJNA893406,SAMN31422089,Metagenome or environmental,1597182659,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2020-09-07,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX18115203,China,Asia,China: Changsha,Homo_sapiens155,Illumina NovaSeq 6000,feces155,28.19 N 112.99 E,DM91,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:08:00Z,1,DM91,SRP405751
SRR22135696,WGS,300,5059163400,PRJNA893406,SAMN31422088,Metagenome or environmental,1541842640,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2020-07-29,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX18115202,China,Asia,China: Changsha,Homo_sapiens154,Illumina NovaSeq 6000,feces154,28.19 N 112.99 E,DM90,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:08:00Z,1,DM90,SRP405751
SRR22135697,WGS,300,4913733900,PRJNA893406,SAMN31422087,Metagenome or environmental,1498096530,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2020-07-04,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX18115201,China,Asia,China: Changsha,Homo_sapiens153,Illumina NovaSeq 6000,feces153,28.19 N 112.99 E,DM89,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:09:00Z,1,DM89,SRP405751
SRR22135698,WGS,300,5145237000,PRJNA893406,SAMN31422086,Metagenome or environmental,1561896436,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2020-06-30,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX18115200,China,Asia,China: Changsha,Homo_sapiens152,Illumina NovaSeq 6000,feces152,28.19 N 112.99 E,DM88,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:10:00Z,1,DM88,SRP405751
SRR22135699,WGS,300,5581677600,PRJNA893406,SAMN31422085,Metagenome or environmental,1705574938,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2020-06-22,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX18115199,China,Asia,China: Changsha,Homo_sapiens151,Illumina NovaSeq 6000,feces151,28.19 N 112.99 E,DM87,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:13:00Z,1,DM87,SRP405751
SRR22135700,WGS,302,6420819282,PRJNA893406,SAMN31421950,Metagenome or environmental,2031038291,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-10-16,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX18115198,China,Asia,China: Pingjiang,Homo_sapiens16,Illumina NovaSeq 6000,feces16,28.71 N 113.58 E,H16,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:22:00Z,1,H16,SRP405751
SRR22135701,WGS,300,5206170000,PRJNA893406,SAMN31422084,Metagenome or environmental,1578376655,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2020-06-22,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX18115197,China,Asia,China: Changsha,Homo_sapiens150,Illumina NovaSeq 6000,feces150,28.19 N 112.99 E,DM86,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:06:00Z,1,DM86,SRP405751
SRR22135702,WGS,300,5963857800,PRJNA893406,SAMN31422083,Metagenome or environmental,1914631631,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2020-06-22,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX18115196,China,Asia,China: Changsha,Homo_sapiens149,Illumina NovaSeq 6000,feces149,28.19 N 112.99 E,DM85,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:08:00Z,1,DM85,SRP405751
SRR22135703,WGS,300,6025129800,PRJNA893406,SAMN31422082,Metagenome or environmental,1911484926,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2020-06-22,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX18115195,China,Asia,China: Changsha,Homo_sapiens148,Illumina NovaSeq 6000,feces148,28.19 N 112.99 E,DM84,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:11:00Z,1,DM84,SRP405751
SRR22135704,WGS,300,6103144800,PRJNA893406,SAMN31422081,Metagenome or environmental,1966674532,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2020-06-22,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX18115194,China,Asia,China: Changsha,Homo_sapiens147,Illumina NovaSeq 6000,feces147,28.19 N 112.99 E,DM83,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:10:00Z,1,DM83,SRP405751
SRR22135705,WGS,300,6302496300,PRJNA893406,SAMN31422080,Metagenome or environmental,2003711297,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2019-04-30,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX18115193,China,Asia,China: Changsha,Homo_sapiens146,Illumina NovaSeq 6000,feces146,28.19 N 112.99 E,DM82,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:19:00Z,1,DM82,SRP405751
SRR22135706,WGS,300,5781554100,PRJNA893406,SAMN31422079,Metagenome or environmental,1852312287,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2019-04-30,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX18115192,China,Asia,China: Changsha,Homo_sapiens145,Illumina NovaSeq 6000,feces145,28.19 N 112.99 E,DM81,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:10:00Z,1,DM81,SRP405751
SRR22135707,WGS,300,5871042300,PRJNA893406,SAMN31422078,Metagenome or environmental,1911285748,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2019-04-30,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX18115191,China,Asia,China: Changsha,Homo_sapiens144,Illumina NovaSeq 6000,feces144,28.19 N 112.99 E,DM80,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:09:00Z,1,DM80,SRP405751
SRR22135708,WGS,300,5734132200,PRJNA893406,SAMN31422077,Metagenome or environmental,2094504651,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2019-04-30,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX18115190,China,Asia,China: Changsha,Homo_sapiens143,Illumina NovaSeq 6000,feces143,28.19 N 112.99 E,DM79,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:12:00Z,1,DM79,SRP405751
SRR22135709,WGS,300,4973923800,PRJNA893406,SAMN31422076,Metagenome or environmental,1818902276,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2019-04-30,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX18115189,China,Asia,China: Changsha,Homo_sapiens142,Illumina NovaSeq 6000,feces142,28.19 N 112.99 E,DM78,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:09:00Z,1,DM78,SRP405751
SRR22135710,WGS,300,6668888700,PRJNA893406,SAMN31422075,Metagenome or environmental,2597815185,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2019-04-30,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX18115188,China,Asia,China: Changsha,Homo_sapiens141,Illumina NovaSeq 6000,feces141,28.19 N 112.99 E,DM77,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:15:00Z,1,DM77,SRP405751
SRR22135711,WGS,300,6440768400,PRJNA893406,SAMN31421949,Metagenome or environmental,2347358594,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-10-08,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX18115187,China,Asia,China: Changsha,Homo_sapiens15,Illumina NovaSeq 6000,feces15,28.19 N 112.99 E,H15,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:15:00Z,1,H15,SRP405751
SRR22135712,WGS,300,5211289800,PRJNA893406,SAMN31422074,Metagenome or environmental,1908778091,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-10-11,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX18115186,China,Asia,China: Changsha,Homo_sapiens140,Illumina NovaSeq 6000,feces140,28.19 N 112.99 E,DM76,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:11:00Z,1,DM76,SRP405751
SRR22135713,WGS,300,6342221100,PRJNA893406,SAMN31422073,Metagenome or environmental,2325107148,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-10-11,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX18115185,China,Asia,China: Changsha,Homo_sapiens139,Illumina NovaSeq 6000,feces139,28.19 N 112.99 E,DM75,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:12:00Z,1,DM75,SRP405751
SRR22135714,WGS,300,5973119400,PRJNA893406,SAMN31422072,Metagenome or environmental,2200976148,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-10-11,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX18115184,China,Asia,China: Changsha,Homo_sapiens138,Illumina NovaSeq 6000,feces138,28.19 N 112.99 E,DM74,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:10:00Z,1,DM74,SRP405751
SRR22135715,WGS,300,6220170600,PRJNA893406,SAMN31422071,Metagenome or environmental,2262105790,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-10-11,public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX18115183,China,Asia,China: Changsha,Homo_sapiens137,Illumina NovaSeq 6000,feces137,28.19 N 112.99 E,DM73,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:10:00Z,1,DM73,SRP405751
SRR22135716,WGS,302,6475902572,PRJNA893406,SAMN31422070,Metagenome or environmental,2078173134,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2022-04-12,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX18115182,China,Asia,China: Pingjiang,Homo_sapiens136,Illumina NovaSeq 6000,feces136,28.71 N 113.58 E,DM72,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:10:00Z,1,DM72,SRP405751
SRR22135717,WGS,302,6663198744,PRJNA893406,SAMN31422069,Metagenome or environmental,2140265394,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-12-14,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX18115181,China,Asia,China: Pingjiang,Homo_sapiens135,Illumina NovaSeq 6000,feces135,28.71 N 113.58 E,DM71,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:21:00Z,1,DM71,SRP405751
SRR22135718,WGS,302,7360727842,PRJNA893406,SAMN31422068,Metagenome or environmental,2378772098,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-11-06,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX18115180,China,Asia,China: Pingjiang,Homo_sapiens134,Illumina NovaSeq 6000,feces134,28.71 N 113.58 E,DM70,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:21:00Z,1,DM70,SRP405751
SRR22135719,WGS,302,7123836324,PRJNA893406,SAMN31422067,Metagenome or environmental,2294742239,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-10-26,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX18115179,China,Asia,China: Pingjiang,Homo_sapiens133,Illumina NovaSeq 6000,feces133,28.71 N 113.58 E,DM69,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:11:00Z,1,DM69,SRP405751
SRR22135720,WGS,302,6372476028,PRJNA893406,SAMN31422066,Metagenome or environmental,2037280597,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-10-12,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX18115178,China,Asia,China: Pingjiang,Homo_sapiens132,Illumina NovaSeq 6000,feces132,28.71 N 113.58 E,DM68,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:13:00Z,1,DM68,SRP405751
SRR22135721,WGS,302,6750589390,PRJNA893406,SAMN31422065,Metagenome or environmental,2120122162,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-10-11,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX18115177,China,Asia,China: Pingjiang,Homo_sapiens131,Illumina NovaSeq 6000,feces131,28.71 N 113.58 E,DM67,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:14:00Z,1,DM67,SRP405751
SRR22135722,WGS,302,6569835746,PRJNA893406,SAMN31421948,Metagenome or environmental,2166207461,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2022-01-13,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX18115176,China,Asia,China: Pingjiang,Homo_sapiens14,Illumina NovaSeq 6000,feces14,28.71 N 113.58 E,H14,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:13:00Z,1,H14,SRP405751
SRR22135723,WGS,302,6858073606,PRJNA893406,SAMN31422064,Metagenome or environmental,2205555419,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-09-25,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX18115175,China,Asia,China: Pingjiang,Homo_sapiens130,Illumina NovaSeq 6000,feces130,28.71 N 113.58 E,DM66,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:13:00Z,1,DM66,SRP405751
SRR22135724,WGS,300,5530950300,PRJNA893406,SAMN31422063,Metagenome or environmental,2025057456,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-07-05,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX18115174,China,Asia,China: Changsha,Homo_sapiens129,Illumina NovaSeq 6000,feces129,28.19 N 112.99 E,DM65,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:12:00Z,1,DM65,SRP405751
SRR22135725,WGS,300,6252268800,PRJNA893406,SAMN31422062,Metagenome or environmental,2271091717,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-07-05,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX18115173,China,Asia,China: Changsha,Homo_sapiens128,Illumina NovaSeq 6000,feces128,28.19 N 112.99 E,DM64,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:11:00Z,1,DM64,SRP405751
SRR22135726,WGS,302,6751600788,PRJNA893406,SAMN31422034,Metagenome or environmental,2180458068,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-11-23,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX18115172,China,Asia,China: Pingjiang,Homo_sapiens100,Illumina NovaSeq 6000,feces100,28.71 N 113.58 E,DM36,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:17:00Z,1,DM36,SRP405751
SRR22135727,WGS,302,6330225322,PRJNA893406,SAMN31422033,Metagenome or environmental,2023531412,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-11-06,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX18115171,China,Asia,China: Pingjiang,Homo_sapiens99,Illumina NovaSeq 6000,feces99,28.71 N 113.58 E,DM35,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:09:00Z,1,DM35,SRP405751
SRR22135728,WGS,302,7238053932,PRJNA893406,SAMN31422032,Metagenome or environmental,2313278093,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-08-27,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX18115170,China,Asia,China: Pingjiang,Homo_sapiens98,Illumina NovaSeq 6000,feces98,28.71 N 113.58 E,DM34,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:13:00Z,1,DM34,SRP405751
SRR22135729,WGS,302,6377722674,PRJNA893406,SAMN31422031,Metagenome or environmental,2043340397,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-08-28,public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX18115169,China,Asia,China: Pingjiang,Homo_sapiens97,Illumina NovaSeq 6000,feces97,28.71 N 113.58 E,DM33,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:11:00Z,1,DM33,SRP405751
SRR22135730,WGS,302,6591800206,PRJNA893406,SAMN31422030,Metagenome or environmental,2102221421,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-08-21,public,"sra,run.zq,fastq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX18115168,China,Asia,China: Pingjiang,Homo_sapiens96,Illumina NovaSeq 6000,feces96,28.71 N 113.58 E,DM32,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:12:00Z,1,DM32,SRP405751
SRR22135731,WGS,302,6805126362,PRJNA893406,SAMN31422029,Metagenome or environmental,2208604991,"SECOND XIANGYA HOSPITAL, CENTRAL SOUTH UNIVERSITY, CHINA",2021-07-07,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX18115167,China,Asia,China: Pingjiang,Homo_sapiens95,Illumina NovaSeq 6000,feces95,28.71 N 113.58 E,DM31,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2023-09-29T00:00:00Z,2022-11-01T23:14:00Z,1,DM31,SRP405751
