Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_biome,env_feature,env_material,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,ID,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study
SRR7124747,WGS,300,10236852600,PRJNA449784,SAMN08918114,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3962111401,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-05-23,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX4045811,China,Asia,China: Beijing,Homo sapiens,KD-005,HiSeq X Ten,39.97 N 116.38 E,KD-005,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:17:00Z,1,KD-005,SRP144673
SRR7124748,WGS,300,10341582300,PRJNA449784,SAMN08918139,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3930149907,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-05-23,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,not applicable,SRX4045810,China,Asia,China: Beijing,Homo sapiens,KD-030,HiSeq X Ten,39.97 N 116.38 E,KD-030,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:25:00Z,1,KD-030,SRP144673
SRR7124749,WGS,300,8935745700,PRJNA449784,SAMN08918262,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3583506313,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-04-11,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX4045809,China,Asia,China: Beijing,Homo sapiens,KD-153,HiSeq X Ten,39.93 N 116.18 E,KD-153,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:28:00Z,1,KD-153,SRP144673
SRR7124750,WGS,300,9065034600,PRJNA449784,SAMN08918261,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3482826964,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-04-11,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX4045808,China,Asia,China: Beijing,Homo sapiens,KD-152,HiSeq X Ten,39.93 N 116.18 E,KD-152,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:19:00Z,1,KD-152,SRP144673
SRR7124751,WGS,300,13103436000,PRJNA449784,SAMN08918264,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4916434019,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-04-11,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,not applicable,SRX4045807,China,Asia,China: Beijing,Homo sapiens,KD-155,HiSeq X Ten,39.93 N 116.18 E,KD-155,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:36:00Z,1,KD-155,SRP144673
SRR7124752,WGS,300,8062471800,PRJNA449784,SAMN08918263,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3102011068,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-04-11,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,not applicable,SRX4045806,China,Asia,China: Beijing,Homo sapiens,KD-154,HiSeq X Ten,39.93 N 116.18 E,KD-154,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:18:00Z,1,KD-154,SRP144673
SRR7124753,WGS,300,11300149500,PRJNA449784,SAMN08918266,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4515057098,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-04-11,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX4045805,China,Asia,China: Beijing,Homo sapiens,KD-157,HiSeq X Ten,39.93 N 116.18 E,KD-157,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:23:00Z,1,KD-157,SRP144673
SRR7124754,WGS,300,9430683600,PRJNA449784,SAMN08918265,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3555045870,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-04-11,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,not applicable,SRX4045804,China,Asia,China: Beijing,Homo sapiens,KD-156,HiSeq X Ten,39.93 N 116.18 E,KD-156,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:23:00Z,1,KD-156,SRP144673
SRR7124755,WGS,300,12282322500,PRJNA449784,SAMN08918268,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",5021471042,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-04-11,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,not applicable,SRX4045803,China,Asia,China: Beijing,Homo sapiens,KD-159,HiSeq X Ten,39.93 N 116.18 E,KD-159,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:26:00Z,1,KD-159,SRP144673
SRR7124756,WGS,300,11346188400,PRJNA449784,SAMN08918267,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4213493835,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-04-26,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,not applicable,SRX4045802,China,Asia,China: Beijing,Homo sapiens,KD-158,HiSeq X Ten,39.93 N 116.18 E,KD-158,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:27:00Z,1,KD-158,SRP144673
SRR7124757,WGS,300,11158927500,PRJNA449784,SAMN08918048,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4388561667,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-01-05,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,not applicable,SRX4045801,China,Asia,China: Beijing,Homo sapiens,CON-008,HiSeq X Ten,39.9 N 116.23 E,CON-008,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:24:00Z,1,CON-008,SRP144673
SRR7124758,WGS,300,13163007000,PRJNA449784,SAMN08918046,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4892095336,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-01-06,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,not applicable,SRX4045800,China,Asia,China: Beijing,Homo sapiens,CON-006,HiSeq X Ten,39.9 N 116.23 E,CON-006,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:29:00Z,1,CON-006,SRP144673
SRR7124759,WGS,300,7396175400,PRJNA449784,SAMN08918118,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2944974329,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-05-23,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,not applicable,SRX4045799,China,Asia,China: Beijing,Homo sapiens,KD-009,HiSeq X Ten,39.97 N 116.38 E,KD-009,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:23:00Z,1,KD-009,SRP144673
SRR7124760,WGS,300,12244590300,PRJNA449784,SAMN08918056,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4503732368,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-01-13,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX4045798,China,Asia,China: Beijing,Homo sapiens,CON-016,HiSeq X Ten,39.9 N 116.23 E,CON-016,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:32:00Z,1,CON-016,SRP144673
SRR7124761,WGS,300,10152483000,PRJNA449784,SAMN08918055,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4093184478,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-01-07,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,not applicable,SRX4045797,China,Asia,China: Beijing,Homo sapiens,CON-015,HiSeq X Ten,39.9 N 116.23 E,CON-015,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:37:00Z,1,CON-015,SRP144673
SRR7124762,WGS,300,11629448700,PRJNA449784,SAMN08918058,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4670300551,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-01-05,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX4045796,China,Asia,China: Beijing,Homo sapiens,CON-018,HiSeq X Ten,39.9 N 116.23 E,CON-018,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:29:00Z,1,CON-018,SRP144673
SRR7124763,WGS,300,11347175100,PRJNA449784,SAMN08918057,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4209779417,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-01-14,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX4045795,China,Asia,China: Beijing,Homo sapiens,CON-017,HiSeq X Ten,39.9 N 116.23 E,CON-017,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:30:00Z,1,CON-017,SRP144673
SRR7124764,WGS,300,11105209200,PRJNA449784,SAMN08918052,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4240003917,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-01-20,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,not applicable,SRX4045794,China,Asia,China: Beijing,Homo sapiens,CON-012,HiSeq X Ten,39.9 N 116.23 E,CON-012,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:34:00Z,1,CON-012,SRP144673
SRR7124765,WGS,300,12657222000,PRJNA449784,SAMN08918051,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4746103693,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-01-06,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,not applicable,SRX4045793,China,Asia,China: Beijing,Homo sapiens,CON-011,HiSeq X Ten,39.9 N 116.23 E,CON-011,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:31:00Z,1,CON-011,SRP144673
SRR7124766,WGS,300,10365960000,PRJNA449784,SAMN08918054,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4087205786,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-01-08,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,not applicable,SRX4045792,China,Asia,China: Beijing,Homo sapiens,CON-014,HiSeq X Ten,39.9 N 116.23 E,CON-014,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:29:00Z,1,CON-014,SRP144673
SRR7124767,WGS,300,12067254600,PRJNA449784,SAMN08918053,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4629061095,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-01-13,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX4045791,China,Asia,China: Beijing,Homo sapiens,CON-013,HiSeq X Ten,39.9 N 116.23 E,CON-013,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:30:00Z,1,CON-013,SRP144673
SRR7124768,WGS,300,14037412200,PRJNA449784,SAMN08918080,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",5452400028,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-01-18,public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,not applicable,SRX4045790,China,Asia,China: Beijing,Homo sapiens,CON-040,HiSeq X Ten,39.9 N 116.23 E,CON-040,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:37:00Z,1,CON-040,SRP144673
SRR7124769,WGS,300,11102971500,PRJNA449784,SAMN08918060,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4353389002,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-01-08,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,not applicable,SRX4045789,China,Asia,China: Beijing,Homo sapiens,CON-020,HiSeq X Ten,39.9 N 116.23 E,CON-020,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:31:00Z,1,CON-020,SRP144673
SRR7124770,WGS,300,12219364800,PRJNA449784,SAMN08918059,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4792123640,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-01-05,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX4045788,China,Asia,China: Beijing,Homo sapiens,CON-019,HiSeq X Ten,39.9 N 116.23 E,CON-019,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:34:00Z,1,CON-019,SRP144673
SRR7124771,WGS,300,11219717100,PRJNA449784,SAMN08918253,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4387762335,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-04-11,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,not applicable,SRX4045787,China,Asia,China: Beijing,Homo sapiens,KD-144,HiSeq X Ten,39.93 N 116.18 E,KD-144,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:31:00Z,1,KD-144,SRP144673
SRR7124772,WGS,300,11048888100,PRJNA449784,SAMN08918045,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4139975319,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-01-13,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX4045786,China,Asia,China: Beijing,Homo sapiens,CON-005,HiSeq X Ten,39.9 N 116.23 E,CON-005,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:30:00Z,1,CON-005,SRP144673
SRR7124773,WGS,300,10367782500,PRJNA449784,SAMN08918180,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4258187655,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-03-07,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX4045785,China,Asia,China: Beijing,Homo sapiens,KD-071,HiSeq X Ten,39.9 N 116.23 E,KD-071,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:31:00Z,1,KD-071,SRP144673
SRR7124774,WGS,300,8681171100,PRJNA449784,SAMN08918179,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3360971452,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-03-07,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,not applicable,SRX4045784,China,Asia,China: Beijing,Homo sapiens,KD-070,HiSeq X Ten,39.9 N 116.23 E,KD-070,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:28:00Z,1,KD-070,SRP144673
SRR7124775,WGS,300,14226713700,PRJNA449784,SAMN08918254,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",5545151844,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-04-11,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,not applicable,SRX4045783,China,Asia,China: Beijing,Homo sapiens,KD-145,HiSeq X Ten,39.93 N 116.18 E,KD-145,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:39:00Z,1,KD-145,SRP144673
SRR7124776,WGS,300,10983387000,PRJNA449784,SAMN08918176,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4582679558,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-03-09,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,not applicable,SRX4045782,China,Asia,China: Beijing,Homo sapiens,KD-067,HiSeq X Ten,39.9 N 116.23 E,KD-067,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:35:00Z,1,KD-067,SRP144673
SRR7124777,WGS,300,10818314700,PRJNA449784,SAMN08918175,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4284199284,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-03-07,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,not applicable,SRX4045781,China,Asia,China: Beijing,Homo sapiens,KD-066,HiSeq X Ten,39.9 N 116.23 E,KD-066,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:34:00Z,1,KD-066,SRP144673
SRR7124778,WGS,300,10647116400,PRJNA449784,SAMN08918178,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3992273177,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-03-08,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX4045780,China,Asia,China: Beijing,Homo sapiens,KD-069,HiSeq X Ten,39.9 N 116.23 E,KD-069,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:32:00Z,1,KD-069,SRP144673
SRR7124779,WGS,300,9050228400,PRJNA449784,SAMN08918177,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3569159464,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-03-07,public,"run.zq,sra,fastq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX4045779,China,Asia,China: Beijing,Homo sapiens,KD-068,HiSeq X Ten,39.9 N 116.23 E,KD-068,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:32:00Z,1,KD-068,SRP144673
SRR7124780,WGS,300,9087993900,PRJNA449784,SAMN08918172,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3464020059,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-03-07,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX4045778,China,Asia,China: Beijing,Homo sapiens,KD-063,HiSeq X Ten,39.9 N 116.23 E,KD-063,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:30:00Z,1,KD-063,SRP144673
SRR7124781,WGS,300,11992828800,PRJNA449784,SAMN08918171,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4851427409,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-03-07,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,not applicable,SRX4045777,China,Asia,China: Beijing,Homo sapiens,KD-062,HiSeq X Ten,39.9 N 116.23 E,KD-062,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:33:00Z,1,KD-062,SRP144673
SRR7124782,WGS,300,13336951500,PRJNA449784,SAMN08918174,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4842138260,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-03-07,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,SRX4045776,China,Asia,China: Beijing,Homo sapiens,KD-065,HiSeq X Ten,39.9 N 116.23 E,KD-065,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:38:00Z,1,KD-065,SRP144673
SRR7124783,WGS,300,11896099500,PRJNA449784,SAMN08918173,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4653102629,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-03-07,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX4045775,China,Asia,China: Beijing,Homo sapiens,KD-064,HiSeq X Ten,39.9 N 116.23 E,KD-064,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:34:00Z,1,KD-064,SRP144673
SRR7124784,WGS,300,7439824500,PRJNA449784,SAMN08918120,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2909633652,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-05-23,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,not applicable,SRX4045774,China,Asia,China: Beijing,Homo sapiens,KD-011,HiSeq X Ten,39.97 N 116.38 E,KD-011,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:26:00Z,1,KD-011,SRP144673
SRR7124785,WGS,300,14080716600,PRJNA449784,SAMN08918129,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",5406381034,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-05-23,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",not applicable,not applicable,not applicable,SRX4045773,China,Asia,China: Beijing,Homo sapiens,KD-020,HiSeq X Ten,39.97 N 116.38 E,KD-020,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:37:00Z,1,KD-020,SRP144673
SRR7124786,WGS,300,12044525400,PRJNA449784,SAMN08918130,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4731950857,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-05-23,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,not applicable,SRX4045772,China,Asia,China: Beijing,Homo sapiens,KD-021,HiSeq X Ten,39.97 N 116.38 E,KD-021,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:35:00Z,1,KD-021,SRP144673
SRR7124787,WGS,300,10661645400,PRJNA449784,SAMN08918127,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4144297481,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-05-23,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",not applicable,not applicable,not applicable,SRX4045771,China,Asia,China: Beijing,Homo sapiens,KD-018,HiSeq X Ten,39.97 N 116.38 E,KD-018,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:36:00Z,1,KD-018,SRP144673
SRR7124788,WGS,300,10045196400,PRJNA449784,SAMN08918128,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3922918542,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-05-23,public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,not applicable,SRX4045770,China,Asia,China: Beijing,Homo sapiens,KD-019,HiSeq X Ten,39.97 N 116.38 E,KD-019,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:36:00Z,1,KD-019,SRP144673
SRR7124789,WGS,300,10662680400,PRJNA449784,SAMN08918083,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3984403077,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-01-14,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",not applicable,not applicable,not applicable,SRX4045769,China,Asia,China: Beijing,Homo sapiens,CON-043,HiSeq X Ten,39.9 N 116.23 E,CON-043,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:35:00Z,1,CON-043,SRP144673
SRR7124790,WGS,300,7505743500,PRJNA449784,SAMN08918126,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2996300079,PROMEGENE TRANSLATIONAL RESEARCH INSTITUTE,2016-05-23,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",not applicable,not applicable,not applicable,SRX4045768,China,Asia,China: Beijing,Homo sapiens,KD-017,HiSeq X Ten,39.97 N 116.38 E,KD-017,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2019-05-31T00:00:00Z,2018-05-07T13:31:00Z,1,KD-017,SRP144673
