Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,broad-scale_environmental_context,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),environmental_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),INSDC_center_name,Instrument,LibraryLayout,LibrarySelection,LibrarySource,local_environmental_context,Organism,Platform,project_name,ReleaseDate,create_date,version,Sample Name,Sample_name,Scientific_Name,SRA Study,Submitter_Id,ENA_first_public,ENA_last_update,external_id,INSDC_first_public,INSDC_last_update,INSDC_status
ERR11869782,WGS,300,2385422700,PRJEB65297,SAMEA114293241,feces,740438168,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11267284,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:03:00Z,1,SAMEA114293241,HC231,human gut metagenome,ERP150421,HC231,,,,,,
ERR11869785,WGS,300,2500280700,PRJEB65297,SAMEA114293242,feces,796546406,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",2023-08-22,2023-08-22,feces,ERX11267287,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-15T05:15:00Z,1,SAMEA114293242,HC232,human gut metagenome,ERP150421,HC232,,,,,,
ERR11869790,WGS,300,2694897300,PRJEB65297,SAMEA114293243,feces,849050597,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",2023-08-22,2023-08-22,feces,ERX11267292,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-15T05:16:00Z,1,SAMEA114293243,HC233,human gut metagenome,ERP150421,HC233,,,,,,
ERR11869795,WGS,300,2789256600,PRJEB65297,SAMEA114293244,feces,888029492,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11267297,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:04:00Z,1,SAMEA114293244,HC234,human gut metagenome,ERP150421,HC234,,,,,,
ERR11869798,WGS,300,2613583200,PRJEB65297,SAMEA114293245,feces,811626805,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11267300,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:03:00Z,1,SAMEA114293245,HC235,human gut metagenome,ERP150421,HC235,,,,,,
ERR11869805,WGS,300,2319401100,PRJEB65297,SAMEA114293246,feces,713058703,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11267307,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:03:00Z,1,SAMEA114293246,HC236,human gut metagenome,ERP150421,HC236,,,,,,
ERR11869809,WGS,300,2347375500,PRJEB65297,SAMEA114293247,feces,740808036,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11267311,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:03:00Z,1,SAMEA114293247,HC237,human gut metagenome,ERP150421,HC237,,,,,,
ERR11869814,WGS,300,2029469700,PRJEB65297,SAMEA114293248,feces,650793282,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11267316,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:03:00Z,1,SAMEA114293248,HC238,human gut metagenome,ERP150421,HC238,,,,,,
ERR11869818,WGS,300,2317106100,PRJEB65297,SAMEA114293249,feces,719229439,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",2023-08-22,2023-08-22,feces,ERX11267320,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:03:00Z,1,SAMEA114293249,HC239,human gut metagenome,ERP150421,HC239,,,,,,
ERR11869822,WGS,300,2272922700,PRJEB65297,SAMEA114293250,feces,701802798,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11267324,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:03:00Z,1,SAMEA114293250,HC240,human gut metagenome,ERP150421,HC240,,,,,,
ERR11869823,WGS,300,2295778200,PRJEB65297,SAMEA114293251,feces,709458658,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11267325,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:03:00Z,1,SAMEA114293251,HC241,human gut metagenome,ERP150421,HC241,,,,,,
ERR11869834,WGS,300,2336807100,PRJEB65297,SAMEA114293252,feces,726639547,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11267336,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:03:00Z,1,SAMEA114293252,HC242,human gut metagenome,ERP150421,HC242,,,,,,
ERR11869843,WGS,300,2386117500,PRJEB65297,SAMEA114293253,feces,738076018,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",2023-08-22,2023-08-22,feces,ERX11267345,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:04:00Z,1,SAMEA114293253,HC244,human gut metagenome,ERP150421,HC244,,,,,,
ERR11869847,WGS,300,2220454500,PRJEB65297,SAMEA114293254,feces,699334286,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11267349,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:02:00Z,1,SAMEA114293254,HC245,human gut metagenome,ERP150421,HC245,,,,,,
ERR11869852,WGS,300,2333817600,PRJEB65297,SAMEA114293255,feces,729873018,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11267354,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:03:00Z,1,SAMEA114293255,HC246,human gut metagenome,ERP150421,HC246,,,,,,
ERR11869859,WGS,300,2231810700,PRJEB65297,SAMEA114293256,feces,690863834,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11267361,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:04:00Z,1,SAMEA114293256,HC247,human gut metagenome,ERP150421,HC247,,,,,,
ERR11869950,WGS,300,2628895800,PRJEB65297,SAMEA114293257,feces,810272361,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",2023-08-22,2023-08-22,feces,ERX11267452,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:03:00Z,1,SAMEA114293257,HC248,human gut metagenome,ERP150421,HC248,,,,,,
ERR11869956,WGS,300,2247387600,PRJEB65297,SAMEA114293258,feces,691136217,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11267458,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:02:00Z,1,SAMEA114293258,HC249,human gut metagenome,ERP150421,HC249,,,,,,
ERR11869963,WGS,300,2551655400,PRJEB65297,SAMEA114293259,feces,799027100,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",2023-08-22,2023-08-22,feces,ERX11267465,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:04:00Z,1,SAMEA114293259,HC252,human gut metagenome,ERP150421,HC252,,,,,,
ERR11870068,WGS,300,2228084400,PRJEB65297,SAMEA114293260,feces,699593611,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",2023-08-22,2023-08-22,feces,ERX11267534,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:04:00Z,1,SAMEA114293260,HC254,human gut metagenome,ERP150421,HC254,,,,,,
ERR11870418,WGS,300,2224323300,PRJEB65297,SAMEA114293261,feces,687805981,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",2023-08-22,2023-08-22,feces,ERX11267870,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:04:00Z,1,SAMEA114293261,HC256,human gut metagenome,ERP150421,HC256,,,,,,
ERR11870422,WGS,300,2184007800,PRJEB65297,SAMEA114293262,feces,682037883,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11267874,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:04:00Z,1,SAMEA114293262,HC258,human gut metagenome,ERP150421,HC258,,,,,,
ERR11870759,WGS,300,2285276400,PRJEB65297,SAMEA114293263,feces,701630942,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",2023-08-22,2023-08-22,feces,ERX11268211,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:03:00Z,1,SAMEA114293263,HC260,human gut metagenome,ERP150421,HC260,,,,,,
ERR11870766,WGS,300,2178150900,PRJEB65297,SAMEA114293264,feces,674267279,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11268218,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:02:00Z,1,SAMEA114293264,HC261,human gut metagenome,ERP150421,HC261,,,,,,
ERR11870771,WGS,300,2288948400,PRJEB65297,SAMEA114293265,feces,710810286,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11268223,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:05:00Z,1,SAMEA114293265,HC262,human gut metagenome,ERP150421,HC262,,,,,,
ERR11870774,WGS,300,2147810100,PRJEB65297,SAMEA114293266,feces,675746920,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11268226,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:03:00Z,1,SAMEA114293266,HC263,human gut metagenome,ERP150421,HC263,,,,,,
ERR11870854,WGS,300,2722772100,PRJEB65297,SAMEA114293267,feces,835671393,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11268306,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:05:00Z,1,SAMEA114293267,HC264,human gut metagenome,ERP150421,HC264,,,,,,
ERR11870860,WGS,300,2330796600,PRJEB65297,SAMEA114293268,feces,719956852,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11268312,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:04:00Z,1,SAMEA114293268,HC265,human gut metagenome,ERP150421,HC265,,,,,,
ERR11870875,WGS,300,2602452300,PRJEB65297,SAMEA114293269,feces,802587083,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11268327,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:04:00Z,1,SAMEA114293269,HC266,human gut metagenome,ERP150421,HC266,,,,,,
ERR11870887,WGS,300,2034117600,PRJEB65297,SAMEA114293270,feces,627768353,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11268339,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:04:00Z,1,SAMEA114293270,HC267,human gut metagenome,ERP150421,HC267,,,,,,
ERR11870893,WGS,300,2377944600,PRJEB65297,SAMEA114293271,feces,738869321,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",2023-08-22,2023-08-22,feces,ERX11268345,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:04:00Z,1,SAMEA114293271,HC268,human gut metagenome,ERP150421,HC268,,,,,,
ERR11870898,WGS,300,2092502100,PRJEB65297,SAMEA114293272,feces,644524885,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11268350,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:04:00Z,1,SAMEA114293272,HC269,human gut metagenome,ERP150421,HC269,,,,,,
ERR11870913,WGS,300,2308594800,PRJEB65297,SAMEA114293273,feces,716189225,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11268365,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:04:00Z,1,SAMEA114293273,HC270,human gut metagenome,ERP150421,HC270,,,,,,
ERR11870926,WGS,300,2062419900,PRJEB65297,SAMEA114293274,feces,640346277,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11268378,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:04:00Z,1,SAMEA114293274,HC271,human gut metagenome,ERP150421,HC271,,,,,,
ERR11870936,WGS,300,1962345600,PRJEB65297,SAMEA114293275,feces,605932772,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11268388,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:05:00Z,1,SAMEA114293275,HC272,human gut metagenome,ERP150421,HC272,,,,,,
ERR11870946,WGS,300,2693346300,PRJEB65297,SAMEA114293276,feces,835790855,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",2023-08-22,2023-08-22,feces,ERX11268398,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:03:00Z,1,SAMEA114293276,HC273,human gut metagenome,ERP150421,HC273,,,,,,
ERR11870980,WGS,300,2599710300,PRJEB65297,SAMEA114293277,feces,809607867,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2023-08-22,2023-08-22,feces,ERX11268432,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:05:00Z,1,SAMEA114293277,HC274,human gut metagenome,ERP150421,HC274,,,,,,
ERR11871053,WGS,300,2053464000,PRJEB65297,SAMEA114293278,feces,639761065,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11268505,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:05:00Z,1,SAMEA114293278,HC276,human gut metagenome,ERP150421,HC276,,,,,,
ERR11871059,WGS,300,2438073000,PRJEB65297,SAMEA114293279,feces,754106522,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11268511,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:06:00Z,1,SAMEA114293279,HC277,human gut metagenome,ERP150421,HC277,,,,,,
ERR11871063,WGS,300,2102464200,PRJEB65297,SAMEA114293280,feces,652689416,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",2023-08-22,2023-08-22,feces,ERX11268515,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:05:00Z,1,SAMEA114293280,HC278,human gut metagenome,ERP150421,HC278,,,,,,
ERR11871067,WGS,300,2464156800,PRJEB65297,SAMEA114293281,feces,763443930,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11268519,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:06:00Z,1,SAMEA114293281,HC280,human gut metagenome,ERP150421,HC280,,,,,,
ERR11871071,WGS,300,2206178700,PRJEB65297,SAMEA114293282,feces,678496135,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11268523,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:05:00Z,1,SAMEA114293282,HC282,human gut metagenome,ERP150421,HC282,,,,,,
ERR11871074,WGS,300,2341440600,PRJEB65297,SAMEA114293283,feces,724788705,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",2023-08-22,2023-08-22,feces,ERX11268526,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:05:00Z,1,SAMEA114293283,HC283,human gut metagenome,ERP150421,HC283,,,,,,
ERR11871078,WGS,300,2330241000,PRJEB65297,SAMEA114293284,feces,716929096,SHENZHEN PUENSUM GENETECH INSTITUTE,2020,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",2023-08-22,2023-08-22,feces,ERX11268530,China,Asia,China,31,121,Shenzhen Puensum Genetech Institute,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,feces,human gut metagenome,ILLUMINA,PRJEB65297,2023-08-29T00:00:00Z,2023-09-01T04:05:00Z,1,SAMEA114293284,HC285,human gut metagenome,ERP150421,HC285,,,,,,
