Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,common_name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA_first_public,ENA-LAST-UPDATE (run),ENA_last_update,Experiment,external_id,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,Sample_name,Scientific_Name,SRA Study,Submitter_Id
ERR3347484,AMPLICON,500,34501873,PRJEB32767,SAMEA5670730,23429844,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"sra,run.zq,fastq","gs,ncbi,ena,s3","ncbi.public,ena,gs.us-east1,s3.us-east-1",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:19Z,ERX3372058,SAMEA5670730,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:19Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:53:00Z,1,SAMEA5670730,16s_8SOD1D142,Mus musculus,ERP115481,16s_8SOD1D142
ERR3347485,AMPLICON,500,43673279,PRJEB32767,SAMEA5670731,29727403,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,run.zq,sra","ncbi,gs,ena,s3","ncbi.public,ena,s3.us-east-1,gs.us-east1",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:19Z,ERX3372059,SAMEA5670731,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:19Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:53:00Z,1,SAMEA5670731,16s_8SOD1D71,Mus musculus,ERP115481,16s_8SOD1D71
ERR3347486,AMPLICON,500,52541011,PRJEB32767,SAMEA5670732,35683335,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"run.zq,fastq,sra","ncbi,s3,gs,ena","ncbi.public,s3.us-east-1,ena,gs.us-east1",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:19Z,ERX3372060,SAMEA5670732,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:19Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:53:00Z,1,SAMEA5670732,16s_8SOD1D84,Mus musculus,ERP115481,16s_8SOD1D84
ERR3347487,AMPLICON,500,9018018,PRJEB32767,SAMEA5670733,6228444,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"sra,run.zq,fastq","gs,s3,ena,ncbi","ncbi.public,s3.us-east-1,ena,gs.us-east1",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:19Z,ERX3372061,SAMEA5670733,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:19Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:53:00Z,1,SAMEA5670733,16s_8SOD1D85,Mus musculus,ERP115481,16s_8SOD1D85
ERR3347488,AMPLICON,500,44015829,PRJEB32767,SAMEA5670734,29993293,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,run.zq,sra","s3,ena,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1,ena",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:19Z,ERX3372062,SAMEA5670734,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:19Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:53:00Z,1,SAMEA5670734,16s_8WTD63,Mus musculus,ERP115481,16s_8WTD63
ERR3347489,AMPLICON,500,50910443,PRJEB32767,SAMEA5670735,34266920,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,sra,run.zq","s3,ena,gs,ncbi","ncbi.public,ena,gs.us-east1,s3.us-east-1",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:19Z,ERX3372063,SAMEA5670735,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:19Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:53:00Z,1,SAMEA5670735,16s_9SOD1D112,Mus musculus,ERP115481,16s_9SOD1D112
ERR3347490,AMPLICON,500,28338986,PRJEB32767,SAMEA5670736,19153323,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"run.zq,sra,fastq","ena,gs,s3,ncbi","ena,gs.us-east1,s3.us-east-1,ncbi.public",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:19Z,ERX3372064,SAMEA5670736,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:19Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:53:00Z,1,SAMEA5670736,16s_9SOD1D120,Mus musculus,ERP115481,16s_9SOD1D120
ERR3347491,AMPLICON,500,53047881,PRJEB32767,SAMEA5670737,36303104,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,run.zq,sra","ena,s3,gs,ncbi","s3.us-east-1,ena,ncbi.public,gs.us-east1",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:19Z,ERX3372065,SAMEA5670737,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:19Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:54:00Z,1,SAMEA5670737,16s_9SOD1D125,Mus musculus,ERP115481,16s_9SOD1D125
ERR3347492,AMPLICON,500,14298330,PRJEB32767,SAMEA5670738,9806422,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,sra,run.zq","gs,ncbi,ena,s3","ena,ncbi.public,gs.us-east1,s3.us-east-1",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:19Z,ERX3372066,SAMEA5670738,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:19Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:54:00Z,1,SAMEA5670738,16s_9SOD1D142,Mus musculus,ERP115481,16s_9SOD1D142
ERR3347493,AMPLICON,500,130776894,PRJEB32767,SAMEA5670739,88676157,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"run.zq,fastq,sra","s3,ena,gs,ncbi","gs.us-east1,s3.us-east-1,ena,ncbi.public",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:19Z,ERX3372067,SAMEA5670739,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:19Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:54:00Z,1,SAMEA5670739,16s_9SOD1D71,Mus musculus,ERP115481,16s_9SOD1D71
ERR3347494,AMPLICON,500,33561065,PRJEB32767,SAMEA5670740,22892743,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,sra,run.zq","gs,s3,ena,ncbi","s3.us-east-1,ena,ncbi.public,gs.us-east1",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:19Z,ERX3372068,SAMEA5670740,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:19Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:54:00Z,1,SAMEA5670740,16s_9SOD1D84,Mus musculus,ERP115481,16s_9SOD1D84
ERR3347495,AMPLICON,500,26774448,PRJEB32767,SAMEA5670741,18401723,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"run.zq,fastq,sra","ena,gs,s3,ncbi","s3.us-east-1,gs.us-east1,ena,ncbi.public",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:19Z,ERX3372069,SAMEA5670741,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:19Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:54:00Z,1,SAMEA5670741,16s_9SOD1D85,Mus musculus,ERP115481,16s_9SOD1D85
ERR3347496,AMPLICON,500,269386436,PRJEB32767,SAMEA5670742,182392767,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,sra,run.zq","gs,ena,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1,ena",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:19Z,ERX3372070,SAMEA5670742,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:19Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:54:00Z,1,SAMEA5670742,16s_9SOD1D91,Mus musculus,ERP115481,16s_9SOD1D91
ERR3347497,AMPLICON,500,88389546,PRJEB32767,SAMEA5670743,56167643,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"run.zq,sra,fastq","ncbi,ena,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public,ena",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:19Z,ERX3372071,SAMEA5670743,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:19Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:54:00Z,1,SAMEA5670743,16s_10W100,Mus musculus,ERP115481,16s_10W100
ERR3347498,AMPLICON,500,60059331,PRJEB32767,SAMEA5670744,38759761,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,sra,run.zq","gs,s3,ncbi,ena","s3.us-east-1,ncbi.public,gs.us-east1,ena",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:19Z,ERX3372072,SAMEA5670744,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:19Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:54:00Z,1,SAMEA5670744,16s_10WD40,Mus musculus,ERP115481,16s_10WD40
ERR3347499,AMPLICON,500,65939406,PRJEB32767,SAMEA5670745,42320853,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"run.zq,fastq,sra","s3,ena,gs,ncbi","ena,ncbi.public,gs.us-east1,s3.us-east-1",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:19Z,ERX3372073,SAMEA5670745,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:19Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:54:00Z,1,SAMEA5670745,16s_10WD60,Mus musculus,ERP115481,16s_10WD60
ERR3347500,AMPLICON,500,66750028,PRJEB32767,SAMEA5670746,43527320,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"run.zq,sra,fastq","s3,ena,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1,ena",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:19Z,ERX3372074,SAMEA5670746,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:19Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:54:00Z,1,SAMEA5670746,16s_10WTD80,Mus musculus,ERP115481,16s_10WTD80
ERR3347501,AMPLICON,500,62507012,PRJEB32767,SAMEA5670747,40280587,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,sra,run.zq","ena,gs,ncbi,s3","ena,s3.us-east-1,gs.us-east1,ncbi.public",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:19Z,ERX3372075,SAMEA5670747,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:19Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:55:00Z,1,SAMEA5670747,16s_1W100,Mus musculus,ERP115481,16s_1W100
ERR3347502,AMPLICON,500,71144360,PRJEB32767,SAMEA5670748,45742795,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,sra,run.zq","s3,gs,ncbi,ena","ncbi.public,s3.us-east-1,gs.us-east1,ena",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:19Z,ERX3372076,SAMEA5670748,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:19Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:55:00Z,1,SAMEA5670748,16s_1WD40,Mus musculus,ERP115481,16s_1WD40
ERR3347503,AMPLICON,500,17759353,PRJEB32767,SAMEA5670749,11032104,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"sra,run.zq,fastq","ena,s3,ncbi,gs","ena,gs.us-east1,s3.us-east-1,ncbi.public",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:19Z,ERX3372077,SAMEA5670749,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:19Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:55:00Z,1,SAMEA5670749,16s_1WD60,Mus musculus,ERP115481,16s_1WD60
ERR3347504,AMPLICON,500,66026017,PRJEB32767,SAMEA5670750,42972072,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,run.zq,sra","s3,gs,ncbi,ena","s3.us-east-1,ena,ncbi.public,gs.us-east1",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:19Z,ERX3372078,SAMEA5670750,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:19Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:55:00Z,1,SAMEA5670750,16s_1WTD80,Mus musculus,ERP115481,16s_1WTD80
ERR3347505,AMPLICON,500,55728406,PRJEB32767,SAMEA5670751,36432880,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"sra,run.zq,fastq","ncbi,s3,ena,gs","gs.us-east1,s3.us-east-1,ena,ncbi.public",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:19Z,ERX3372079,SAMEA5670751,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:19Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:55:00Z,1,SAMEA5670751,16s_21SD100,Mus musculus,ERP115481,16s_21SD100
ERR3347506,AMPLICON,500,61853528,PRJEB32767,SAMEA5670752,40595504,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,run.zq,sra","ncbi,gs,s3,ena","gs.us-east1,s3.us-east-1,ncbi.public,ena",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:19Z,ERX3372080,SAMEA5670752,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:19Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:55:00Z,1,SAMEA5670752,16s_21SD40,Mus musculus,ERP115481,16s_21SD40
ERR3347507,AMPLICON,500,60956230,PRJEB32767,SAMEA5670753,39366813,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"sra,fastq,run.zq","gs,s3,ena,ncbi","ncbi.public,ena,gs.us-east1,s3.us-east-1",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:19Z,ERX3372081,SAMEA5670753,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:19Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:55:00Z,1,SAMEA5670753,16s_21SD60,Mus musculus,ERP115481,16s_21SD60
ERR3347508,AMPLICON,500,34950264,PRJEB32767,SAMEA5670754,22598194,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,sra,run.zq","ncbi,s3,ena,gs","ena,gs.us-east1,ncbi.public,s3.us-east-1",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:19Z,ERX3372082,SAMEA5670754,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:19Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:55:00Z,1,SAMEA5670754,16s_21SD80,Mus musculus,ERP115481,16s_21SD80
ERR3347509,AMPLICON,500,42168717,PRJEB32767,SAMEA5670755,27441797,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,run.zq,sra","ncbi,ena,s3,gs","ncbi.public,s3.us-east-1,ena,gs.us-east1",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:19Z,ERX3372083,SAMEA5670755,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:19Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:55:00Z,1,SAMEA5670755,16s_23SD100,Mus musculus,ERP115481,16s_23SD100
ERR3347510,AMPLICON,500,43665535,PRJEB32767,SAMEA5670756,28670262,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"run.zq,fastq,sra","ncbi,gs,s3,ena","ncbi.public,s3.us-east-1,ena,gs.us-east1",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:19Z,ERX3372084,SAMEA5670756,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:19Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:55:00Z,1,SAMEA5670756,16s_23SD40,Mus musculus,ERP115481,16s_23SD40
ERR3347511,AMPLICON,500,60703126,PRJEB32767,SAMEA5670757,39390931,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"sra,fastq,run.zq","ncbi,ena,s3,gs","s3.us-east-1,gs.us-east1,ena,ncbi.public",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:19Z,ERX3372085,SAMEA5670757,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:19Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:55:00Z,1,SAMEA5670757,16s_23SD60,Mus musculus,ERP115481,16s_23SD60
ERR3347512,AMPLICON,500,117451617,PRJEB32767,SAMEA5670758,75574515,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"sra,run.zq,fastq","ncbi,s3,ena,gs","ena,ncbi.public,s3.us-east-1,gs.us-east1",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:19Z,ERX3372086,SAMEA5670758,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:19Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:56:00Z,1,SAMEA5670758,16s_23SD80,Mus musculus,ERP115481,16s_23SD80
ERR3347513,AMPLICON,500,97254257,PRJEB32767,SAMEA5670759,62638098,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,run.zq,sra","ena,ncbi,gs,s3","ena,ncbi.public,gs.us-east1,s3.us-east-1",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:19Z,ERX3372087,SAMEA5670759,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:19Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:56:00Z,1,SAMEA5670759,16s_24SD100,Mus musculus,ERP115481,16s_24SD100
ERR3347514,AMPLICON,500,137928217,PRJEB32767,SAMEA5670760,90257837,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,run.zq,sra","s3,gs,ncbi,ena","s3.us-east-1,ncbi.public,ena,gs.us-east1",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:19Z,ERX3372088,SAMEA5670760,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:19Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:56:00Z,1,SAMEA5670760,16s_24SD40,Mus musculus,ERP115481,16s_24SD40
ERR3347515,AMPLICON,500,93565007,PRJEB32767,SAMEA5670761,61026211,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,run.zq,sra","s3,gs,ncbi,ena","ena,ncbi.public,gs.us-east1,s3.us-east-1",2019-06-26,2019-06-26T08:04:46Z,2019-05-31,2019-05-31T10:39:19Z,ERX3372089,SAMEA5670761,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:19Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:56:00Z,1,SAMEA5670761,16s_24SD60,Mus musculus,ERP115481,16s_24SD60
ERR3347516,AMPLICON,500,62503534,PRJEB32767,SAMEA5670762,41002480,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"sra,fastq,run.zq","gs,s3,ncbi,ena","ncbi.public,s3.us-east-1,gs.us-east1,ena",2019-06-26,2019-06-26T08:04:46Z,2019-06-12,2019-05-31T10:39:19Z,ERX3372090,SAMEA5670762,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:19Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:56:00Z,1,SAMEA5670762,16s_24SD80,Mus musculus,ERP115481,16s_24SD80
ERR3347517,AMPLICON,500,86913254,PRJEB32767,SAMEA5670763,58207705,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"run.zq,sra,fastq","ncbi,ena,s3,gs","ncbi.public,s3.us-east-1,ena,gs.us-east1",2019-06-26,2019-06-26T08:04:46Z,2019-06-12,2019-05-31T10:39:19Z,ERX3372091,SAMEA5670763,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:19Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:56:00Z,1,SAMEA5670763,16s_29SD100,Mus musculus,ERP115481,16s_29SD100
ERR3347518,AMPLICON,500,50256539,PRJEB32767,SAMEA5670764,32811659,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"sra,run.zq,fastq","ncbi,gs,s3,ena","gs.us-east1,s3.us-east-1,ena,ncbi.public",2019-06-26,2019-06-26T08:04:46Z,2019-06-12,2019-05-31T10:39:19Z,ERX3372092,SAMEA5670764,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:19Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:56:00Z,1,SAMEA5670764,16s_29SD40,Mus musculus,ERP115481,16s_29SD40
ERR3347519,AMPLICON,500,62732657,PRJEB32767,SAMEA5670765,41026724,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,run.zq,sra","ncbi,ena,s3,gs","ena,s3.us-east-1,gs.us-east1,ncbi.public",2019-06-26,2019-06-26T08:04:46Z,2019-06-12,2019-05-31T10:39:19Z,ERX3372093,SAMEA5670765,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:19Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:56:00Z,1,SAMEA5670765,16s_29SD60,Mus musculus,ERP115481,16s_29SD60
ERR3347520,AMPLICON,500,145628125,PRJEB32767,SAMEA5670766,93944903,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"run.zq,sra,fastq","s3,ena,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1,ena",2019-06-26,2019-06-26T08:04:46Z,2019-06-12,2019-05-31T10:39:19Z,ERX3372094,SAMEA5670766,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:19Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:56:00Z,1,SAMEA5670766,16s_29SD80,Mus musculus,ERP115481,16s_29SD80
ERR3347521,AMPLICON,500,57373124,PRJEB32767,SAMEA5670767,36779212,WEIZMANN INSTITUE OF SCIENCE,house mouse,public,"fastq,sra,run.zq","gs,s3,ncbi,ena","ncbi.public,s3.us-east-1,ena,gs.us-east1",2019-06-26,2019-06-26T08:04:46Z,2019-06-12,2019-05-31T10:39:19Z,ERX3372095,SAMEA5670767,WEIZMANN INSTITUE OF SCIENCE,2019-06-26T08:04:46Z,2019-05-31T10:39:19Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-06-27T00:00:00Z,2019-06-28T01:56:00Z,1,SAMEA5670767,16s_2W100,Mus musculus,ERP115481,16s_2W100
